Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
1000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.033970
2000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.033970
3000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.033970
4000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.033970
5000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.033970
6000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,28.380473
7000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,36.883137
8000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,43.377695
9000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,39.723387
10000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,43.611124
11000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,46.235895
12000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.744163
13000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,45.943602
14000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,41.371876
15000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,46.457502
16000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,45.101385
17000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,42.543068
18000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,47.568065
19000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,39.588206
20000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,44.601708
21000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,43.273767
22000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,45.180550
23000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,44.227677
24000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,36.990090
25000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,44.813599
26000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.643501
27000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,39.701529
28000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,42.580910
29000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,32.721783
30000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.006406
31000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,42.687830
32000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.309302
33000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,34.827189
34000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,44.284288
35000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,35.901839
36000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,43.385845
37000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,42.301854
38000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,34.413234
39000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,41.389946
40000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,41.787442
