Cycle,Area(mm^2),PeakDynamic(W),PeakDynamicEnergy(W),clockRate(MHz),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
1000000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.399271
1001000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.866657
1002000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.963470
1003000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.573168
1004000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.467365
1005000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.900819
1006000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.061013
1007000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.153978
1008000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.995249
1009000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.012628
1010000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.212463
1011000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.099766
1012000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.697060
1013000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.450537
1014000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.838014
1015000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.625881
1016000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.623944
1017000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.351276
1018000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.630959
1019000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.662211
1020000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.899776
1021000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.212712
1022000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.729400
1023000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.456297
1024000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.422063
1025000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.349931
1026000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.464799
1027000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.468455
1028000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.376862
1029000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.156739
1030000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.166309
1031000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,7.398140
1032000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,7.234959
1033000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,7.610235
1034000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,7.480993
1035000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,7.747383
1036000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,8.515430
1037000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,7.869020
1038000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,8.713078
1039000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,8.144694
1040000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,9.341852
1041000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,8.995946
1042000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,9.320578
1043000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,8.971662
1044000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,8.724702
1045000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,8.752359
1046000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,8.834733
1047000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,8.627953
1048000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,8.142672
1049000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,8.260801
