Cycle,Area(mm^2),PeakDynamic(W),PeakDynamicEnergy(W),clockRate(MHz),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
1000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.178009
2000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.049802
3000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.049802
4000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.049802
5000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.049802
6000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,15.583472
7000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.914261
8000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,18.979782
9000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,18.199823
10000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,18.463731
11000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,18.860776
12000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,18.535549
13000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.840650
14000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,18.871923
15000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,18.101975
16000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,19.401991
17000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,18.850752
18000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,18.921727
19000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,19.354479
20000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,18.639366
21000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,18.748646
22000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,18.337101
23000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,18.316027
24000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,18.263874
25000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,19.144293
26000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,18.343748
27000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,18.315338
28000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,19.130490
29000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,19.004465
30000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,19.075894
31000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,19.067077
32000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,18.549729
33000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.893859
34000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,18.727163
35000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,18.896602
36000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,18.825493
37000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,18.917492
38000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,18.650047
39000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,19.349418
40000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.858639
41000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,18.849363
42000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,18.429957
43000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,18.958887
44000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,18.208906
45000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,18.662106
46000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,18.099183
47000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,18.281962
48000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,18.469992
49000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.960920
50000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,18.157100
51000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,18.161140
52000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,18.667359
53000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.841986
54000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.668946
55000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.983938
56000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,18.605478
57000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,18.240441
58000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,18.381540
59000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,18.426056
60000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.509833
61000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.473892
62000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,18.129997
63000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.234912
64000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.747915
65000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.790967
66000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.170387
67000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.739373
68000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.076440
69000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.990897
70000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,18.222787
71000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.846398
72000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,15.723362
73000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.160222
74000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.343703
75000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,15.085588
76000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.182577
77000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,13.394165
78000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.007891
79000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,15.837483
80000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,14.335482
81000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.267414
82000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.553216
83000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.190459
84000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.966762
85000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.607512
86000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.844237
87000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.579489
88000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.444486
89000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.106589
90000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.655145
91000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.606650
92000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.294549
93000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.664281
94000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.765891
95000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,18.169983
96000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,15.408297
97000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.207022
98000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.212275
