Cycle,Area(mm^2),PeakDynamic(W),PeakDynamicEnergy(W),clockRate(MHz),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
1000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.623292
2000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.092487
3000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.092487
4000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.092487
5000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.092487
6000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,15.562521
7000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,22.479336
8000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,15.514539
9000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,24.577125
10000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.054550
11000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,22.329523
12000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,18.736004
13000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.821547
14000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,18.740235
15000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,21.999552
16000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,20.886213
17000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,20.873612
18000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,20.209928
19000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,16.760083
20000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.903459
21000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,21.028560
22000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,26.090532
23000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,19.999084
24000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,22.735493
25000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,22.291247
26000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,20.909855
27000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,22.189640
28000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,22.205117
29000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,20.564103
30000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,21.862060
31000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,21.346602
32000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,22.697994
33000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,23.835834
34000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,19.412115
35000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,18.480873
36000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,25.120645
37000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,18.721919
38000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,22.930720
