Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
2000000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,17.322068
2001000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.734540
2002000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.946921
2003000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.960983
2004000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.662808
2005000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.501691
2006000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.128229
2007000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.837920
2008000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.146649
2009000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.870002
2010000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.956438
2011000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.816963
2012000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.508390
2013000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.973911
2014000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.525954
2015000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.313079
2016000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.231928
2017000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.321814
2018000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.876855
2019000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.385404
2020000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.039091
2021000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.306989
2022000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.660640
2023000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.219090
2024000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.630732
2025000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.289742
2026000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.192262
2027000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.294745
2028000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.202732
2029000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.774866
2030000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,11.720766
