Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
4000000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.465451
4000100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.529109
4000200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.286848
4000300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.505266
4000400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.461771
4000500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.436438
4000600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.547584
4000700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.637031
4000800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.411531
4000900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.479677
4001000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.619293
4001100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.482681
4001200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.316003
4001300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.609939
4001400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.389836
4001500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.270914
4001600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.548668
4001700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.562051
4001800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.397515
4001900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.529048
4002000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.553087
4002100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.504610
4002200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.565349
4002300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.395800
4002400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,5.329083
