Cycle,Area(mm^2),PeakDynamic(W),PeakDynamicEnergy(W),clockRate(MHz),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
3000000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.288925
3000100,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.573159
3000200,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.555733
3000300,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.335777
3000400,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.420649
3000500,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.509638
3000600,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.429719
3000700,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.506050
3000800,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.460289
3000900,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.401748
3001000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.444485
3001100,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.488915
3001200,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.369875
3001300,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.482214
3001400,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.491708
3001500,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.470175
3001600,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.575008
3001700,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.512275
3001800,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.344359
3001900,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.389800
3002000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.589901
3002100,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.524306
3002200,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.415583
3002300,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.483602
3002400,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.679650
3002500,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.355860
3002600,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.384057
3002700,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.565928
3002800,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.324975
3002900,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.363654
