Cycle,RunTimeDynamic(W)
2000000,0.848375
2000100,0.848375
2000200,0.848375
2000300,0.848375
2000400,0.848375
2000500,0.848375
2000600,0.848375
2000700,0.848375
2000800,0.848375
2000900,0.848375
2001000,0.848375
2001100,0.848375
2001200,0.848375
2001300,0.848375
2001400,0.848375
2001500,0.848375
2001600,0.848375
2001700,0.848375
2001800,0.848375
2001900,0.848375
2002000,0.848375
2002100,0.848375
2002200,0.848375
2002300,0.848375
2002400,0.848375
2002500,0.848375
2002600,0.848375
2002700,0.848375
2002800,0.848375
2002900,0.848375
2003000,0.848375
2003100,0.848375
2003200,0.848375
2003300,0.848375
2003400,0.848375
2003500,0.848375
2003600,0.848375
2003700,0.848375
2003800,0.848375
2003900,0.848375
2004000,0.848375
2004100,0.848375
2004200,0.848375
2004300,0.848375
2004400,0.848375
2004500,0.848375
2004600,0.848375
2004700,0.848375
2004800,0.848375
2004900,0.848375
2005000,0.848375
2005100,0.848375
2005200,0.848375
2005300,0.848375
2005400,0.848375
2005500,0.848375
2005600,0.848375
2005700,0.848375
2005800,0.848375
2005900,0.848375
2006000,0.848375
2006100,0.848375
2006200,0.848375
2006300,0.848375
2006400,0.848375
2006500,0.848375
2006600,0.848375
2006700,0.848375
2006800,0.848375
2006900,0.848375
2007000,0.848375
2007100,0.848375
2007200,0.848375
2007300,0.848375
2007400,0.848375
2007500,0.848375
2007600,0.848375
2007700,0.848375
2007800,0.848375
2007900,0.848375
2008000,0.848375
2008100,0.848375
2008200,0.848375
2008300,0.848375
2008400,0.848375
2008500,0.848375
2008600,0.848375
2008700,0.848375
2008800,0.848375
2008900,0.848375
2009000,0.848375
2009100,0.848375
2009200,0.848375
2009300,0.848375
2009400,0.848375
2009500,0.848375
2009600,0.848375
2009700,0.848375
2009800,0.848375
2009900,0.848375
2010000,0.848375
2010100,0.848375
2010200,0.848375
2010300,0.848375
2010400,0.848375
2010500,0.848375
2010600,0.848375
2010700,0.848375
2010800,0.848375
2010900,0.848375
2011000,0.848375
2011100,0.848375
2011200,0.848375
2011300,0.848375
2011400,0.848375
2011500,0.848375
2011600,0.848375
2011700,0.848375
2011800,0.848375
2011900,0.848375
2012000,0.848375
2012100,0.848375
2012200,0.848375
2012300,0.848375
2012400,0.848375
2012500,0.848375
2012600,0.848375
2012700,0.848375
2012800,0.848375
2012900,0.848375
2013000,0.848375
2013100,0.848375
2013200,0.848375
2013300,0.848375
2013400,0.848375
2013500,0.848375
2013600,0.848375
2013700,0.848375
2013800,0.848375
2013900,0.848375
2014000,0.848375
2014100,0.848375
2014200,0.848375
2014300,0.848375
2014400,0.848375
2014500,0.848375
2014600,0.848375
2014700,0.848375
2014800,0.848375
2014900,0.848375
2015000,0.848375
2015100,0.848375
2015200,0.848375
2015300,0.848375
2015400,0.848375
2015500,0.848375
2015600,0.848375
2015700,0.848375
2015800,0.848375
2015900,0.848375
2016000,0.848375
2016100,0.848375
2016200,0.848375
2016300,0.848375
2016400,0.848375
2016500,0.848375
2016600,0.848375
2016700,0.848375
2016800,0.848375
2016900,0.848375
2017000,0.848375
2017100,0.848375
2017200,0.848375
2017300,0.848375
2017400,0.848375
2017500,0.848375
2017600,0.848375
2017700,0.848375
2017800,0.848375
2017900,0.848375
2018000,0.848375
2018100,0.848375
2018200,0.848375
2018300,0.848375
2018400,0.848375
2018500,0.848375
2018600,0.848375
2018700,0.848375
2018800,0.848375
2018900,0.848375
2019000,0.848375
2019100,0.848375
2019200,0.848375
2019300,0.848375
2019400,0.848375
2019500,0.848375
2019600,0.848375
2019700,0.848375
2019800,0.848375
2019900,0.848375
2020000,0.848375
2020100,0.848375
2020200,0.848375
2020300,0.848375
2020400,0.848375
2020500,0.848375
2020600,0.848375
2020700,0.848375
2020800,0.848375
2020900,0.848375
2021000,0.848375
2021100,0.848375
2021200,0.848375
2021300,0.848375
2021400,0.848375
2021500,0.848375
2021600,0.848375
2021700,0.848375
2021800,0.848375
2021900,0.848375
2022000,0.848375
2022100,0.848375
2022200,0.848375
2022300,0.848375
2022400,0.848375
2022500,0.848375
2022600,0.848375
2022700,0.848375
2022800,0.848375
2022900,0.848375
2023000,0.848375
2023100,0.848375
2023200,0.848375
2023300,0.848375
2023400,0.848375
2023500,0.848375
2023600,0.848375
2023700,0.848375
2023800,0.848375
2023900,0.848375
2024000,0.848375
2024100,0.848375
2024200,0.848375
2024300,0.848375
2024400,0.848375
2024500,0.848375
2024600,0.848375
2024700,0.848375
2024800,0.848375
2024900,0.848375
2025000,0.848375
2025100,0.848375
2025200,0.848375
2025300,0.848375
2025400,0.848375
2025500,0.848375
2025600,0.848375
2025700,0.848375
2025800,0.848375
2025900,0.848375
2026000,0.848375
2026100,0.848375
2026200,0.848375
2026300,0.848375
2026400,0.848375
2026500,0.848375
2026600,0.848375
2026700,0.848375
2026800,0.848375
2026900,0.848375
2027000,0.848375
2027100,0.848375
2027200,0.848375
2027300,0.848375
2027400,0.848375
2027500,0.848375
2027600,0.848375
2027700,0.848375
2027800,0.848375
2027900,0.848375
2028000,0.848375
2028100,0.848375
2028200,0.848375
2028300,0.848375
2028400,0.848375
2028500,0.848375
2028600,0.848375
2028700,0.848375
2028800,0.848375
2028900,0.848375
2029000,0.848375
2029100,0.848375
2029200,0.848375
2029300,0.848375
2029400,0.848375
2029500,0.848375
2029600,0.848375
2029700,0.848375
2029800,0.848375
2029900,0.848375
2030000,0.848375
2030100,0.848375
2030200,0.848375
2030300,0.848375
2030400,0.848375
2030500,0.848375
2030600,0.848375
2030700,0.848375
2030800,0.848375
2030900,0.848375
2031000,0.848375
2031100,0.848375
2031200,0.848375
2031300,0.848375
2031400,0.848375
2031500,0.848375
2031600,0.848375
2031700,0.848375
2031800,0.848375
2031900,0.848375
2032000,0.848375
2032100,0.848375
2032200,0.848375
2032300,0.848375
2032400,0.848375
2032500,0.848375
2032600,0.848375
2032700,0.848375
2032800,0.848375
2032900,0.848375
2033000,0.848375
2033100,0.848375
2033200,0.848375
2033300,0.848375
2033400,0.848375
2033500,0.848375
2033600,0.848375
2033700,0.848375
2033800,0.848375
2033900,0.848375
2034000,0.848375
2034100,0.848375
2034200,0.848375
2034300,0.848375
2034400,0.848375
2034500,0.848375
2034600,0.848375
2034700,0.848375
2034800,0.848375
2034900,0.848375
2035000,0.848375
2035100,0.848375
2035200,0.848375
2035300,0.848375
2035400,0.848375
2035500,0.848375
2035600,0.848375
2035700,0.848375
2035800,0.848375
2035900,0.848375
2036000,0.848375
2036100,0.848375
2036200,0.848375
2036300,0.848375
2036400,0.848375
2036500,0.848375
2036600,0.848375
2036700,0.848375
2036800,0.848375
2036900,0.848375
2037000,0.848375
2037100,0.848375
2037200,0.848375
2037300,0.848375
2037400,0.848375
2037500,0.848375
2037600,0.848375
2037700,0.848375
2037800,0.848375
2037900,0.848375
2038000,0.848375
2038100,0.848375
2038200,0.848375
2038300,0.848375
2038400,0.848375
2038500,0.848375
2038600,0.848375
2038700,0.848375
2038800,0.848375
2038900,0.848375
2039000,0.848375
2039100,0.848375
2039200,0.848375
2039300,0.848375
2039400,0.848375
2039500,0.848375
2039600,0.961492
2039700,1.131167
2039800,1.131167
2039900,1.131167
2040000,1.131167
2040100,1.131167
2040200,1.131167
2040300,1.131167
2040400,1.131167
2040500,1.131167
2040600,1.131167
2040700,1.131167
2040800,1.131167
2040900,1.131167
2041000,1.131167
2041100,1.131167
2041200,1.131167
2041300,1.131167
2041400,1.131167
2041500,1.131167
2041600,1.131167
2041700,1.131167
2041800,1.131167
2041900,1.131167
2042000,1.131167
2042100,1.131167
2042200,1.131167
2042300,1.131167
2042400,1.131167
2042500,1.131167
2042600,1.131167
2042700,1.131167
2042800,1.131167
2042900,1.131167
2043000,1.131167
2043100,1.131167
2043200,1.131167
2043300,1.131167
2043400,1.131167
2043500,1.131167
2043600,1.131167
2043700,1.131167
2043800,1.131167
2043900,1.131167
2044000,1.131167
2044100,1.131167
2044200,1.131167
2044300,1.131167
2044400,1.131167
2044500,1.131167
2044600,1.170757
2044700,1.413958
2044800,1.413958
2044900,1.413958
2045000,1.413958
2045100,1.413958
2045200,1.413958
2045300,1.413958
2045400,1.413958
2045500,1.413958
2045600,1.413958
2045700,1.413958
2045800,1.413958
2045900,1.413958
2046000,1.413958
2046100,1.413958
2046200,1.413958
2046300,1.413958
2046400,1.413958
2046500,1.413958
2046600,1.413958
2046700,1.413958
2046800,1.413958
2046900,1.413958
2047000,1.413958
2047100,1.413958
2047200,1.413958
2047300,1.413958
2047400,1.413958
2047500,1.413958
2047600,1.413958
2047700,1.413958
2047800,1.413958
2047900,1.413958
2048000,1.413958
2048100,1.413958
2048200,1.413958
2048300,1.413958
2048400,1.413958
2048500,1.413958
2048600,1.413958
2048700,1.413958
2048800,1.413958
2048900,1.413958
2049000,1.413958
2049100,1.413958
2049200,1.413958
2049300,1.413958
2049400,1.413958
2049500,1.413958
2049600,1.413958
2049700,1.413958
2049800,1.413958
2049900,1.413958
2050000,1.413958
2050100,1.413958
2050200,1.413958
2050300,1.413958
2050400,1.413958
2050500,1.413958
2050600,1.413958
2050700,1.413958
2050800,1.413958
2050900,1.413958
2051000,1.413958
2051100,1.413958
2051200,1.413958
2051300,1.413958
2051400,1.413958
2051500,1.413958
2051600,1.413958
2051700,1.413958
2051800,1.413958
2051900,1.413958
2052000,1.413958
2052100,1.413958
2052200,1.413958
2052300,1.413958
2052400,1.413958
2052500,1.413958
2052600,1.413958
2052700,1.413958
2052800,1.413958
2052900,1.413958
2053000,1.413958
2053100,1.413958
2053200,1.413958
2053300,1.413958
2053400,1.413958
2053500,1.413958
2053600,1.413958
2053700,1.413958
2053800,1.413958
2053900,1.413958
2054000,1.413958
2054100,1.413958
2054200,1.413958
2054300,1.413958
2054400,1.413958
2054500,1.413958
2054600,1.413958
2054700,1.413958
2054800,1.413958
2054900,1.413958
2055000,1.413958
2055100,1.413958
2055200,1.413958
2055300,1.413958
2055400,1.413958
2055500,1.413958
2055600,1.413958
2055700,1.413958
2055800,1.413958
2055900,1.413958
2056000,1.413958
2056100,1.413958
2056200,1.413958
2056300,1.413958
2056400,1.413958
2056500,1.413958
2056600,1.413958
2056700,1.413958
2056800,1.413958
2056900,1.413958
2057000,1.413958
2057100,1.413958
2057200,1.413958
2057300,1.413958
2057400,1.413958
2057500,1.413958
2057600,1.413958
2057700,1.413958
2057800,1.413958
2057900,1.413958
2058000,1.413958
2058100,1.413958
2058200,1.413958
2058300,1.413958
2058400,1.413958
2058500,1.413958
2058600,1.413958
2058700,1.413958
2058800,1.413958
2058900,1.413958
2059000,1.413958
2059100,1.413958
2059200,1.413958
2059300,1.413958
2059400,1.413958
2059500,1.413958
2059600,1.413958
2059700,1.413958
2059800,1.413958
2059900,1.413958
2060000,1.413958
2060100,1.413958
2060200,1.413958
2060300,1.413958
2060400,1.413958
2060500,1.413958
2060600,1.413958
2060700,1.413958
2060800,1.413958
2060900,1.413958
2061000,1.413958
2061100,1.413958
2061200,1.413958
2061300,1.413958
2061400,1.413958
2061500,1.413958
2061600,1.413958
2061700,1.413958
2061800,1.413958
2061900,1.413958
2062000,1.413958
2062100,1.413958
2062200,1.413958
2062300,1.413958
2062400,1.413958
2062500,1.413958
2062600,1.413958
2062700,1.413958
2062800,1.413958
2062900,1.413958
2063000,1.413958
2063100,1.413958
2063200,1.413958
2063300,1.413958
2063400,1.413958
2063500,1.413958
2063600,1.413958
2063700,1.413958
2063800,1.413958
2063900,1.413958
2064000,1.413958
2064100,1.413958
2064200,1.413958
2064300,1.413958
2064400,1.413958
2064500,1.413958
2064600,1.413958
2064700,1.413958
2064800,1.413958
2064900,1.413958
2065000,1.413958
2065100,1.413958
2065200,1.413958
2065300,1.413958
2065400,1.413958
2065500,1.413958
2065600,1.413958
2065700,1.413958
2065800,1.413958
2065900,1.413958
2066000,1.413958
2066100,1.413958
2066200,1.413958
2066300,1.413958
2066400,1.413958
2066500,1.413958
2066600,1.413958
2066700,1.413958
2066800,1.413958
2066900,1.413958
2067000,1.413958
2067100,1.413958
2067200,1.413958
2067300,1.413958
2067400,1.413958
2067500,1.413958
2067600,1.413958
2067700,1.413958
2067800,1.413958
2067900,1.413958
2068000,1.413958
2068100,1.413958
2068200,1.413958
2068300,1.413958
2068400,1.413958
2068500,1.413958
2068600,1.413958
2068700,1.413958
2068800,1.413958
2068900,1.413958
2069000,1.413958
2069100,1.413958
2069200,1.413958
2069300,1.413958
2069400,1.413958
2069500,1.413958
2069600,1.413958
2069700,1.413958
2069800,1.413958
2069900,1.413958
2070000,1.413958
2070100,1.413958
2070200,1.413958
2070300,1.413958
2070400,1.413958
2070500,1.413958
2070600,1.413958
2070700,1.413958
2070800,1.413958
2070900,1.413958
2071000,1.413958
2071100,1.413958
2071200,1.413958
2071300,1.413958
2071400,1.413958
2071500,1.413958
2071600,1.413958
2071700,1.413958
2071800,1.413958
2071900,1.413958
2072000,1.413958
2072100,1.413958
2072200,1.413958
2072300,1.413958
2072400,1.413958
2072500,1.413958
2072600,1.413958
2072700,1.413958
2072800,1.413958
2072900,1.413958
2073000,1.413958
2073100,1.413958
2073200,1.413958
2073300,1.413958
2073400,1.413958
2073500,1.413958
2073600,1.413958
2073700,1.413958
2073800,1.413958
2073900,1.413958
2074000,1.413958
2074100,1.413958
2074200,1.413958
2074300,1.413958
2074400,1.413958
2074500,1.413958
2074600,1.413958
2074700,1.413958
2074800,1.413958
2074900,1.413958
2075000,1.413958
2075100,1.413958
2075200,1.413958
2075300,1.413958
2075400,1.413958
2075500,1.413958
