cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,0,0,0,0,0
5300,0,15,1,0,0,15
5400,0,0,0,0,0,0
5500,0,0,16,39,21,0
5600,0,0,0,22,27,0
5700,0,0,0,0,0,0
5800,0,38,66,68,11,38
5900,0,68,63,58,27,68
6000,0,89,44,131,45,89
6100,1,18,12,354,8,18
6200,7,111,30,57,24,111
6300,6,114,24,113,29,114
6400,9,14,5,10,3,14
6500,0,0,22,0,0,0
6600,0,0,0,0,0,0
6700,0,0,46,5,1,0
6800,0,0,26,1,0,0
6900,1,0,49,44,7,0
7000,1,2,84,37,18,2
7100,2,6,71,122,28,6
7200,1,16,32,45,9,16
7300,4,15,3,0,2,15
7400,5,7,3,0,1,7
7500,88,6,13,0,1,6
7600,135,3,9,0,11,3
7700,28,0,0,0,2,0
7800,37,0,0,0,3,0
7900,73,0,3,0,1,0
8000,78,0,7,0,6,0
8100,21,3,10,0,6,3
8200,20,3,4,0,1,3
8300,69,0,7,0,0,0
8400,45,2,5,0,4,2
8500,0,0,1,0,0,0
8600,50,0,3,0,5,0
8700,29,0,2,0,0,0
8800,39,0,15,0,4,0
8900,67,0,15,0,9,0
9000,48,1,5,0,8,1
9100,29,0,9,0,2,0
9200,16,0,16,0,8,0
9300,30,1,10,0,6,1
9400,13,1,7,0,2,1
9500,28,0,1,0,3,0
9600,90,0,15,0,8,0
9700,46,0,7,0,4,0
9800,9,0,1,0,0,0
9900,37,0,10,0,2,0
10000,99,0,20,0,11,0
10100,29,1,10,0,6,1
10200,41,0,6,0,4,0
10300,47,1,7,0,7,1
10400,37,0,16,0,5,0
10500,27,0,4,0,5,0
10600,39,0,2,0,3,0
10700,43,0,10,0,6,0
10800,50,0,30,0,5,0
10900,64,0,4,0,3,0
11000,32,0,2,0,2,0
11100,46,0,7,0,6,0
11200,90,0,32,0,5,0
11300,36,0,0,0,6,0
11400,82,0,16,0,6,0
11500,120,0,14,0,10,0
11600,56,0,19,0,9,0
11700,21,0,7,0,5,0
11800,58,4,56,5,25,4
11900,126,3,36,0,13,3
12000,62,1,22,0,7,1
12100,20,0,3,0,0,0
12200,133,3,20,0,13,3
12300,29,1,13,0,11,1
12400,20,1,2,0,3,1
12500,27,0,1,0,1,0
12600,123,0,24,0,4,0
12700,62,0,14,0,5,0
12800,57,0,5,0,1,0
12900,17,0,2,0,0,0
13000,100,0,30,0,14,0
13100,60,0,11,0,10,0
13200,26,0,79,48,7,0
13300,56,0,37,0,11,0
13400,47,0,1,0,0,0
13500,29,0,18,0,7,0
13600,56,1,61,74,32,1
13700,35,1,17,10,12,1
13800,46,0,27,0,3,0
13900,65,0,11,0,7,0
14000,80,0,44,21,7,0
14100,56,1,17,0,8,1
14200,22,0,2,0,1,0
14300,24,0,1,0,0,0
14400,62,0,11,0,6,0
14500,82,0,39,26,5,0
14600,42,0,2,0,4,0
14700,36,0,23,0,3,0
14800,66,0,23,0,11,0
14900,48,1,37,2,5,1
15000,36,0,29,0,9,0
15100,16,0,30,11,7,0
15200,50,0,61,53,2,0
15300,31,1,40,0,11,1
15400,18,0,24,0,12,0
15500,2,0,42,9,10,0
15600,75,0,16,0,8,0
15700,65,0,15,0,8,0
15800,40,0,53,20,3,0
15900,22,0,22,25,1,0
16000,19,0,3,0,3,0
16100,31,0,5,0,0,0
16200,97,0,5,0,3,0
16300,25,0,58,20,3,0
16400,30,0,65,10,10,0
16500,59,1,11,0,4,1
16600,49,0,4,0,5,0
16700,34,0,41,2,7,0
16800,39,1,22,0,10,1
16900,11,1,49,47,13,1
17000,46,0,59,15,3,0
17100,85,0,27,0,8,0
17200,21,0,34,3,15,0
17300,31,0,33,0,11,0
17400,59,3,16,0,12,3
17500,72,1,36,0,4,1
17600,23,0,61,2,11,0
17700,24,0,4,3,0,0
17800,2,2,30,3,0,2
17900,45,0,4,0,3,0
18000,1,0,26,0,0,0
18100,28,0,31,20,7,0
18200,181,0,24,0,8,0
18300,23,3,15,0,4,3
18400,78,3,26,0,7,3
18500,38,1,25,0,10,1
18600,9,0,32,3,5,0
18700,8,0,0,0,0,0
18800,35,0,61,20,4,0
18900,46,0,87,97,11,0
19000,44,0,11,0,3,0
19100,0,0,44,30,11,0
