cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,0,0,0,0,0
5300,0,36,21,61,30,36
5400,0,97,19,98,74,97
5500,0,134,27,85,78,134
5600,0,15,1,92,8,15
5700,0,2,0,1,2,2
5800,0,1,11,0,13,1
5900,0,1,8,0,15,1
6000,0,3,13,0,25,3
6100,0,0,6,0,7,0
6200,0,1,6,4,6,1
6300,0,1,9,23,15,1
6400,0,1,12,0,18,1
6500,0,2,13,226,15,2
6600,0,0,10,364,2,0
6700,0,0,2,398,0,0
6800,0,0,14,354,4,0
6900,0,1,6,253,23,1
7000,0,0,7,147,34,0
7100,0,1,15,342,5,1
7200,0,0,9,370,1,0
7300,0,0,8,288,4,0
7400,0,1,6,205,5,1
7500,0,0,8,334,2,0
7600,0,1,7,188,4,1
7700,0,1,3,160,9,1
7800,0,3,7,305,5,3
7900,0,0,9,202,8,0
8000,0,0,14,282,4,0
8100,0,1,11,353,0,1
8200,0,0,15,150,12,0
8300,0,0,20,241,3,0
8400,0,1,12,188,3,1
8500,0,1,22,211,3,1
8600,0,0,20,166,4,0
8700,0,0,28,294,2,0
8800,0,4,23,192,6,4
8900,0,2,20,180,7,2
9000,1,2,20,191,6,2
9100,0,0,34,250,5,0
9200,0,2,20,252,5,2
9300,0,3,20,227,4,3
9400,1,1,28,177,7,1
9500,0,3,38,218,8,3
9600,1,1,30,231,10,1
9700,0,4,37,227,6,4
9800,2,3,39,198,11,3
9900,0,1,38,148,14,1
10000,3,2,47,243,13,2
10100,0,0,24,126,28,0
10200,0,2,19,86,25,2
10300,0,0,10,0,13,0
10400,4,0,32,5,31,0
10500,0,0,44,47,27,0
10600,1,1,34,0,25,1
10700,2,1,42,48,22,1
10800,3,1,65,19,14,1
10900,4,1,55,58,13,1
11000,4,1,56,164,7,1
11100,2,0,53,162,10,0
11200,2,1,35,117,11,1
11300,18,2,48,115,18,2
11400,6,0,25,17,5,0
11500,4,0,29,0,16,0
11600,4,0,18,0,4,0
11700,6,0,33,0,2,0
11800,4,0,20,0,9,0
11900,16,2,49,0,7,2
12000,8,1,55,0,18,1
12100,14,1,7,0,11,1
12200,18,0,27,0,7,0
12300,19,2,47,0,28,2
12400,20,1,18,0,21,1
12500,22,2,42,16,26,2
12600,36,0,19,0,25,0
12700,17,1,41,0,15,1
12800,15,0,56,0,7,0
12900,23,0,59,0,6,0
13000,28,1,39,0,2,1
13100,30,2,56,3,3,2
13200,22,2,60,0,8,2
13300,33,1,28,0,22,1
13400,44,0,33,0,13,0
13500,46,0,22,0,7,0
13600,28,0,11,0,8,0
13700,22,1,27,0,4,1
13800,14,4,111,87,3,4
13900,23,1,77,91,6,1
14000,46,3,32,0,7,3
14100,25,0,29,0,5,0
14200,57,1,21,0,9,1
14300,35,0,24,0,3,0
14400,54,0,24,0,10,0
14500,34,1,59,1,10,1
14600,22,0,52,0,7,0
14700,21,2,72,27,5,2
14800,26,2,66,0,3,2
14900,29,1,26,0,4,1
15000,63,0,31,0,12,0
15100,35,2,24,0,8,2
15200,19,0,20,0,2,0
15300,17,0,39,0,6,0
15400,29,0,43,3,5,0
15500,17,1,45,0,2,1
15600,21,0,33,0,3,0
15700,31,0,20,0,3,0
15800,20,0,26,0,2,0
15900,42,0,29,0,8,0
16000,33,0,20,0,4,0
16100,23,0,32,0,3,0
16200,14,0,9,0,1,0
16300,33,1,43,0,6,1
16400,20,0,35,0,2,0
16500,17,0,17,0,1,0
16600,45,0,42,0,3,0
16700,12,0,17,0,3,0
16800,27,0,18,0,3,0
16900,18,0,31,0,1,0
17000,32,0,26,0,4,0
17100,12,0,20,0,3,0
17200,20,0,24,0,4,0
17300,31,0,34,0,4,0
17400,21,0,22,0,1,0
17500,8,0,16,0,2,0
17600,38,0,24,0,6,0
17700,26,0,38,0,5,0
17800,3,0,15,0,3,0
17900,37,0,24,0,3,0
18000,23,0,26,0,5,0
18100,10,0,16,0,1,0
18200,21,0,19,0,6,0
18300,18,0,18,0,3,0
18400,14,0,10,0,7,0
18500,5,0,6,0,0,0
18600,24,0,38,0,6,0
18700,3,0,17,0,0,0
18800,14,0,9,0,1,0
18900,36,0,29,0,2,0
19000,16,0,11,0,6,0
19100,8,0,14,0,5,0
