cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,0,0,0,0,0
5300,0,36,17,51,28,36
5400,0,70,17,104,68,70
5500,0,69,31,139,76,69
5600,0,72,3,200,18,72
5700,0,37,0,1,2,37
5800,0,0,9,0,12,0
5900,0,1,8,31,15,1
6000,0,0,0,0,0,0
6100,0,0,0,0,0,0
6200,0,0,6,0,7,0
6300,0,2,27,38,42,2
6400,0,3,13,227,17,3
6500,0,1,9,269,8,1
6600,0,1,5,347,2,1
6700,0,0,4,261,9,0
6800,0,1,14,243,10,1
6900,0,1,13,212,22,1
7000,0,2,21,292,8,2
7100,0,1,6,187,12,1
7200,0,0,1,199,0,0
7300,0,0,0,200,0,0
7400,0,0,0,200,0,0
7500,0,0,2,199,4,0
7600,0,0,5,215,8,0
7700,0,0,4,162,17,0
7800,1,2,20,215,10,2
7900,0,1,19,259,9,1
8000,0,0,8,178,5,0
8100,0,2,6,304,6,2
8200,0,0,13,241,6,0
8300,0,0,11,301,3,0
8400,0,1,22,133,7,1
8500,0,1,23,309,1,1
8600,0,0,17,207,5,0
8700,0,0,22,273,3,0
8800,0,0,17,187,1,0
8900,0,0,18,248,3,0
9000,0,3,24,128,6,3
9100,0,2,34,286,3,2
9200,0,0,22,131,5,0
9300,1,5,33,211,5,5
9400,7,3,30,196,7,3
9500,0,0,32,247,2,0
9600,8,2,40,210,11,2
9700,5,3,35,208,15,3
9800,0,3,37,276,9,3
9900,8,1,40,185,14,1
10000,1,1,15,58,8,1
10100,3,1,22,0,16,1
10200,4,5,58,106,40,5
10300,0,1,33,139,30,1
10400,2,0,34,198,16,0
10500,0,0,17,2,9,0
10600,0,1,17,0,25,1
10700,3,3,35,16,21,3
10800,2,0,60,13,6,0
10900,4,4,88,84,20,4
11000,2,2,69,56,13,2
11100,6,0,47,140,10,0
11200,9,1,47,38,9,1
11300,3,1,19,0,4,1
11400,21,1,35,0,14,1
11500,5,1,18,0,8,1
11600,5,0,27,0,10,0
11700,10,0,28,0,12,0
11800,6,0,44,23,7,0
11900,5,1,49,48,11,1
12000,14,1,27,0,11,1
12100,17,0,43,0,15,0
12200,12,0,18,0,8,0
12300,46,0,29,0,27,0
12400,42,0,32,0,32,0
12500,12,1,27,0,11,1
12600,22,1,39,0,29,1
12700,16,1,59,3,18,1
12800,32,1,54,12,8,1
12900,24,7,61,39,9,7
13000,26,2,51,0,6,2
13100,43,2,46,0,16,2
13200,36,0,57,0,13,0
13300,15,0,18,12,20,0
13400,34,0,33,0,13,0
13500,21,1,65,5,15,1
13600,38,0,28,0,18,0
13700,10,3,66,33,9,3
13800,31,1,51,0,9,1
13900,42,2,65,0,5,2
14000,5,3,28,0,3,3
14100,24,0,39,0,9,0
14200,95,1,34,0,16,1
14300,40,1,61,0,12,1
14400,22,0,45,0,6,0
14500,25,3,57,26,8,3
14600,28,5,90,36,10,5
14700,28,1,66,3,7,1
14800,33,0,22,0,3,0
14900,40,0,10,0,9,0
15000,53,0,43,0,12,0
15100,25,0,55,0,4,0
15200,13,2,55,0,3,2
15300,21,4,39,0,5,4
15400,26,3,50,0,4,3
15500,36,0,30,0,4,0
15600,21,0,10,0,3,0
15700,46,0,57,0,8,0
15800,18,0,35,0,1,0
15900,22,0,28,0,6,0
16000,45,0,16,0,4,0
16100,48,0,36,0,6,0
16200,19,1,27,0,3,1
16300,31,0,27,0,3,0
16400,22,0,28,0,4,0
16500,27,0,16,0,5,0
16600,32,0,31,0,6,0
16700,20,0,38,0,4,0
16800,13,1,12,0,2,1
16900,35,0,19,0,2,0
17000,23,0,39,0,3,0
17100,16,0,22,0,2,0
17200,30,1,16,0,4,1
17300,30,0,33,0,3,0
17400,15,0,18,0,2,0
17500,24,1,19,0,3,1
17600,35,0,29,0,11,0
17700,15,0,18,0,1,0
17800,25,0,26,0,3,0
17900,31,1,23,0,1,1
18000,16,0,25,0,4,0
18100,20,0,24,0,0,0
18200,28,1,17,0,3,1
18300,19,0,25,0,4,0
18400,22,0,14,0,0,0
18500,20,0,20,0,3,0
18600,15,0,27,0,2,0
18700,23,0,19,0,5,0
18800,15,1,9,0,2,1
18900,15,1,23,0,2,1
19000,12,0,9,0,2,0
19100,11,0,22,0,4,0
