Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
20000000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.917822
20000100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.438776
20000200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.284946
20000300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.466405
20000400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.140407
20000500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.233468
20000600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.070195
20000700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.052507
20000800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.153893
20000900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.796422
20001000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.159228
20001100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.799542
20001200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.771403
20001300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.393395
20001400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.977470
20001500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.970505
20001600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.838215
20001700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.255727
20001800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.199811
20001900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.457987
20002000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.160927
20002100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.426233
20002200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.824770
20002300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.547695
20002400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.566730
20002500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.650714
20002600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.754095
20002700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.660083
20002800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.152823
20002900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.307639
20003000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.201721
20003100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.252324
20003200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.438461
20003300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.383976
20003400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.025291
20003500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.732839
20003600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.919980
20003700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.592358
20003800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.878831
