Cycle,RunTimeDynamic(W)
16000000,3.959083
16000100,3.959083
16000200,3.959083
16000300,3.959083
16000400,3.959083
16000500,3.959083
16000600,3.959083
16000700,3.959083
16000800,3.959083
16000900,3.959083
16001000,3.959083
16001100,3.959083
16001200,3.959083
16001300,3.959083
16001400,3.959083
16001500,3.959083
16001600,3.959083
16001700,3.959083
16001800,3.959083
16001900,3.959083
16002000,3.959083
16002100,3.959083
16002200,3.959083
16002300,3.959083
16002400,3.959083
16002500,3.959083
16002600,3.959083
16002700,3.959083
16002800,3.959083
16002900,3.959083
16003000,3.959083
16003100,3.959083
16003200,3.959083
16003300,3.959083
16003400,3.959083
16003500,3.959083
16003600,3.959083
16003700,3.959083
16003800,3.959083
16003900,3.959083
16004000,3.959083
16004100,3.959083
16004200,3.959083
16004300,3.959083
16004400,3.959083
16004500,3.959083
16004600,3.959083
16004700,3.959083
16004800,3.959083
16004900,3.959083
16005000,3.959083
16005100,3.959083
16005200,3.959083
16005300,3.959083
16005400,3.959083
16005500,3.959083
16005600,3.959083
16005700,3.959083
16005800,3.959083
16005900,3.959083
16006000,3.959083
16006100,3.959083
16006200,3.959083
16006300,3.959083
16006400,3.959083
16006500,3.959083
16006600,3.959083
16006700,3.959083
16006800,3.959083
16006900,3.959083
16007000,3.959083
16007100,3.959083
16007200,3.959083
16007300,3.959083
16007400,3.959083
16007500,3.959083
16007600,3.959083
16007700,3.959083
16007800,3.959083
16007900,3.959083
16008000,3.959083
16008100,3.959083
16008200,3.959083
16008300,3.959083
16008400,3.959083
16008500,3.959083
16008600,3.959083
16008700,3.959083
16008800,3.959083
16008900,3.959083
16009000,3.959083
16009100,3.959083
16009200,3.959083
16009300,3.959083
16009400,3.959083
16009500,3.959083
16009600,3.959083
16009700,3.959083
16009800,3.959083
16009900,3.959083
16010000,3.959083
16010100,3.959083
16010200,3.959083
16010300,3.959083
16010400,3.959083
16010500,3.959083
16010600,3.959083
16010700,3.959083
16010800,3.959083
16010900,3.959083
16011000,3.959083
16011100,3.959083
16011200,3.959083
16011300,3.959083
16011400,3.959083
16011500,3.959083
16011600,3.959083
16011700,3.959083
16011800,3.959083
16011900,3.959083
16012000,3.959083
16012100,3.959083
16012200,3.959083
16012300,3.959083
16012400,3.959083
16012500,3.959083
16012600,3.959083
16012700,3.959083
16012800,3.959083
16012900,3.959083
16013000,3.959083
16013100,3.959083
16013200,3.959083
16013300,3.959083
16013400,3.959083
16013500,3.959083
16013600,3.959083
16013700,3.959083
16013800,3.959083
16013900,3.959083
16014000,3.959083
16014100,3.959083
16014200,3.959083
16014300,3.959083
16014400,3.959083
16014500,3.959083
16014600,3.959083
16014700,3.959083
16014800,3.959083
16014900,3.959083
16015000,3.959083
16015100,3.959083
16015200,3.959083
16015300,3.959083
16015400,3.959083
16015500,3.959083
16015600,3.959083
16015700,3.959083
16015800,3.959083
16015900,3.959083
16016000,3.959083
16016100,3.959083
16016200,3.959083
16016300,3.959083
16016400,3.959083
16016500,3.959083
16016600,3.959083
16016700,3.959083
16016800,3.959083
16016900,3.959083
16017000,3.959083
16017100,3.959083
16017200,3.959083
16017300,3.959083
16017400,3.959083
16017500,3.959083
16017600,3.959083
16017700,3.959083
16017800,3.959083
16017900,3.959083
16018000,3.959083
16018100,3.959083
16018200,3.959083
16018300,3.959083
16018400,3.959083
16018500,3.959083
16018600,3.959083
16018700,3.959083
16018800,3.959083
16018900,3.959083
16019000,3.959083
16019100,3.959083
16019200,3.959083
16019300,3.959083
16019400,3.959083
16019500,3.959083
16019600,3.959083
16019700,3.959083
16019800,3.959083
16019900,3.959083
16020000,3.959083
16020100,3.959083
16020200,3.959083
16020300,3.959083
16020400,3.959083
16020500,3.959083
16020600,3.959083
16020700,3.959083
16020800,3.959083
16020900,3.959083
16021000,3.959083
16021100,3.959083
16021200,3.959083
16021300,3.959083
16021400,3.959083
16021500,3.959083
16021600,3.959083
16021700,3.959083
16021800,3.959083
16021900,3.959083
16022000,3.959083
16022100,3.959083
16022200,3.959083
16022300,3.959083
16022400,3.959083
16022500,3.959083
16022600,3.959083
16022700,3.959083
16022800,3.959083
16022900,3.959083
16023000,3.959083
16023100,3.959083
16023200,3.959083
16023300,3.959083
16023400,3.959083
16023500,3.959083
16023600,3.959083
16023700,3.959083
16023800,3.959083
16023900,3.959083
16024000,3.959083
16024100,3.959083
16024200,3.959083
16024300,3.959083
16024400,3.959083
16024500,3.959083
16024600,3.959083
16024700,3.959083
16024800,3.959083
16024900,3.959083
16025000,3.959083
16025100,3.959083
16025200,3.959083
16025300,3.959083
16025400,3.959083
16025500,3.959083
16025600,3.959083
16025700,3.959083
16025800,3.959083
16025900,3.959083
16026000,3.959083
16026100,3.959083
16026200,3.959083
16026300,3.959083
16026400,3.959083
16026500,3.959083
16026600,3.959083
16026700,3.959083
16026800,3.959083
16026900,3.959083
16027000,3.959083
16027100,3.959083
16027200,3.959083
16027300,3.959083
16027400,3.959083
16027500,3.959083
16027600,3.959083
16027700,3.959083
16027800,3.959083
16027900,3.959083
16028000,3.959083
16028100,3.959083
16028200,3.959083
16028300,3.959083
16028400,3.959083
16028500,3.959083
16028600,3.959083
16028700,3.959083
16028800,3.959083
16028900,3.959083
16029000,3.959083
16029100,3.959083
16029200,3.959083
16029300,3.959083
16029400,3.959083
16029500,3.959083
16029600,3.959083
16029700,3.959083
16029800,3.959083
16029900,3.959083
16030000,3.959083
16030100,3.959083
16030200,3.959083
16030300,3.959083
