cycle,instruction,cta_id,cluster_id,warp_id,tid
2004449, PC=0x2f0 (pr_base.1.sm_75.ptx:188) cvta.to.global.u64 %rd31 %rd9,2423,11,20,ffffffff
2004450, PC=0x2f8 (pr_base.1.sm_75.ptx:189) mul.wide.s32 %rd32 %r1 4,2423,11,20,ffffffff
2004459, PC=0x300 (pr_base.1.sm_75.ptx:190) add.s64 %rd33 %rd31 %rd32,2423,11,20,ffffffff
2004468, PC=0x308 (pr_base.1.sm_75.ptx:191) st.global.f32 [%rd33] %f24,2423,11,20,ffffffff
2004469, PC=0x310 (pr_base.1.sm_75.ptx:194) ret,2423,11,20,ffffffff
2114606, PC=0x2f0 (pr_base.1.sm_75.ptx:188) cvta.to.global.u64 %rd31 %rd9,2567,11,2,ffffffff
2114607, PC=0x2f8 (pr_base.1.sm_75.ptx:189) mul.wide.s32 %rd32 %r1 4,2567,11,2,ffffffff
2114616, PC=0x300 (pr_base.1.sm_75.ptx:190) add.s64 %rd33 %rd31 %rd32,2567,11,2,ffffffff
2114625, PC=0x308 (pr_base.1.sm_75.ptx:191) st.global.f32 [%rd33] %f24,2567,11,2,ffffffff
2114626, PC=0x310 (pr_base.1.sm_75.ptx:194) ret,2567,11,2,ffffffff
