cycle,pc,cta_id,cluster_id,warp_id,tid
1218878,2f0,662,27,11,ffffffff
1218882,2f8,662,27,11,ffffffff
1218891,300,662,27,11,ffffffff
1218895,308,662,27,11,ffffffff
1218897,310,662,27,11,ffffffff
1219136,b8,2507,27,8,ffffffff
1219137,b8,2507,27,9,ffffffff
1219138,b8,2507,27,10,ffffffff
1219139,b8,2507,27,13,ffffffff
1219140,b8,2507,27,14,ffffffff
1219141,b8,2507,27,11,ffffffff
1219142,b8,2507,27,12,ffffffff
1219143,b8,2507,27,15,ffffffff
1219144,c0,2507,27,8,ffffffff
1219145,c0,2507,27,9,ffffffff
1219146,c0,2507,27,14,ffffffff
1219147,c8,2507,27,8,ffffffff
1219148,c8,2507,27,9,ffffffff
1219149,c8,2507,27,10,ffffffff
1219150,c0,2507,27,15,ffffffff
1219151,c8,2507,27,12,ffffffff
1219152,c8,2507,27,13,ffffffff
1219153,c8,2507,27,14,ffffffff
1219154,c8,2507,27,11,ffffffff
1219155,d0,2507,27,8,ffffffff
1219156,d0,2507,27,9,ffffffff
1219157,d0,2507,27,10,ffffffff
1219158,c8,2507,27,15,ffffffff
1219159,d0,2507,27,12,ffffffff
1219160,d0,2507,27,13,ffffffff
1219161,d0,2507,27,14,ffffffff
1219162,d0,2507,27,11,ffffffff
1219163,d8,2507,27,8,ffffffff
1219164,d8,2507,27,9,ffffffff
1219165,d8,2507,27,10,ffffffff
1219166,e0,2507,27,8,ffffffff
1219166,d0,2507,27,15,ffffffff
1219167,e0,2507,27,9,ffffffff
1219167,d8,2507,27,12,ffffffff
1219168,e0,2507,27,10,ffffffff
1219168,c0,2507,27,12,ffffffff
1219169,d8,2507,27,13,ffffffff
1219170,c0,2507,27,13,ffffffff
1219171,d8,2507,27,14,ffffffff
1219172,c0,2507,27,10,ffffffff
1219173,d8,2507,27,11,ffffffff
1219174,d8,2507,27,15,ffffffff
1219175,c0,2507,27,11,ffffffff
1219176,e0,2507,27,11,ffffffff
1219176,e8,2507,27,8,ffffffff
1219176,e8,2507,27,9,ffffffff
1219176,e8,2507,27,10,ffffffff
1219177,e8,2507,27,11,ffffffff
1219177,e0,2507,27,12,ffffffff
1219177,e0,2507,27,13,ffffffff
1219177,e0,2507,27,14,ffffffff
1219178,f0,2507,27,8,ffffffff
1219178,f0,2507,27,9,ffffffff
1219178,f0,2507,27,10,ffffffff
1219178,e0,2507,27,15,ffffffff
1219179,e8,2507,27,13,ffffffff
1219179,e8,2507,27,14,ffffffff
1219179,f0,2507,27,11,ffffffff
1219179,e8,2507,27,12,ffffffff
1219180,f0,2507,27,14,ffffffff
1219180,e8,2507,27,15,ffffffff
1219180,f0,2507,27,12,ffffffff
1219180,f0,2507,27,13,ffffffff
1219181,f0,2507,27,15,ffffffff
1219188,f8,2507,27,9,ffffffff
1219188,f8,2507,27,10,ffffffff
1219188,f8,2507,27,8,ffffffff
1219189,f8,2507,27,11,ffffffff
1219190,f8,2507,27,12,ffffffff
1219190,f8,2507,27,13,ffffffff
1219190,f8,2507,27,14,ffffffff
1219191,f8,2507,27,15,ffffffff
1219194,100,2507,27,8,ffffffff
1219194,100,2507,27,9,ffffffff
1219194,100,2507,27,10,ffffffff
1219195,100,2507,27,11,ffffffff
1219196,100,2507,27,13,ffffffff
1219196,100,2507,27,14,ffffffff
1219196,100,2507,27,12,ffffffff
1219197,100,2507,27,15,ffffffff
1219201,110,2507,27,10,ffffffff
1219201,110,2507,27,8,ffffffff
1219201,110,2507,27,9,ffffffff
1219202,110,2507,27,11,ffffffff
1219205,110,2507,27,13,ffffffff
1219205,110,2507,27,14,ffffffff
1219205,110,2507,27,12,ffffffff
1219206,118,2507,27,8,ffffffff
1219206,118,2507,27,9,ffffffff
1219206,118,2507,27,10,ffffffff
1219206,110,2507,27,15,ffffffff
1219207,118,2507,27,11,ffffffff
1219209,118,2507,27,14,ffffffff
1219209,118,2507,27,12,ffffffff
1219209,118,2507,27,13,ffffffff
1219210,118,2507,27,15,ffffffff
1219215,120,2507,27,9,ffffffff
1219215,120,2507,27,10,ffffffff
1219215,120,2507,27,8,ffffffff
1219216,120,2507,27,11,ffffffff
1219218,120,2507,27,12,ffffffff
1219218,120,2507,27,13,ffffffff
1219218,120,2507,27,14,ffffffff
1219219,120,2507,27,15,ffffffff
1219618,128,2507,27,10,ffffffff
1219631,130,2507,27,10,ffffffff
1219637,138,2507,27,10,ffffffff
1219638,140,2507,27,10,ffffffff
1219644,128,2507,27,8,ffffffff
1219645,130,2507,27,8,ffffffff
1219647,150,2507,27,10,ffffffff
1219651,138,2507,27,8,ffffffff
1219652,140,2507,27,8,ffffffff
1219653,158,2507,27,10,ffffffff
1219659,160,2507,27,10,ffffffff
1219660,168,2507,27,10,ffffffff
1219661,150,2507,27,8,ffffffff
1219661,170,2507,27,10,ffffffff
1219667,158,2507,27,8,ffffffff
1219667,128,2507,27,9,ffffffff
1219668,130,2507,27,9,ffffffff
1219669,180,2507,27,10,ffffffff
1219673,160,2507,27,8,ffffffff
1219674,168,2507,27,8,ffffffff
1219674,138,2507,27,9,ffffffff
1219675,170,2507,27,8,ffffffff
1219675,140,2507,27,9,ffffffff
1219677,190,2507,27,10,ffffffff
1219678,188,2507,27,10,ffffffff
1219683,180,2507,27,8,ffffffff
1219684,150,2507,27,9,ffffffff
1219687,128,2507,27,11,ffffffff
1219688,130,2507,27,11,ffffffff
1219690,158,2507,27,9,ffffffff
1219691,190,2507,27,8,ffffffff
1219691,130,2507,27,12,ffffffff
1219692,188,2507,27,8,ffffffff
1219693,128,2507,27,12,ffffffff
1219694,138,2507,27,11,ffffffff
1219695,140,2507,27,11,ffffffff
1219696,130,2507,27,13,ffffffff
1219697,160,2507,27,9,ffffffff
1219698,128,2507,27,13,ffffffff
1219699,138,2507,27,12,ffffffff
1219700,170,2507,27,9,ffffffff
1219700,140,2507,27,12,ffffffff
1219702,168,2507,27,9,ffffffff
1219704,150,2507,27,11,ffffffff
1219704,138,2507,27,13,ffffffff
1219706,128,2507,27,14,ffffffff
1219707,140,2507,27,13,ffffffff
1219707,130,2507,27,14,ffffffff
1219708,180,2507,27,9,ffffffff
1219709,150,2507,27,12,ffffffff
1219710,158,2507,27,11,ffffffff
1219713,138,2507,27,14,ffffffff
1219713,130,2507,27,15,ffffffff
1219714,150,2507,27,13,ffffffff
1219714,140,2507,27,14,ffffffff
1219714,128,2507,27,15,ffffffff
1219715,158,2507,27,12,ffffffff
1219716,160,2507,27,11,ffffffff
1219717,188,2507,27,9,ffffffff
1219717,168,2507,27,11,ffffffff
1219718,190,2507,27,9,ffffffff
1219718,170,2507,27,11,ffffffff
1219720,158,2507,27,13,ffffffff
1219720,138,2507,27,15,ffffffff
1219721,140,2507,27,15,ffffffff
1219721,160,2507,27,12,ffffffff
1219722,168,2507,27,12,ffffffff
1219723,150,2507,27,14,ffffffff
1219726,180,2507,27,11,ffffffff
1219726,170,2507,27,12,ffffffff
1219726,160,2507,27,13,ffffffff
1219727,168,2507,27,13,ffffffff
1219728,170,2507,27,13,ffffffff
1219729,158,2507,27,14,ffffffff
1219730,150,2507,27,15,ffffffff
1219732,180,2507,27,12,ffffffff
1219734,190,2507,27,11,ffffffff
1219735,188,2507,27,11,ffffffff
1219736,180,2507,27,13,ffffffff
1219736,160,2507,27,14,ffffffff
1219736,158,2507,27,15,ffffffff
1219737,168,2507,27,14,ffffffff
1219738,170,2507,27,14,ffffffff
1219740,190,2507,27,12,ffffffff
1219741,188,2507,27,12,ffffffff
1219742,160,2507,27,15,ffffffff
1219743,168,2507,27,15,ffffffff
1219744,190,2507,27,13,ffffffff
1219744,170,2507,27,15,ffffffff
1219745,188,2507,27,13,ffffffff
1219747,180,2507,27,14,ffffffff
1219752,180,2507,27,15,ffffffff
1219755,190,2507,27,14,ffffffff
1219756,188,2507,27,14,ffffffff
1219760,190,2507,27,15,ffffffff
1219761,188,2507,27,15,ffffffff
1220055,198,2507,27,10,ffffffff
1220064,1a0,2507,27,10,ffffffff
1220071,198,2507,27,8,ffffffff
1220073,1a8,2507,27,10,ffffffff
1220075,198,2507,27,9,ffffffff
1220080,1a0,2507,27,8,ffffffff
1220084,1a0,2507,27,9,ffffffff
1220089,1a8,2507,27,8,ffffffff
1220093,1a8,2507,27,9,ffffffff
1220103,198,2507,27,13,ffffffff
1220111,198,2507,27,14,ffffffff
1220112,1a0,2507,27,13,ffffffff
1220115,198,2507,27,11,ffffffff
1220116,198,2507,27,15,ffffffff
1220120,1a0,2507,27,14,ffffffff
1220121,1a8,2507,27,13,ffffffff
1220124,1a0,2507,27,11,ffffffff
1220126,1a0,2507,27,15,ffffffff
1220129,1a8,2507,27,14,ffffffff
1220133,1a8,2507,27,11,ffffffff
1220135,1a8,2507,27,15,ffffffff
1220147,198,2507,27,12,ffffffff
1220156,1a0,2507,27,12,ffffffff
1220165,1a8,2507,27,12,ffffffff
