cycle,instruction,cta_id,cluster_id,warp_id,tid
1160234, PC=0x2f0 (pr_base.1.sm_75.ptx:188) cvta.to.global.u64 %rd31 %rd9,1905,1,7,ffffffff
1160235, PC=0x2f8 (pr_base.1.sm_75.ptx:189) mul.wide.s32 %rd32 %r1 4,1905,1,7,ffffffff
1160244, PC=0x300 (pr_base.1.sm_75.ptx:190) add.s64 %rd33 %rd31 %rd32,1905,1,7,ffffffff
1160253, PC=0x308 (pr_base.1.sm_75.ptx:191) st.global.f32 [%rd33] %f24,1905,1,7,ffffffff
1160254, PC=0x310 (pr_base.1.sm_75.ptx:194) ret,1905,1,7,ffffffff
1160568, PC=0x2f0 (pr_base.1.sm_75.ptx:188) cvta.to.global.u64 %rd31 %rd9,1905,1,5,ffffffff
1160569, PC=0x2f8 (pr_base.1.sm_75.ptx:189) mul.wide.s32 %rd32 %r1 4,1905,1,5,ffffffff
1160578, PC=0x300 (pr_base.1.sm_75.ptx:190) add.s64 %rd33 %rd31 %rd32,1905,1,5,ffffffff
1160587, PC=0x308 (pr_base.1.sm_75.ptx:191) st.global.f32 [%rd33] %f24,1905,1,5,ffffffff
1160588, PC=0x310 (pr_base.1.sm_75.ptx:194) ret,1905,1,5,ffffffff
1197462, PC=0x2f0 (pr_base.1.sm_75.ptx:188) cvta.to.global.u64 %rd31 %rd9,1905,1,2,ffffffff
1197463, PC=0x2f8 (pr_base.1.sm_75.ptx:189) mul.wide.s32 %rd32 %r1 4,1905,1,2,ffffffff
1197472, PC=0x300 (pr_base.1.sm_75.ptx:190) add.s64 %rd33 %rd31 %rd32,1905,1,2,ffffffff
1197481, PC=0x308 (pr_base.1.sm_75.ptx:191) st.global.f32 [%rd33] %f24,1905,1,2,ffffffff
1197482, PC=0x310 (pr_base.1.sm_75.ptx:194) ret,1905,1,2,ffffffff
1294354, PC=0x2f0 (pr_base.1.sm_75.ptx:188) cvta.to.global.u64 %rd31 %rd9,1905,1,4,ffffffff
1294355, PC=0x2f8 (pr_base.1.sm_75.ptx:189) mul.wide.s32 %rd32 %r1 4,1905,1,4,ffffffff
1294366, PC=0x300 (pr_base.1.sm_75.ptx:190) add.s64 %rd33 %rd31 %rd32,1905,1,4,ffffffff
1294375, PC=0x308 (pr_base.1.sm_75.ptx:191) st.global.f32 [%rd33] %f24,1905,1,4,ffffffff
1294376, PC=0x310 (pr_base.1.sm_75.ptx:194) ret,1905,1,4,ffffffff
1294617, PC=0x0b8 (pr_base.1.sm_75.ptx:84) ld.param.u32 %r12 [_Z9pull_stepiPKmPKiPfS3__param_0],2565,1,0,ffffffff
1294617, PC=0x0b8 (pr_base.1.sm_75.ptx:84) ld.param.u32 %r12 [_Z9pull_stepiPKmPKiPfS3__param_0],2565,1,1,ffffffff
1294617, PC=0x0b8 (pr_base.1.sm_75.ptx:84) ld.param.u32 %r12 [_Z9pull_stepiPKmPKiPfS3__param_0],2565,1,2,ffffffff
1294618, PC=0x0b8 (pr_base.1.sm_75.ptx:84) ld.param.u32 %r12 [_Z9pull_stepiPKmPKiPfS3__param_0],2565,1,5,ffffffff
1294618, PC=0x0b8 (pr_base.1.sm_75.ptx:84) ld.param.u32 %r12 [_Z9pull_stepiPKmPKiPfS3__param_0],2565,1,6,ffffffff
1294618, PC=0x0b8 (pr_base.1.sm_75.ptx:84) ld.param.u32 %r12 [_Z9pull_stepiPKmPKiPfS3__param_0],2565,1,3,ffffffff
1294618, PC=0x0b8 (pr_base.1.sm_75.ptx:84) ld.param.u32 %r12 [_Z9pull_stepiPKmPKiPfS3__param_0],2565,1,4,ffffffff
1294619, PC=0x0c0 (pr_base.1.sm_75.ptx:85) ld.param.u64 %rd7 [_Z9pull_stepiPKmPKiPfS3__param_1],2565,1,2,ffffffff
