cycle,pc,cta_id,cluster_id,warp_id,tid
5005,0,27,2,1,ffffffff
5006,0,27,2,2,ffffffff
5007,0,27,2,3,ffffffff
5008,0,27,2,5,ffffffff
5009,0,27,2,6,ffffffff
5010,0,27,2,7,ffffffff
5011,0,27,2,4,ffffffff
5012,0,57,2,10,ffffffff
5013,0,57,2,8,ffffffff
5014,0,57,2,9,ffffffff
5015,0,57,2,15,ffffffff
5016,0,27,2,0,ffffffff
5017,8,27,2,1,ffffffff
5018,8,27,2,2,ffffffff
5019,8,27,2,3,ffffffff
5020,8,27,2,4,ffffffff
5021,8,27,2,5,ffffffff
5022,8,27,2,6,ffffffff
5023,8,27,2,7,ffffffff
5024,8,57,2,8,ffffffff
5025,8,57,2,9,ffffffff
5026,8,57,2,10,ffffffff
5027,8,57,2,11,ffffffff
5028,8,57,2,12,ffffffff
5029,8,57,2,13,ffffffff
5030,8,57,2,14,ffffffff
5031,8,57,2,15,ffffffff
5032,8,27,2,0,ffffffff
5033,10,27,2,1,ffffffff
5034,10,27,2,2,ffffffff
5035,10,27,2,3,ffffffff
5036,10,27,2,4,ffffffff
5037,10,27,2,5,ffffffff
5038,10,27,2,6,ffffffff
5039,10,27,2,7,ffffffff
5040,10,57,2,8,ffffffff
5041,10,57,2,9,ffffffff
5042,10,57,2,10,ffffffff
5043,10,57,2,11,ffffffff
5044,10,57,2,12,ffffffff
5045,18,27,2,1,ffffffff
5045,10,57,2,13,ffffffff
5046,18,27,2,2,ffffffff
5046,0,57,2,13,ffffffff
5047,18,27,2,3,ffffffff
5047,10,57,2,14,ffffffff
5048,18,27,2,4,ffffffff
5048,18,27,2,5,ffffffff
5048,18,27,2,6,ffffffff
5048,18,27,2,7,ffffffff
5048,0,57,2,14,ffffffff
5049,18,57,2,9,ffffffff
5049,18,57,2,10,ffffffff
5049,18,57,2,11,ffffffff
5049,18,57,2,8,ffffffff
5049,10,57,2,15,ffffffff
5050,20,27,2,2,ffffffff
5050,20,27,2,3,ffffffff
5050,18,57,2,12,ffffffff
5050,20,27,2,1,ffffffff
5050,0,57,2,11,ffffffff
5051,20,27,2,7,ffffffff
5051,20,27,2,4,ffffffff
