cycle,pc,cta_id,cluster_id,warp_id,tid
5005,0,15,20,6,ffffffff
5006,0,15,20,7,ffffffff
5007,0,15,20,0,ffffffff
5008,0,15,20,2,ffffffff
5009,0,15,20,3,ffffffff
5010,0,15,20,4,ffffffff
5011,0,15,20,1,ffffffff
5012,8,15,20,7,ffffffff
5013,0,15,20,5,ffffffff
5014,8,15,20,6,ffffffff
5015,0,45,20,12,ffffffff
5016,0,45,20,13,ffffffff
5017,0,45,20,14,ffffffff
5018,0,45,20,15,ffffffff
5019,0,75,20,16,ffffffff
5020,0,75,20,17,ffffffff
5021,0,75,20,18,ffffffff
5022,0,75,20,19,ffffffff
5023,0,75,20,20,ffffffff
5024,0,75,20,21,ffffffff
5025,0,75,20,22,ffffffff
5026,0,75,20,23,ffffffff
5027,8,15,20,0,ffffffff
5028,8,15,20,1,ffffffff
5029,8,15,20,2,ffffffff
5030,8,15,20,3,ffffffff
5031,8,15,20,4,ffffffff
5032,8,15,20,5,ffffffff
5033,10,15,20,6,ffffffff
5034,10,15,20,7,ffffffff
5035,8,45,20,8,ffffffff
5036,8,45,20,9,ffffffff
5037,8,45,20,10,ffffffff
5038,8,45,20,11,ffffffff
5039,8,45,20,12,ffffffff
5040,8,45,20,13,ffffffff
5041,8,45,20,14,ffffffff
5042,8,45,20,15,ffffffff
5043,8,75,20,16,ffffffff
5044,8,75,20,17,ffffffff
5045,8,75,20,18,ffffffff
5046,8,75,20,19,ffffffff
5047,8,75,20,20,ffffffff
5048,8,75,20,21,ffffffff
5049,10,45,20,10,ffffffff
5050,10,45,20,11,ffffffff
5051,10,15,20,0,ffffffff
5052,10,15,20,1,ffffffff
5053,10,45,20,14,ffffffff
5054,10,45,20,15,ffffffff
5055,10,15,20,4,ffffffff
5056,10,15,20,5,ffffffff
5057,10,75,20,18,ffffffff
5058,10,75,20,19,ffffffff
5059,10,45,20,8,ffffffff
5060,10,45,20,9,ffffffff
5061,8,75,20,22,ffffffff
5062,8,75,20,23,ffffffff
5063,10,45,20,12,ffffffff
5064,10,45,20,13,ffffffff
5065,10,15,20,2,ffffffff
5066,10,15,20,3,ffffffff
5067,10,75,20,16,ffffffff
5068,10,75,20,17,ffffffff
5069,18,15,20,6,ffffffff
5069,10,75,20,22,ffffffff
5070,18,15,20,7,ffffffff
5070,10,75,20,23,ffffffff
5071,18,15,20,0,ffffffff
5071,10,75,20,20,ffffffff
5072,18,15,20,1,ffffffff
5072,10,75,20,21,ffffffff
5073,28,15,20,6,ffffffff
5074,30,15,20,6,ffffffff
5075,0,45,20,10,ffffffff
5076,28,15,20,7,ffffffff
5077,20,15,20,6,ffffffff
5077,28,15,20,0,ffffffff
5078,30,15,20,7,ffffffff
5079,0,45,20,11,ffffffff
5080,20,15,20,7,ffffffff
5080,30,15,20,0,ffffffff
5081,20,15,20,0,ffffffff
5081,0,45,20,8,ffffffff
5082,28,15,20,1,ffffffff
5083,30,15,20,1,ffffffff
5084,0,45,20,9,ffffffff
5086,20,15,20,1,ffffffff
5086,18,45,20,10,ffffffff
5086,18,45,20,11,ffffffff
5086,18,15,20,4,ffffffff
5087,18,45,20,8,ffffffff
5087,18,15,20,5,ffffffff
5087,18,45,20,14,ffffffff
5087,18,45,20,15,ffffffff
5088,18,45,20,9,ffffffff
5088,18,75,20,18,ffffffff
5088,18,75,20,19,ffffffff
5088,18,45,20,12,ffffffff
5089,18,75,20,22,ffffffff
5089,18,75,20,23,ffffffff
5089,18,75,20,16,ffffffff
5089,18,45,20,13,ffffffff
5090,18,15,20,3,ffffffff
5090,18,75,20,20,ffffffff
5090,18,75,20,17,ffffffff
5090,18,15,20,2,ffffffff
5091,38,15,20,0,ffffffff
5091,18,75,20,21,ffffffff
5091,38,15,20,6,ffffffff
5091,38,15,20,7,ffffffff
5092,38,15,20,1,ffffffff
5092,20,45,20,10,ffffffff
5092,20,45,20,11,ffffffff
5092,20,15,20,4,ffffffff
5093,20,45,20,14,ffffffff
5093,20,45,20,15,ffffffff
5093,20,45,20,8,ffffffff
5093,20,15,20,5,ffffffff
5094,20,75,20,19,ffffffff
5094,20,45,20,12,ffffffff
5094,20,45,20,9,ffffffff
5094,20,75,20,18,ffffffff
5094,40,15,20,6,ffffffff
5095,20,75,20,16,ffffffff
5095,20,45,20,13,ffffffff
5095,20,75,20,22,ffffffff
5095,20,75,20,23,ffffffff
5095,40,15,20,7,ffffffff
5096,20,75,20,17,ffffffff
5096,20,15,20,2,ffffffff
5096,20,15,20,3,ffffffff
5096,20,75,20,20,ffffffff
5096,40,15,20,0,ffffffff
5097,20,75,20,21,ffffffff
5097,28,45,20,11,ffffffff
