Cycle,RunTimeDynamic(W)
1000,8.378551
2000,8.483750
3000,8.483750
4000,8.483750
5000,8.483750
6000,0.008484
7000,0.000000
8000,0.000000
9000,0.000000
10000,0.000000
11000,0.000000
12000,0.000000
13000,0.000000
14000,0.000000
15000,0.000000
16000,0.000000
17000,0.000000
18000,0.000000
19000,0.000000
20000,0.000000
21000,0.000000
22000,0.000000
23000,0.000000
24000,0.000000
25000,0.000000
26000,0.000000
27000,0.000000
28000,0.000000
29000,0.000000
30000,0.000000
31000,0.000000
32000,0.000000
33000,0.000000
34000,0.000000
35000,0.000000
36000,0.000000
37000,0.000000
38000,0.000000
39000,0.000000
40000,0.000000
41000,0.000000
42000,0.000000
43000,0.000000
44000,0.000000
45000,0.000000
46000,0.000000
47000,0.000000
48000,0.000000
49000,0.000000
50000,0.000000
51000,0.000000
52000,0.000000
53000,0.000000
54000,0.000000
55000,0.000000
56000,0.000000
57000,0.000000
58000,0.000000
59000,0.000000
60000,0.000000
61000,0.000000
62000,0.000000
63000,0.000000
64000,0.000000
65000,0.000000
66000,0.000000
67000,0.000000
68000,0.000000
69000,0.000000
70000,0.000000
71000,0.000000
72000,0.000000
73000,0.000000
74000,0.000000
75000,0.000000
76000,0.000000
77000,0.000000
78000,0.000000
79000,0.000000
80000,0.000000
81000,0.000000
82000,0.000000
83000,0.000000
84000,0.000000
85000,0.000000
86000,0.000000
87000,0.000000
88000,0.000000
89000,0.000000
90000,0.000000
91000,0.000000
92000,0.000000
93000,0.000000
94000,0.000000
95000,0.000000
96000,0.000000
97000,0.000000
98000,0.000000
99000,0.000000
100000,0.000000
101000,0.000000
102000,0.000000
103000,0.000000
104000,0.000000
105000,0.000000
106000,0.000000
107000,0.000000
108000,0.000000
109000,0.000000
110000,0.000000
111000,0.000000
112000,0.000000
113000,0.000000
114000,0.000000
115000,0.000000
116000,0.000000
117000,0.000000
118000,0.000000
119000,0.000000
120000,0.000000
121000,0.000000
122000,0.000000
123000,0.000000
124000,0.000000
125000,0.000000
126000,0.000000
127000,0.000000
128000,0.000000
129000,0.000000
130000,0.000000
131000,0.000000
132000,0.000000
133000,0.000000
134000,0.000000
135000,0.000000
136000,0.000000
137000,0.000000
138000,0.000000
139000,0.000000
140000,0.000000
141000,0.000000
142000,0.000000
143000,0.000000
144000,0.000000
145000,0.000000
146000,0.000000
147000,0.000000
148000,0.000000
149000,0.000000
150000,0.000000
151000,0.000000
152000,0.000000
153000,0.000000
154000,0.000000
155000,0.000000
156000,0.000000
157000,0.000000
158000,0.000000
159000,0.000000
160000,0.000000
161000,0.000000
162000,0.000000
163000,0.000000
164000,0.000000
165000,0.000000
166000,0.000000
167000,0.000000
168000,0.000000
169000,0.000000
170000,0.000000
171000,0.000000
172000,0.000000
173000,0.000000
174000,0.000000
175000,0.000000
176000,0.000000
177000,0.000000
178000,0.000000
179000,0.000000
180000,0.000000
181000,0.000000
182000,0.000000
183000,0.000000
184000,0.000000
185000,0.000000
186000,0.000000
187000,0.000000
188000,0.000000
189000,0.000000
190000,0.000000
191000,0.000000
192000,0.000000
193000,0.000000
194000,0.000000
195000,0.000000
196000,0.000000
197000,0.000000
198000,0.000000
199000,0.000000
200000,0.000000
201000,0.000000
202000,0.004808
203000,0.282792
204000,0.282792
205000,0.282792
206000,0.282792
207000,0.282792
208000,0.282792
209000,0.282792
210000,0.282792
211000,0.282792
212000,0.348117
213000,0.565583
214000,0.565583
215000,0.565583
216000,0.627797
217000,0.848375
218000,0.899560
219000,1.131167
220000,1.176131
221000,1.672430
222000,1.696750
223000,1.696750
224000,1.696750
225000,1.696750
226000,1.727291
227000,1.979542
228000,1.979542
229000,1.979542
230000,1.979542
231000,2.131966
232000,2.262333
233000,2.262333
234000,2.262333
235000,2.262333
236000,2.262333
237000,2.358765
238000,2.545125
239000,2.545125
240000,2.545125
241000,2.545125
242000,2.719042
243000,2.827917
244000,3.097134
245000,3.384733
246000,3.393500
247000,3.675443
248000,3.676292
249000,3.966719
250000,4.285425
251000,4.524667
252000,4.634955
253000,4.807458
254000,4.807458
255000,4.807458
256000,4.807458
257000,4.807458
258000,4.807458
259000,4.807458
260000,5.065930
261000,5.090250
262000,5.090250
263000,5.090250
264000,5.090250
265000,5.090250
266000,5.090250
267000,5.090250
268000,5.090250
269000,5.090250
270000,5.090250
271000,5.090250
272000,5.090250
273000,5.090250
274000,5.090250
275000,5.090250
276000,5.090250
277000,5.090250
278000,5.226838
279000,5.373042
280000,5.621333
281000,5.655833
282000,5.655833
283000,5.655833
284000,5.655833
285000,5.655833
286000,5.721441
287000,5.938625
288000,5.938625
289000,5.938625
290000,5.938625
291000,5.938625
292000,5.938625
293000,5.938625
294000,5.938625
295000,5.938625
296000,5.938625
297000,5.938625
298000,5.938625
299000,5.938625
300000,5.938625
301000,6.057680
302000,6.221417
303000,6.221417
304000,6.221417
305000,6.221417
306000,6.221417
307000,6.221417
308000,6.221417
309000,6.221417
310000,6.221417
311000,6.221417
312000,6.221417
313000,6.221417
314000,6.221417
315000,6.221417
316000,6.221417
317000,6.221417
318000,6.221417
319000,6.221417
320000,6.221417
321000,6.221417
322000,6.221417
323000,6.221417
324000,6.221417
325000,6.221417
326000,6.221417
327000,6.221417
328000,6.221417
329000,6.221417
330000,6.221417
331000,6.221417
332000,6.221417
333000,6.221417
334000,6.221417
335000,6.221417
336000,6.221417
337000,6.221417
338000,6.221417
339000,6.221417
340000,6.413149
341000,6.504208
342000,6.504208
343000,6.504208
344000,6.504208
345000,6.504208
346000,6.504208
347000,6.504208
348000,6.504208
349000,6.504208
350000,6.504208
351000,6.504208
352000,6.504208
353000,6.504208
354000,6.612800
355000,6.787000
356000,6.787000
357000,6.787000
358000,6.787000
359000,6.787000
360000,6.787000
361000,6.787000
362000,6.787000
363000,6.787000
364000,6.787000
365000,6.787000
366000,6.787000
367000,6.787000
368000,6.787000
369000,6.787000
370000,6.787000
371000,6.787000
372000,6.787000
373000,6.837054
374000,7.069792
375000,7.069792
376000,7.069792
377000,7.069792
378000,7.096374
379000,7.352583
380000,7.352583
381000,7.352583
382000,7.552234
383000,7.635375
384000,7.635375
385000,7.635375
386000,7.635375
387000,7.635375
388000,7.635375
389000,7.635375
390000,7.635375
391000,7.635375
392000,7.635375
393000,7.635375
394000,7.635375
395000,7.635375
396000,7.635375
397000,7.635375
398000,7.833612
399000,7.918166
400000,7.918166
401000,7.918166
402000,7.918166
403000,8.127998
404000,8.200958
405000,8.200958
406000,8.200958
407000,8.200958
408000,8.200958
409000,8.200958
410000,8.200958
411000,8.200958
412000,8.200958
413000,8.200958
414000,8.200958
415000,8.200958
416000,8.200958
417000,8.200958
418000,8.200958
419000,8.200958
420000,8.200958
421000,8.200958
422000,8.200958
423000,8.200958
424000,8.200958
425000,8.200958
426000,8.200958
427000,8.200958
428000,8.200958
429000,8.200958
430000,8.200958
431000,8.200958
