Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
2000000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.395315
2001000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.696891
2002000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.808899
2003000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,17.106030
2004000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.831157
2005000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,17.016804
2006000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.976030
2007000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,17.118438
2008000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.790997
2009000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.409123
2010000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.934797
2011000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.239410
2012000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.629684
2013000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.251513
2014000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.835122
2015000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.268641
2016000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.301260
2017000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.148554
2018000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.723556
2019000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.054389
2020000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.308822
2021000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.483798
2022000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.567301
2023000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.563399
2024000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.411223
2025000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.572897
2026000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.894503
2027000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.430781
2028000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.590107
2029000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.983422
2030000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.686272
2031000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.538870
2032000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,17.141621
2033000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,17.143181
2034000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.799779
2035000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.914778
2036000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.788903
2037000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.600476
2038000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.899314
2039000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.656598
2040000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.662464
2041000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,17.173153
2042000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.577510
2043000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.863738
2044000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.781297
2045000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.634441
2046000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.781210
2047000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.557207
2048000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.855499
2049000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.954767
2050000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.993621
2051000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.336563
2052000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,17.088115
2053000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.807496
2054000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.758798
2055000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.952698
2056000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.904777
2057000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.469633
2058000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.614269
2059000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.290316
2060000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.815267
2061000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.824110
2062000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.480349
2063000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.613482
2064000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,17.099029
2065000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,17.097517
2066000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.333095
2067000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.912919
2068000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.420749
2069000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.773492
2070000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.980608
2071000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,17.089402
2072000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,17.071929
2073000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,17.152695
2074000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.466649
2075000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.922006
2076000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,17.366371
2077000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.921232
2078000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.883005
2079000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.921703
2080000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.856006
2081000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,17.496060
2082000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,17.325753
2083000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.264016
2084000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.888391
2085000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.706828
2086000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,17.004421
2087000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.501714
2088000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.224276
2089000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.424513
2090000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.980273
2091000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.922981
2092000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.842787
2093000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,17.164973
2094000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.984103
2095000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.367479
2096000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,17.458767
2097000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.620017
2098000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.818297
2099000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.702116
2100000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.412889
2101000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.901078
2102000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.811090
2103000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.860702
2104000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.927339
2105000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,17.580486
2106000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.544122
2107000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,17.365864
2108000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.799260
2109000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.510620
2110000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.035186
2111000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,17.051909
2112000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,17.048044
2113000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.688912
2114000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.649536
2115000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.539245
2116000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.942963
2117000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.950069
2118000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,17.082110
2119000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,17.053620
2120000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.870234
2121000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.477763
2122000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.950341
2123000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.841046
2124000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.640842
2125000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.591431
2126000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.987894
2127000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.709176
2128000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.889899
2129000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.366273
2130000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.679449
2131000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.884179
2132000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.797765
2133000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.785601
2134000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.945187
2135000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.748642
2136000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.609059
2137000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.860631
2138000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.542568
2139000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.663317
2140000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.723924
2141000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.727358
2142000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.892991
2143000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,17.177693
2144000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.866841
2145000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,17.042200
2146000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.845252
2147000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.831680
2148000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.804252
2149000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,17.115653
2150000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.945553
2151000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.681600
2152000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.463637
2153000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,17.182804
2154000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.961826
2155000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.955361
2156000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.748689
2157000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.595588
2158000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.848690
2159000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,17.035122
2160000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.700002
2161000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,17.435220
2162000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.561838
2163000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.414826
2164000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.916637
2165000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,17.036610
2166000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.960708
2167000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,17.121752
2168000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.925958
2169000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,17.422554
2170000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.393892
2171000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,17.229088
2172000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,17.151225
2173000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,17.418935
2174000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.937151
2175000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.858793
2176000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.556426
2177000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,17.027968
2178000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.454137
2179000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.515703
2180000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.101461
2181000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.399483
2182000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.470201
2183000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.681649
2184000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.402899
2185000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.480574
2186000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.505876
2187000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.658499
2188000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.758240
2189000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.940691
2190000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.740489
2191000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.596558
2192000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.928150
2193000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.908883
