Cycle,RunTimeDynamic(W)
13000000,8.200958
13001000,8.200958
13002000,8.200958
13003000,8.200958
13004000,8.200958
13005000,8.200958
13006000,8.200958
13007000,8.200958
13008000,8.200958
13009000,8.200958
13010000,8.200958
13011000,8.200958
13012000,8.200958
13013000,8.200958
13014000,8.200958
13015000,8.200958
13016000,8.200958
13017000,8.200958
13018000,8.200958
13019000,8.200958
13020000,8.200958
13021000,8.200958
13022000,8.200958
13023000,8.200958
13024000,8.200958
13025000,8.200958
13026000,8.200958
13027000,8.200958
13028000,8.200958
13029000,8.200958
13030000,8.200958
13031000,8.200958
13032000,8.200958
13033000,8.200958
13034000,8.200958
13035000,8.200958
13036000,8.200958
13037000,8.200958
13038000,8.200958
13039000,8.200958
13040000,8.200958
13041000,8.200958
13042000,8.200958
13043000,8.200958
13044000,8.200958
13045000,8.200958
13046000,8.200958
13047000,8.200958
13048000,8.200958
13049000,8.200958
13050000,8.200958
13051000,8.200958
13052000,8.200958
13053000,8.200958
13054000,8.200958
13055000,8.200958
13056000,8.200958
13057000,8.200958
13058000,8.200958
13059000,8.200958
13060000,8.200958
13061000,8.200958
13062000,8.200958
13063000,8.200958
13064000,8.200958
13065000,8.200958
13066000,8.200958
13067000,8.200958
13068000,8.200958
13069000,8.200958
13070000,8.200958
13071000,8.200958
13072000,8.200958
13073000,8.200958
13074000,8.200958
13075000,8.200958
13076000,8.200958
13077000,8.200958
13078000,8.200958
13079000,8.200958
13080000,8.200958
13081000,8.200958
13082000,8.200958
13083000,8.200958
13084000,8.200958
13085000,8.200958
13086000,8.200958
13087000,8.200958
13088000,8.200958
13089000,8.200958
13090000,8.200958
13091000,8.200958
13092000,8.200958
13093000,8.200958
13094000,8.200958
13095000,8.200958
13096000,8.200958
13097000,8.200958
13098000,8.200958
13099000,8.200958
13100000,8.200958
13101000,8.200958
13102000,8.200958
13103000,8.200958
13104000,8.200958
13105000,8.200958
13106000,8.200958
13107000,8.200958
13108000,8.200958
13109000,8.200958
13110000,8.200958
13111000,8.200958
13112000,8.200958
13113000,8.200958
13114000,8.200958
13115000,8.200958
13116000,8.200958
13117000,8.200958
13118000,8.200958
13119000,8.200958
13120000,8.200958
13121000,8.200958
13122000,8.200958
13123000,8.200958
13124000,8.200958
13125000,8.200958
13126000,8.200958
13127000,8.200958
13128000,8.200958
13129000,8.200958
13130000,8.200958
13131000,8.200958
13132000,8.200958
13133000,8.200958
13134000,8.200958
13135000,8.200958
13136000,8.200958
13137000,8.200958
13138000,8.200958
13139000,8.200958
13140000,8.200958
13141000,8.200958
13142000,8.200958
13143000,8.200958
13144000,8.200958
13145000,8.200958
13146000,8.200958
13147000,8.200958
13148000,8.200958
13149000,8.200958
13150000,8.200958
13151000,8.200958
13152000,8.200958
13153000,8.200958
13154000,8.200958
13155000,8.200958
13156000,8.200958
13157000,8.200958
13158000,8.200958
13159000,8.200958
13160000,8.200958
13161000,8.200958
13162000,8.200958
13163000,8.200958
13164000,8.200958
13165000,8.200958
13166000,8.200958
13167000,8.200958
13168000,8.200958
13169000,8.200958
13170000,8.200958
13171000,8.200958
13172000,8.200958
13173000,8.200958
13174000,8.200958
13175000,8.200958
13176000,8.200958
13177000,8.200958
13178000,8.200958
13179000,8.200958
13180000,8.200958
13181000,8.200958
13182000,8.200958
13183000,8.200958
13184000,8.200958
13185000,8.200958
13186000,8.200958
13187000,8.200958
13188000,8.200958
13189000,8.200958
13190000,8.200958
13191000,8.200958
13192000,8.200958
13193000,8.200958
13194000,8.200958
13195000,8.200958
13196000,8.200958
13197000,8.200958
13198000,8.200958
13199000,8.200958
13200000,8.200958
13201000,8.200958
13202000,8.200958
13203000,8.200958
13204000,8.200958
13205000,8.200958
13206000,8.200958
13207000,8.200958
13208000,8.200958
13209000,8.200958
13210000,8.200958
13211000,8.200958
13212000,8.200958
13213000,8.200958
13214000,8.200958
13215000,8.200958
13216000,8.200958
13217000,8.200958
13218000,8.200958
13219000,8.200958
13220000,8.200958
13221000,8.200958
13222000,8.200958
13223000,8.200958
13224000,8.200958
13225000,8.200958
13226000,8.200958
13227000,8.200958
13228000,8.200958
13229000,8.200958
13230000,8.200958
13231000,8.200958
13232000,8.200958
13233000,8.200958
13234000,8.200958
13235000,8.200958
13236000,8.200958
13237000,8.200958
13238000,8.200958
13239000,8.200958
13240000,8.200958
13241000,8.200958
13242000,8.200958
13243000,8.200958
13244000,8.200958
13245000,8.200958
13246000,8.200958
13247000,8.200958
13248000,8.200958
13249000,8.200958
13250000,8.200958
13251000,8.200958
13252000,8.200958
13253000,8.200958
13254000,8.200958
13255000,8.200958
13256000,8.200958
13257000,8.200958
13258000,8.200958
13259000,8.200958
13260000,8.200958
13261000,8.200958
13262000,8.200958
13263000,8.200958
13264000,8.200958
13265000,8.200958
13266000,8.200958
13267000,8.200958
13268000,8.200958
13269000,8.200958
13270000,8.200958
13271000,8.200958
13272000,8.200958
13273000,8.200958
13274000,8.200958
13275000,8.200958
13276000,8.200958
13277000,8.200958
13278000,8.200958
13279000,8.200958
13280000,8.200958
13281000,8.200958
13282000,8.200958
13283000,8.200958
13284000,8.200958
13285000,8.200958
13286000,8.200958
13287000,8.200958
13288000,8.200958
13289000,8.200958
13290000,8.200958
13291000,8.200958
13292000,8.200958
13293000,8.200958
13294000,8.200958
13295000,8.200958
13296000,8.200958
13297000,8.200958
13298000,8.200958
13299000,8.200958
13300000,8.200958
13301000,8.200958
13302000,8.200958
13303000,8.200958
