cycle,pc,cta_id,cluster_id,warp_id,tid
5005,0,27,0,3,ffffffff
5006,0,27,0,1,ffffffff
5007,0,27,0,2,ffffffff
5008,0,27,0,4,ffffffff
5009,0,27,0,5,ffffffff
5010,0,27,0,6,ffffffff
5011,0,27,0,7,ffffffff
5012,8,27,0,1,ffffffff
5013,8,27,0,3,ffffffff
5014,0,27,0,0,ffffffff
5015,8,27,0,6,ffffffff
5016,10,27,0,3,ffffffff
5017,8,27,0,0,ffffffff
5018,10,27,0,1,ffffffff
5019,10,27,0,2,ffffffff
5020,10,27,0,7,ffffffff
5021,8,27,0,7,ffffffff
5022,18,27,0,3,ffffffff
5022,10,27,0,4,ffffffff
5023,20,27,0,3,ffffffff
5023,10,27,0,5,ffffffff
5024,18,27,0,1,ffffffff
5024,10,27,0,6,ffffffff
5025,20,27,0,1,ffffffff
5025,18,27,0,2,ffffffff
5025,8,27,0,2,ffffffff
5026,18,27,0,7,ffffffff
5026,10,27,0,0,ffffffff
5027,20,27,0,7,ffffffff
5027,8,27,0,4,ffffffff
5028,18,27,0,4,ffffffff
5028,28,27,0,3,ffffffff
5029,30,27,0,3,ffffffff
5030,28,27,0,1,ffffffff
5031,30,27,0,1,ffffffff
5032,8,27,0,5,ffffffff
5033,30,27,0,7,ffffffff
5034,18,27,0,5,ffffffff
5034,18,27,0,6,ffffffff
5034,18,27,0,0,ffffffff
5034,38,27,0,3,ffffffff
5034,40,27,0,3,ffffffff
5035,20,27,0,2,ffffffff
5035,20,27,0,4,ffffffff
5035,48,27,0,3,ffffffff
5036,20,27,0,0,ffffffff
5036,38,27,0,1,ffffffff
5036,20,27,0,6,ffffffff
5036,28,27,0,4,ffffffff
5037,40,27,0,1,ffffffff
5038,20,27,0,5,ffffffff
5038,28,27,0,2,ffffffff
5039,28,27,0,6,ffffffff
5040,50,27,0,3,ffffffff
5041,28,27,0,7,ffffffff
5042,28,27,0,0,ffffffff
5043,48,27,0,1,ffffffff
5044,30,27,0,0,ffffffff
5045,30,27,0,6,ffffffff
5046,50,27,0,1,ffffffff
5047,40,27,0,4,ffffffff
5048,30,27,0,5,ffffffff
5049,28,27,0,5,ffffffff
5050,40,27,0,2,ffffffff
5051,48,27,0,4,ffffffff
5052,48,27,0,2,ffffffff
5053,50,27,0,4,ffffffff
5054,30,27,0,4,ffffffff
5055,38,27,0,4,ffffffff
5055,50,27,0,2,ffffffff
5056,38,27,0,2,ffffffff
5056,58,27,0,3,ffffffff
5056,58,27,0,1,ffffffff
5056,38,27,0,0,ffffffff
5056,40,27,0,0,ffffffff
5057,38,27,0,5,ffffffff
5057,38,27,0,6,ffffffff
5057,38,27,0,7,ffffffff
5057,40,27,0,6,ffffffff
5058,60,27,0,1,ffffffff
5058,60,27,0,3,ffffffff
5058,48,27,0,0,ffffffff
5059,58,27,0,4,ffffffff
5059,48,27,0,6,ffffffff
5060,68,27,0,3,ffffffff
5060,68,27,0,1,ffffffff
5060,40,27,0,7,ffffffff
5061,60,27,0,4,ffffffff
5061,40,27,0,5,ffffffff
5062,50,27,0,0,ffffffff
5063,58,27,0,2,ffffffff
5063,50,27,0,6,ffffffff
5064,70,27,0,1,ffffffff
5064,70,27,0,3,ffffffff
5064,30,27,0,2,ffffffff
5065,68,27,0,4,ffffffff
5065,60,27,0,2,ffffffff
5065,78,27,0,1,ffffffff
5065,78,27,0,3,ffffffff
5065,48,27,0,5,ffffffff
5066,68,27,0,2,ffffffff
5066,70,27,0,4,ffffffff
5066,80,27,0,3,ffffffff
5066,80,27,0,1,ffffffff
5066,48,27,0,7,ffffffff
5067,70,27,0,2,ffffffff
5067,78,27,0,4,ffffffff
5067,50,27,0,7,ffffffff
5068,58,27,0,0,ffffffff
5068,78,27,0,2,ffffffff
5068,50,27,0,5,ffffffff
5069,80,27,0,4,ffffffff
5069,58,27,0,6,ffffffff
5070,80,27,0,2,ffffffff
5070,60,27,0,0,ffffffff
5071,60,27,0,6,ffffffff
5071,68,27,0,0,ffffffff
5072,70,27,0,0,ffffffff
5072,68,27,0,6,ffffffff
5073,78,27,0,0,ffffffff
5073,70,27,0,6,ffffffff
5074,58,27,0,7,ffffffff
5074,58,27,0,5,ffffffff
5074,78,27,0,6,ffffffff
5074,80,27,0,0,ffffffff
5075,88,27,0,3,ffffffff
5075,88,27,0,1,ffffffff
5075,80,27,0,6,ffffffff
5076,60,27,0,7,ffffffff
5076,60,27,0,5,ffffffff
5077,68,27,0,7,ffffffff
5077,68,27,0,5,ffffffff
5078,88,27,0,4,ffffffff
5078,78,27,0,5,ffffffff
5078,78,27,0,7,ffffffff
5079,88,27,0,2,ffffffff
5079,80,27,0,7,ffffffff
5079,80,27,0,5,ffffffff
5080,70,27,0,5,ffffffff
5080,70,27,0,7,ffffffff
5083,88,27,0,0,ffffffff
5084,88,27,0,6,ffffffff
5089,88,27,0,5,ffffffff
5089,88,27,0,7,ffffffff
5317,90,27,0,1,ffffffff
5318,90,27,0,3,ffffffff
5319,90,27,0,4,ffffffff
5320,90,27,0,2,ffffffff
5321,90,27,0,0,ffffffff
5322,90,27,0,6,ffffffff
5323,98,27,0,1,ffffffff
5323,90,27,0,7,ffffffff
5324,98,27,0,3,ffffffff
5324,a0,27,0,1,ffffffff
5324,90,27,0,5,ffffffff
5325,a0,27,0,3,ffffffff
5325,a0,27,0,4,ffffffff
5326,98,27,0,4,ffffffff
5326,a0,27,0,2,ffffffff
5327,98,27,0,2,ffffffff
5327,98,27,0,0,ffffffff
5328,a0,27,0,0,ffffffff
5328,98,27,0,6,ffffffff
5329,a0,27,0,6,ffffffff
5329,98,27,0,7,ffffffff
5330,98,27,0,5,ffffffff
5331,a0,27,0,7,ffffffff
5331,b0,27,0,1,ffffffff
5332,b0,27,0,3,ffffffff
5332,a0,27,0,5,ffffffff
5334,b0,27,0,4,ffffffff
5335,b0,27,0,2,ffffffff
5335,b0,27,0,0,ffffffff
5336,b8,27,0,1,ffffffff
5336,b8,27,0,3,ffffffff
5336,b0,27,0,6,ffffffff
5337,b0,27,0,7,ffffffff
5337,b0,27,0,5,ffffffff
5339,b8,27,0,4,ffffffff
5340,b8,27,0,2,ffffffff
5341,b8,27,0,0,ffffffff
5341,b8,27,0,7,ffffffff
5341,b8,27,0,5,ffffffff
5342,b8,27,0,6,ffffffff
5345,c0,27,0,1,ffffffff
5345,c0,27,0,3,ffffffff
5348,c0,27,0,4,ffffffff
5349,c0,27,0,2,ffffffff
5350,c0,27,0,7,ffffffff
5350,c0,27,0,0,ffffffff
5350,c0,27,0,5,ffffffff
5351,c0,27,0,6,ffffffff
5351,d0,27,0,3,ffffffff
5351,d0,27,0,1,ffffffff
5354,d0,27,0,4,ffffffff
5355,d0,27,0,2,ffffffff
5356,d0,27,0,0,ffffffff
5357,d0,27,0,5,ffffffff
5357,d0,27,0,6,ffffffff
5357,d0,27,0,7,ffffffff
5359,e0,27,0,3,ffffffff
5359,e0,27,0,1,ffffffff
5361,e0,27,0,4,ffffffff
5362,e0,27,0,2,ffffffff
5363,e0,27,0,0,ffffffff
5364,e0,27,0,7,ffffffff
5364,e0,27,0,5,ffffffff
5364,e0,27,0,6,ffffffff
5596,c8,27,0,3,ffffffff
5603,c8,27,0,1,ffffffff
5605,e8,27,0,3,ffffffff
5609,c8,27,0,4,ffffffff
5612,e8,27,0,1,ffffffff
5613,c8,27,0,2,ffffffff
5614,f0,27,0,3,ffffffff
5618,e8,27,0,4,ffffffff
5621,f0,27,0,1,ffffffff
5622,e8,27,0,2,ffffffff
5627,f0,27,0,4,ffffffff
5627,c8,27,0,7,ffffffff
5630,c8,27,0,6,ffffffff
5631,f0,27,0,2,ffffffff
5633,c8,27,0,0,ffffffff
5635,c8,27,0,5,ffffffff
5636,e8,27,0,7,ffffffff
5639,e8,27,0,6,ffffffff
5642,e8,27,0,0,ffffffff
5644,e8,27,0,5,ffffffff
5645,f0,27,0,7,ffffffff
5648,f0,27,0,6,ffffffff
5651,f0,27,0,0,ffffffff
5653,f0,27,0,5,ffffffff
6356,f8,27,0,4,ffffffff
6370,100,27,0,4,ffffffff
6376,108,27,0,4,ffffffff
6385,f8,27,0,3,ffffffff
6401,100,27,0,3,ffffffff
6407,108,27,0,3,ffffffff
6416,100,27,0,1,ffffffff
6417,f8,27,0,2,ffffffff
6418,f8,27,0,1,ffffffff
6421,100,27,0,0,ffffffff
6423,100,27,0,2,ffffffff
6424,108,27,0,1,ffffffff
6429,108,27,0,2,ffffffff
6436,f8,27,0,0,ffffffff
6439,118,27,0,2,ffffffff
6441,f8,27,0,5,ffffffff
6442,108,27,0,0,ffffffff
6442,100,27,0,5,ffffffff
6443,f8,27,0,7,ffffffff
6444,100,27,0,7,ffffffff
6445,100,27,0,6,ffffffff
6446,f8,27,0,6,ffffffff
6448,120,27,0,2,ffffffff
6448,108,27,0,5,ffffffff
6450,128,27,0,2,ffffffff
6451,108,27,0,7,ffffffff
6452,108,27,0,6,ffffffff
6456,130,27,0,2,ffffffff
6462,118,27,0,6,ffffffff
6463,138,27,0,2,ffffffff
6464,140,27,0,2,ffffffff
6471,120,27,0,6,ffffffff
6474,128,27,0,6,ffffffff
6480,130,27,0,6,ffffffff
6486,138,27,0,6,ffffffff
6487,140,27,0,6,ffffffff
8189,2a0,27,0,4,bf79be6f
8190,2a0,27,0,1,bad7be95
8236,168,27,0,1,b857be04
8245,170,27,0,1,b857be04
8254,178,27,0,1,b857be04
8427,168,27,0,4,ae31be22
8436,170,27,0,4,ae31be22
8445,178,27,0,4,ae31be22
8505,180,27,0,1,b857be04
8511,188,27,0,1,b857be04
8697,180,27,0,4,ae31be22
8703,188,27,0,4,ae31be22
9280,280,27,0,1,b857be04
9282,288,27,0,1,b857be04
9284,290,27,0,1,b857be04
9290,298,27,0,1,b857be04
9454,280,27,0,4,ae31be22
9456,288,27,0,4,ae31be22
9458,290,27,0,4,ae31be22
9464,298,27,0,4,ae31be22
10167,2a8,27,0,2,ffffffff
10176,2b0,27,0,2,ffffffff
10182,2b8,27,0,2,ffffffff
10617,2a8,27,0,6,ffffffff
10626,2b0,27,0,6,ffffffff
10632,2b8,27,0,6,ffffffff
12438,530,27,0,5,d5ebbae6
14194,750,27,0,5,d5ebbae6
14549,2d8,27,0,5,55ea1ac6
14558,2e0,27,0,5,55ea1ac6
14567,2e8,27,0,5,55ea1ac6
14996,2f0,27,0,5,55ea1ac6
15002,2f8,27,0,5,55ea1ac6
15007,300,27,0,5,55ea1ac6
15249,3f0,27,0,5,55ea1ac6
15258,3f8,27,0,5,55ea1ac6
15267,400,27,0,5,55ea1ac6
15528,408,27,0,5,55ea1ac6
15534,410,27,0,5,55ea1ac6
15539,418,27,0,5,55ea1ac6
15648,300,27,0,3,3d67d6f5
15777,508,27,0,5,55ea1ac6
15786,510,27,0,5,55ea1ac6
15795,518,27,0,5,55ea1ac6
16044,520,27,0,5,55ea1ac6
16050,528,27,0,5,55ea1ac6
16098,300,27,0,1,3b3a955b
17034,620,27,0,5,55ea1ac6
17043,628,27,0,5,55ea1ac6
17052,630,27,0,5,55ea1ac6
17304,638,27,0,5,55ea1ac6
17310,640,27,0,5,55ea1ac6
18090,738,27,0,5,55ea1ac6
18096,740,27,0,5,55ea1ac6
18100,748,27,0,5,55ea1ac6
19962,750,27,0,3,3d67d6f5
19993,300,27,0,2,38e7d117
20215,2d8,27,0,3,1d61d6e1
20224,2e0,27,0,3,1d61d6e1
20233,2e8,27,0,3,1d61d6e1
20517,2f0,27,0,3,1d61d6e1
20523,2f8,27,0,3,1d61d6e1
21202,418,27,0,2,38e7d117
21620,3f0,27,0,3,1d61d6e1
21629,3f8,27,0,3,1d61d6e1
21638,400,27,0,3,1d61d6e1
21671,530,27,0,6,d950be6b
21888,408,27,0,3,1d61d6e1
21894,410,27,0,3,1d61d6e1
22506,508,27,0,3,1d61d6e1
22515,510,27,0,3,1d61d6e1
22524,518,27,0,3,1d61d6e1
22785,520,27,0,3,1d61d6e1
22791,528,27,0,3,1d61d6e1
23552,750,27,0,6,d950be6b
23594,2d8,27,0,6,d9503a6b
23603,2e0,27,0,6,d9503a6b
23612,2e8,27,0,6,d9503a6b
23768,620,27,0,3,1d61d6e1
23777,628,27,0,3,1d61d6e1
23786,630,27,0,3,1d61d6e1
23916,2f0,27,0,6,d9503a6b
23922,2f8,27,0,6,d9503a6b
24042,638,27,0,3,1d61d6e1
24048,640,27,0,3,1d61d6e1
24214,648,27,0,7,51ba33e7
24596,738,27,0,3,1d61d6e1
24602,740,27,0,3,1d61d6e1
24606,748,27,0,3,1d61d6e1
24948,3f0,27,0,6,d9503a6b
24957,3f8,27,0,6,d9503a6b
24966,400,27,0,6,d9503a6b
25228,408,27,0,6,d9503a6b
25234,410,27,0,6,d9503a6b
26030,508,27,0,6,d9503a6b
26039,510,27,0,6,d9503a6b
26048,518,27,0,6,d9503a6b
26311,520,27,0,6,d9503a6b
26317,528,27,0,6,d9503a6b
27344,620,27,0,6,d9503a6b
27353,628,27,0,6,d9503a6b
27362,630,27,0,6,d9503a6b
27631,638,27,0,6,d9503a6b
27637,640,27,0,6,d9503a6b
28196,738,27,0,6,d9503a6b
28202,740,27,0,6,d9503a6b
28206,748,27,0,6,d9503a6b
51589,758,27,0,4,ffffffff
89013,758,27,0,3,ffffffff
90080,758,27,0,6,ffffffff
99530,758,27,0,0,ffffffff
118459,758,27,0,2,ffffffff
120717,758,27,0,5,ffffffff
129386,758,27,0,1,ffffffff
147927,758,27,0,7,ffffffff
