cycle,pc,cta_id,cluster_id,warp_id,tid
1000034,ad0,284,13,9,ffffffff
1001066,ad0,272,13,17,ffffffff
1001341,ad0,284,13,15,ffffffff
1003677,ad0,272,13,19,ffffffff
1007371,ad0,284,13,13,ffffffff
1007376,2c0,365,13,8,ffffffff
1007378,2c0,365,13,9,ffffffff
1007379,2c0,365,13,10,ffffffff
1007380,2c0,365,13,12,ffffffff
1007381,2c0,365,13,13,ffffffff
1007382,2c0,365,13,14,ffffffff
1007383,2c0,365,13,11,ffffffff
1007384,2c0,365,13,15,ffffffff
1007385,2c8,365,13,8,ffffffff
1007386,2c8,365,13,14,ffffffff
1007387,2c8,365,13,9,ffffffff
1007388,2d0,365,13,8,ffffffff
1007389,2d0,365,13,10,ffffffff
1007390,2c8,365,13,15,ffffffff
1007391,2d0,365,13,9,ffffffff
1007392,2d0,365,13,12,ffffffff
1007393,2d0,365,13,14,ffffffff
1007394,2d8,365,13,9,ffffffff
1007395,2d0,365,13,11,ffffffff
1007396,2d8,365,13,8,ffffffff
1007397,2d8,365,13,10,ffffffff
1007398,2d0,365,13,13,ffffffff
1007399,2d0,365,13,15,ffffffff
1007400,2d8,365,13,12,ffffffff
1007401,2d8,365,13,14,ffffffff
1007404,2d8,365,13,11,ffffffff
1007405,2e0,365,13,8,ffffffff
1007406,2e0,365,13,10,ffffffff
1007407,2e0,365,13,9,ffffffff
1007408,2d8,365,13,15,ffffffff
1007409,2e0,365,13,12,ffffffff
1007410,2e0,365,13,14,ffffffff
1007411,2c8,365,13,10,ffffffff
1007412,2d8,365,13,13,ffffffff
1007413,2e0,365,13,11,ffffffff
1007415,2c8,365,13,12,ffffffff
1007416,2e8,365,13,8,ffffffff
1007416,2e0,365,13,13,ffffffff
1007417,2e8,365,13,11,ffffffff
1007417,2e8,365,13,9,ffffffff
1007417,2f0,365,13,8,ffffffff
1007417,2c8,365,13,13,ffffffff
1007418,2f0,365,13,11,ffffffff
1007418,2e8,365,13,12,ffffffff
1007418,2e8,365,13,13,ffffffff
1007418,2e0,365,13,15,ffffffff
1007419,2e8,365,13,10,ffffffff
1007419,2e8,365,13,15,ffffffff
1007419,2f8,365,13,8,ffffffff
1007419,2f0,365,13,9,ffffffff
1007419,2c8,365,13,11,ffffffff
1007420,2f0,365,13,12,ffffffff
1007420,2f0,365,13,13,ffffffff
1007420,2f0,365,13,15,ffffffff
1007421,2e8,365,13,14,ffffffff
1007421,2f8,365,13,9,ffffffff
1007421,2f8,365,13,15,ffffffff
1007421,300,365,13,8,ffffffff
1007422,2f0,365,13,10,ffffffff
1007422,2f8,365,13,12,ffffffff
1007422,300,365,13,15,ffffffff
1007423,2f8,365,13,13,ffffffff
