cycle,instruction,cta_id,cluster_id,warp_id,tid
1012558, PC=0xad0 (linear_base.1.sm_75.ptx:630) ret,327,5,7,ffffffff
1028030, PC=0xad0 (linear_base.1.sm_75.ptx:630) ret,300,5,21,ffffffff
1029496, PC=0xad0 (linear_base.1.sm_75.ptx:630) ret,300,5,18,ffffffff
1032344, PC=0xad0 (linear_base.1.sm_75.ptx:630) ret,327,5,6,ffffffff
1054744, PC=0xad0 (linear_base.1.sm_75.ptx:630) ret,354,5,29,ffffffff
1054885, PC=0xad0 (linear_base.1.sm_75.ptx:630) ret,327,5,2,ffffffff
1070880, PC=0xad0 (linear_base.1.sm_75.ptx:630) ret,327,5,4,ffffffff
1078049, PC=0xad0 (linear_base.1.sm_75.ptx:630) ret,354,5,31,ffffffff
1087893, PC=0xad0 (linear_base.1.sm_75.ptx:630) ret,354,5,24,ffffffff
1088577, PC=0xad0 (linear_base.1.sm_75.ptx:630) ret,357,5,9,ffffffff
1089839, PC=0xad0 (linear_base.1.sm_75.ptx:630) ret,300,5,23,ffffffff
1093002, PC=0xad0 (linear_base.1.sm_75.ptx:630) ret,357,5,8,ffffffff
1102533, PC=0xad0 (linear_base.1.sm_75.ptx:630) ret,327,5,1,ffffffff
1110182, PC=0xad0 (linear_base.1.sm_75.ptx:630) ret,357,5,10,ffffffff
1126240, PC=0xad0 (linear_base.1.sm_75.ptx:630) ret,354,5,27,ffffffff
1128784, PC=0xad0 (linear_base.1.sm_75.ptx:630) ret,300,5,22,ffffffff
1128791, PC=0x2c0 (linear_base.1.sm_75.ptx:221) ld.param.u64 %rd23 [_Z10bc_forwardPKmPKiPiS3_i9Worklist2S4__param_0],431,5,23,ffffffff
1128791, PC=0x2c0 (linear_base.1.sm_75.ptx:221) ld.param.u64 %rd23 [_Z10bc_forwardPKmPKiPiS3_i9Worklist2S4__param_0],431,5,16,ffffffff
1128791, PC=0x2c0 (linear_base.1.sm_75.ptx:221) ld.param.u64 %rd23 [_Z10bc_forwardPKmPKiPiS3_i9Worklist2S4__param_0],431,5,17,ffffffff
1128792, PC=0x2c0 (linear_base.1.sm_75.ptx:221) ld.param.u64 %rd23 [_Z10bc_forwardPKmPKiPiS3_i9Worklist2S4__param_0],431,5,19,ffffffff
1128792, PC=0x2c0 (linear_base.1.sm_75.ptx:221) ld.param.u64 %rd23 [_Z10bc_forwardPKmPKiPiS3_i9Worklist2S4__param_0],431,5,20,ffffffff
