Cycle,RunTimeDynamic(W)
2000000,0.282792
2001000,0.282792
2002000,0.282792
2003000,0.282792
2004000,0.282792
2005000,0.282792
2006000,0.282792
2007000,0.282792
2008000,0.282792
2009000,0.282792
2010000,0.282792
2011000,0.282792
2012000,0.282792
2013000,0.282792
2014000,0.282792
2015000,0.282792
2016000,0.282792
2017000,0.282792
2018000,0.282792
2019000,0.282792
2020000,0.282792
2021000,0.282792
2022000,0.282792
2023000,0.282792
2024000,0.282792
2025000,0.282792
2026000,0.282792
2027000,0.282792
2028000,0.282792
2029000,0.282792
2030000,0.282792
2031000,0.479049
2032000,0.565583
2033000,0.565583
2034000,0.565583
2035000,0.565583
2036000,0.565583
2037000,0.565583
2038000,0.565583
2039000,0.565583
2040000,0.565583
2041000,0.565583
2042000,0.565583
2043000,0.565583
2044000,0.565583
2045000,0.565583
2046000,0.565583
2047000,0.565583
2048000,0.565583
2049000,0.565583
2050000,0.565583
2051000,0.565583
2052000,0.565583
2053000,0.565583
2054000,0.565583
2055000,0.565583
2056000,0.565583
2057000,0.565583
2058000,0.565583
2059000,0.565583
2060000,0.565583
2061000,0.565583
2062000,0.565583
2063000,0.565583
2064000,0.565583
2065000,0.565583
2066000,0.565583
2067000,0.565583
2068000,0.565583
2069000,0.565583
2070000,0.565583
2071000,0.565583
2072000,0.565583
2073000,0.665409
2074000,0.848375
2075000,0.848375
2076000,1.092990
2077000,1.131167
2078000,1.131167
2079000,1.471082
2080000,1.696750
2081000,1.696750
2082000,1.696750
2083000,1.696750
2084000,1.696750
2085000,1.696750
2086000,1.696750
2087000,1.696750
2088000,1.696750
2089000,1.696750
2090000,1.696750
2091000,1.696750
2092000,1.696750
2093000,1.696750
2094000,1.696750
2095000,1.696750
2096000,1.696750
2097000,1.696750
2098000,1.696750
2099000,1.696750
2100000,1.696750
2101000,1.696750
2102000,1.696750
2103000,1.696750
2104000,1.696750
2105000,1.696750
2106000,1.696750
2107000,1.696750
2108000,1.696750
2109000,1.696750
2110000,1.696750
2111000,1.696750
2112000,1.696750
2113000,1.696750
2114000,1.696750
2115000,1.696750
2116000,1.696750
2117000,1.696750
2118000,1.696750
2119000,1.696750
2120000,1.696750
2121000,1.696750
2122000,1.696750
2123000,1.696750
2124000,1.696750
2125000,1.696750
2126000,1.696750
2127000,1.696750
2128000,1.696750
2129000,1.696750
2130000,1.696750
2131000,1.696750
2132000,1.696750
2133000,1.696750
2134000,1.696750
2135000,1.696750
2136000,1.696750
2137000,1.696750
2138000,1.696750
2139000,1.696750
2140000,1.696750
2141000,1.696750
2142000,1.696750
2143000,1.696750
2144000,1.696750
2145000,1.696750
2146000,1.696750
2147000,1.696750
2148000,1.696750
2149000,1.696750
2150000,1.696750
2151000,1.696750
2152000,1.696750
2153000,1.696750
2154000,1.696750
2155000,1.696750
2156000,1.696750
2157000,1.696750
2158000,1.696750
2159000,1.696750
2160000,1.696750
2161000,1.696750
2162000,1.696750
2163000,1.696750
2164000,1.838428
2165000,1.979542
2166000,1.979542
2167000,1.979542
2168000,1.979542
2169000,1.979542
2170000,1.979542
2171000,1.979542
2172000,1.979542
2173000,1.979542
2174000,1.979542
2175000,1.979542
2176000,1.979542
2177000,1.979542
2178000,1.979542
2179000,1.979542
2180000,1.979542
2181000,1.979542
2182000,2.016304
2183000,2.262333
2184000,2.262333
2185000,2.262333
2186000,2.262333
2187000,2.262333
2188000,2.262333
2189000,2.262333
2190000,2.262333
2191000,2.262333
2192000,2.262333
2193000,2.262333
2194000,2.262333
2195000,2.262333
2196000,2.262333
2197000,2.262333
2198000,2.262333
2199000,2.262333
2200000,2.262333
2201000,2.262333
2202000,2.262333
2203000,2.262333
2204000,2.262333
2205000,2.262333
2206000,2.262333
2207000,2.262333
2208000,2.262333
2209000,2.262333
2210000,2.262333
2211000,2.262333
2212000,2.262333
2213000,2.262333
2214000,2.262333
2215000,2.262333
2216000,2.262333
2217000,2.262333
2218000,2.262333
2219000,2.282129
2220000,2.545125
2221000,2.545125
2222000,2.545125
2223000,2.545125
2224000,2.545125
2225000,2.545125
2226000,2.545125
2227000,2.545125
2228000,2.545125
2229000,2.545125
2230000,2.545125
2231000,2.545125
2232000,2.545125
2233000,2.545125
2234000,2.545125
2235000,2.545125
2236000,2.545125
2237000,2.545125
2238000,2.675209
2239000,2.827917
2240000,2.827917
2241000,2.827917
2242000,2.827917
2243000,2.827917
