cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,0,0,0,0,0
5300,0,0,0,0,0,0
5400,0,0,0,0,0,0
5500,0,0,0,0,0,0
5600,0,0,0,0,0,0
5700,0,0,7,0,13,0
5800,0,0,25,0,49,0
5900,0,0,5,0,43,0
6000,0,0,3,0,15,0
6100,0,0,29,0,3,0
6200,0,8,34,0,19,8
6300,0,16,10,0,16,16
6400,0,13,4,0,12,13
6500,2,15,12,0,13,15
6600,1,6,4,0,10,6
6700,1,8,5,36,11,8
6800,3,14,5,0,19,14
6900,4,7,9,0,13,7
7000,15,14,11,0,21,14
7100,1,1,0,78,1,1
7200,10,3,4,74,9,3
7300,7,8,24,0,23,8
7400,8,10,10,0,10,10
7500,14,11,6,0,7,11
7600,10,8,9,0,21,8
7700,11,11,4,0,15,11
7800,9,11,9,0,21,11
7900,2,3,10,0,6,3
8000,1,5,5,0,8,5
8100,14,8,11,0,13,8
8200,14,5,10,0,5,5
8300,12,3,12,0,5,3
8400,22,6,12,0,12,6
8500,12,3,7,0,7,3
8600,9,1,10,0,12,1
8700,20,11,4,0,11,11
8800,15,2,3,0,12,2
8900,13,8,5,0,7,8
9000,32,7,12,0,18,7
9100,14,3,7,0,15,3
9200,23,7,7,0,11,7
9300,31,4,10,0,8,4
9400,12,1,5,0,9,1
9500,38,0,7,0,12,0
9600,7,0,0,0,3,0
9700,56,9,11,0,22,9
9800,24,1,14,0,5,1
9900,19,0,15,0,4,0
10000,7,0,9,0,1,0
10100,4,0,20,0,0,0
10200,2,0,11,0,0,0
10300,1,0,11,0,1,0
10400,0,0,9,0,1,0
10500,0,0,8,0,1,0
10600,2,0,8,0,0,0
10700,0,0,7,0,1,0
10800,2,1,7,0,0,1
10900,0,0,7,0,0,0
11000,0,0,7,0,1,0
11100,1,0,6,0,3,0
11200,1,0,8,0,0,0
11300,1,0,7,0,0,0
11400,1,0,9,0,0,0
11500,1,0,10,0,0,0
11600,1,1,6,0,1,1
11700,0,0,7,0,0,0
11800,2,0,6,0,1,0
11900,0,0,7,0,0,0
12000,0,0,9,0,0,0
12100,1,0,7,0,0,0
12200,0,0,8,0,0,0
12300,0,0,9,0,0,0
12400,0,0,7,0,0,0
12500,1,0,8,0,1,0
12600,0,0,7,0,0,0
12700,0,0,6,0,0,0
12800,0,0,9,0,0,0
12900,0,0,8,0,0,0
13000,0,0,10,0,1,0
13100,0,0,7,0,1,0
13200,0,0,10,0,0,0
13300,0,0,9,0,0,0
13400,0,0,7,0,0,0
13500,0,0,6,0,1,0
13600,0,0,8,0,0,0
13700,0,0,7,0,0,0
13800,1,0,8,0,1,0
13900,0,0,6,0,1,0
14000,0,0,9,0,1,0
14100,0,0,5,0,0,0
14200,0,0,9,0,1,0
14300,0,0,6,0,1,0
14400,0,0,8,0,0,0
14500,0,0,8,0,1,0
14600,0,0,6,0,1,0
14700,0,0,6,0,0,0
14800,0,0,7,0,0,0
14900,0,0,7,0,1,0
15000,1,0,10,0,0,0
15100,2,0,8,0,0,0
15200,1,0,7,0,2,0
15300,0,0,9,0,0,0
15400,0,0,10,0,1,0
15500,0,0,10,0,1,0
15600,0,0,8,0,0,0
15700,1,0,6,0,1,0
15800,0,0,10,0,0,0
15900,0,0,8,0,0,0
16000,0,0,9,0,0,0
16100,1,1,10,0,1,1
16200,0,0,8,0,0,0
16300,0,0,10,0,0,0
16400,0,0,9,0,1,0
16500,0,0,7,0,1,0
16600,0,0,7,0,0,0
16700,0,0,8,0,0,0
16800,0,0,12,0,0,0
16900,0,0,8,0,0,0
17000,0,0,11,0,0,0
17100,0,0,8,0,1,0
17200,0,0,10,0,0,0
17300,0,1,8,0,0,1
17400,0,0,9,0,0,0
17500,1,0,7,0,3,0
17600,0,0,9,0,1,0
17700,1,0,8,0,0,0
17800,1,0,8,0,1,0
17900,0,0,9,0,1,0
18000,1,0,8,0,1,0
18100,0,0,10,0,0,0
18200,0,0,10,0,0,0
18300,0,0,8,0,1,0
18400,0,0,10,0,1,0
18500,0,0,9,0,0,0
18600,0,0,9,0,0,0
18700,0,0,11,0,0,0
18800,1,0,11,0,0,0
18900,0,0,9,0,0,0
19000,1,0,10,0,1,0
19100,1,1,10,0,0,1
