cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,0,0,0,0,0
5300,0,0,0,0,0,0
5400,0,0,0,0,0,0
5500,0,0,0,0,0,0
5600,0,0,0,0,0,0
5700,0,0,11,0,31,0
5800,0,0,16,0,22,0
5900,0,0,8,0,42,0
6000,0,0,5,0,25,0
6100,0,1,31,0,3,1
6200,0,8,39,0,25,8
6300,0,7,5,0,18,7
6400,3,9,11,0,11,9
6500,6,12,7,0,19,12
6600,8,17,5,0,16,17
6700,8,22,5,0,16,22
6800,2,8,5,0,8,8
6900,8,19,18,0,16,19
7000,4,8,10,0,4,8
7100,3,4,12,0,9,4
7200,9,9,12,0,13,9
7300,8,4,10,0,7,4
7400,10,4,4,0,11,4
7500,11,10,9,0,20,10
7600,20,8,13,0,13,8
7700,9,6,9,0,8,6
7800,10,6,7,0,8,6
7900,10,9,11,0,10,9
8000,12,8,8,0,11,8
8100,12,4,11,0,12,4
8200,8,7,7,0,16,7
8300,14,6,6,0,9,6
8400,29,3,8,0,10,3
8500,12,4,5,0,17,4
8600,13,6,2,0,17,6
8700,19,10,4,0,11,10
8800,27,9,11,0,14,9
8900,26,6,5,0,14,6
9000,31,3,5,0,16,3
9100,15,1,3,0,12,1
9200,40,5,8,0,14,5
9300,32,7,6,0,12,7
9400,35,1,4,0,8,1
9500,32,1,11,0,6,1
9600,21,1,15,0,5,1
9700,23,0,19,0,7,0
9800,3,0,10,0,2,0
9900,5,0,10,0,2,0
10000,7,1,19,0,2,1
10100,2,0,13,0,0,0
10200,0,0,14,0,0,0
10300,5,1,8,0,1,1
10400,0,0,10,0,0,0
10500,4,0,8,0,0,0
10600,1,0,6,0,0,0
10700,0,0,7,0,0,0
10800,2,0,7,0,1,0
10900,0,0,11,0,0,0
11000,1,0,10,0,0,0
11100,2,0,8,0,0,0
11200,0,0,7,0,0,0
11300,0,0,6,0,1,0
11400,0,0,8,0,0,0
11500,1,0,9,0,0,0
11600,0,0,8,0,0,0
11700,0,0,8,0,0,0
11800,0,0,8,0,1,0
11900,0,0,9,0,0,0
12000,0,0,6,0,0,0
12100,0,0,8,0,0,0
12200,1,0,7,0,0,0
12300,0,0,8,0,0,0
12400,0,0,10,0,1,0
12500,0,0,7,0,0,0
12600,0,0,8,0,0,0
12700,0,0,8,0,0,0
12800,0,0,6,0,0,0
12900,0,0,8,0,1,0
13000,0,0,8,0,1,0
13100,0,0,6,0,0,0
13200,0,0,7,0,0,0
13300,0,0,9,0,0,0
13400,0,0,8,0,1,0
13500,0,1,10,0,0,1
13600,0,0,6,0,0,0
13700,0,0,7,0,2,0
13800,0,0,11,0,0,0
13900,0,0,6,0,1,0
14000,0,0,8,0,0,0
14100,0,0,10,0,0,0
14200,0,0,9,0,0,0
14300,0,0,7,0,1,0
14400,1,0,7,0,0,0
14500,0,0,9,0,1,0
14600,0,0,10,0,0,0
14700,0,0,5,0,0,0
14800,0,0,11,0,0,0
14900,0,0,9,0,0,0
15000,0,0,9,0,0,0
15100,0,0,8,0,0,0
15200,0,0,7,0,0,0
15300,1,0,9,0,0,0
15400,0,0,10,0,0,0
15500,0,0,6,0,0,0
15600,1,0,7,0,0,0
15700,0,0,9,0,0,0
15800,1,0,10,0,0,0
15900,0,0,8,0,0,0
16000,0,0,9,0,0,0
16100,0,0,9,0,1,0
16200,0,0,9,0,0,0
16300,0,0,10,0,0,0
16400,0,0,6,0,1,0
16500,0,0,9,0,0,0
16600,0,0,8,0,0,0
16700,2,0,8,0,0,0
16800,0,0,13,0,0,0
16900,1,0,11,0,0,0
17000,0,0,9,0,0,0
17100,1,0,9,0,0,0
17200,0,0,6,0,2,0
17300,0,0,10,0,0,0
17400,0,0,9,0,1,0
17500,0,0,12,0,2,0
17600,0,1,6,0,1,1
17700,0,0,10,0,3,0
17800,0,2,7,0,1,2
17900,0,2,8,0,2,2
18000,2,2,8,0,0,2
18100,1,1,9,0,0,1
18200,0,0,0,95,0,0
18300,0,0,0,100,0,0
18400,0,0,0,100,0,0
18500,0,0,0,100,0,0
18600,0,0,0,100,0,0
18700,0,0,0,100,0,0
18800,0,0,0,100,0,0
18900,10,0,23,66,1,0
19000,23,5,57,0,8,5
19100,1,0,0,0,0,0
