cycle,ipc-0,ipc-1,ipc-2,ipc-3,ipc-4,ipc-5,ipc-6,ipc-7,ipc-8,ipc-9,ipc-10,ipc-11,ipc-12,ipc-13,ipc-14,ipc-15,ipc-16,ipc-17,ipc-18,ipc-19,ipc-20,ipc-21,ipc-22,ipc-23,ipc-24,ipc-25,ipc-26,ipc-27,ipc-28,ipc-29
5000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5100,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400,30.400
5200,57.920,59.200,59.200,59.200,57.920,58.560,59.840,57.920,57.920,57.920,58.560,57.920,59.840,57.920,57.920,58.560,59.200,57.920,59.200,57.920,57.920,59.840,59.200,59.840,58.560,57.920,58.560,59.200,59.200,59.200
5300,36.480,36.800,36.800,36.800,36.480,45.120,37.440,36.480,36.480,45.440,45.120,36.480,37.440,36.480,36.480,45.120,36.800,36.480,36.800,36.480,36.480,37.440,36.800,37.440,45.120,36.480,45.120,45.440,36.800,36.800
5400,82.560,82.240,82.240,82.240,82.560,77.440,83.840,82.560,82.560,76.160,77.440,82.560,83.840,82.560,82.560,77.440,82.240,82.560,82.240,82.560,82.560,83.840,82.240,83.840,77.440,82.560,77.440,78.720,82.240,82.240
5500,7.680,6.400,6.400,6.400,7.680,3.520,3.520,7.680,7.680,5.120,3.520,7.680,3.520,7.680,7.680,3.520,6.400,7.680,6.400,7.680,7.680,3.520,6.400,3.520,3.520,7.680,3.520,1.280,6.400,6.400
5600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.640,0.000,0.000
5700,58.880,58.240,57.280,57.280,56.960,68.480,66.240,56.320,55.680,72.960,70.400,55.680,65.280,55.360,53.760,69.440,64.960,52.800,63.680,53.440,52.480,63.360,62.080,62.080,68.480,61.120,68.480,75.520,59.840,60.160
5800,23.040,23.680,24.640,24.640,24.960,13.440,15.680,25.600,26.240,8.960,11.520,26.240,16.640,26.560,28.160,12.480,16.960,29.120,18.240,28.480,29.440,18.560,19.840,19.840,13.440,20.800,13.440,5.760,22.080,21.760
5900,0.320,0.000,0.320,0.000,0.000,0.640,0.320,0.000,0.000,2.240,0.960,0.000,0.640,0.000,0.000,0.640,0.960,0.000,0.640,0.000,0.000,0.000,0.320,0.960,0.640,0.320,0.960,3.520,0.320,0.000
6000,7.360,8.640,8.000,10.240,8.000,4.160,6.080,7.680,8.000,8.960,3.840,8.000,5.760,6.720,6.720,5.120,10.560,6.400,7.680,6.400,7.360,6.080,7.360,7.680,4.160,10.240,3.840,6.400,9.920,8.960
6100,9.280,0.960,6.400,5.760,1.600,17.920,4.160,3.840,9.920,7.360,17.600,4.480,4.800,2.240,2.880,12.480,7.360,3.200,1.280,6.080,2.880,3.200,2.240,10.240,11.840,6.720,18.560,9.280,8.640,0.000
6200,10.240,8.320,4.480,1.920,6.720,0.000,7.040,7.040,0.640,0.000,0.000,8.320,9.920,8.320,10.240,1.920,0.960,7.680,10.560,9.920,6.720,8.960,9.920,0.960,5.440,1.280,0.640,0.000,0.640,9.280
6300,0.000,0.000,0.320,0.960,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.640,0.000,0.000,0.000,0.320,0.000,0.000,0.000,0.000,0.640,0.000,0.000,0.000,0.000,0.960,0.000,0.000
6400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6700,0.000,0.000,0.000,0.000,13.440,0.000,0.000,0.000,0.000,8.640,0.640,0.960,0.320,0.000,0.000,0.320,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.640,0.000
6800,0.640,0.000,0.320,0.000,0.000,0.320,0.000,0.320,0.320,0.320,0.000,0.000,0.000,0.000,0.960,0.000,0.000,0.000,0.320,0.000,13.120,0.000,0.000,0.640,0.320,0.000,0.640,0.640,0.000,0.640
6900,0.320,0.320,0.000,0.000,0.000,0.640,0.320,0.000,0.000,0.000,0.000,0.320,0.320,0.000,0.000,0.320,0.640,0.000,0.320,0.000,0.000,0.000,0.640,0.000,0.320,1.920,0.000,0.000,0.000,0.320
7000,0.000,6.720,0.320,0.000,0.000,0.000,0.000,0.320,0.000,0.000,0.000,0.000,0.000,0.320,0.320,0.000,0.000,0.000,0.320,0.640,0.000,11.840,8.320,9.280,0.000,7.040,0.000,0.000,0.320,0.320
7100,0.000,4.160,0.000,0.000,0.320,0.000,13.120,0.320,0.320,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.640,0.000,0.000,0.320,0.000,0.000,0.000,0.000,0.000,0.320,0.000,0.000,0.000
7200,0.000,0.000,0.000,0.640,0.000,0.320,2.880,0.000,8.000,0.000,0.000,0.640,0.640,0.320,0.320,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.320,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7300,0.640,0.000,8.960,9.280,0.000,0.320,0.460,0.320,0.320,0.000,0.000,0.000,0.000,11.520,0.000,0.320,0.000,0.000,0.000,0.000,6.720,0.000,0.000,0.000,0.320,0.640,0.640,0.640,0.000,0.000
7400,0.960,0.000,0.000,0.000,0.000,0.320,0.000,0.320,0.320,0.000,0.320,0.320,0.000,1.600,0.000,0.320,0.000,0.000,0.000,0.000,0.960,0.000,0.000,0.640,0.320,0.000,0.000,0.000,0.640,4.480
7500,0.000,0.000,0.320,0.320,0.320,0.000,0.000,0.000,0.320,0.000,0.000,0.320,0.640,0.000,0.000,8.640,0.320,8.320,0.000,0.320,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.320
7600,0.000,0.000,0.320,0.320,0.320,0.000,0.000,8.960,0.000,0.640,0.000,0.000,0.000,0.000,8.960,0.000,0.000,8.100,0.000,0.320,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.920,0.320
7700,0.320,0.000,0.640,0.000,0.640,0.000,0.320,0.000,0.640,1.280,0.000,0.000,0.000,0.000,0.000,0.320,0.320,0.000,0.640,0.320,0.640,0.640,0.640,0.000,0.000,0.000,0.640,0.000,0.320,0.000
7800,0.640,0.640,0.000,0.000,0.000,0.640,0.320,0.000,0.000,0.640,0.960,0.320,0.320,0.000,0.320,0.320,12.800,3.920,0.640,0.000,0.000,0.000,0.320,0.000,0.000,0.640,0.000,0.000,0.000,0.000
7900,0.000,0.320,0.000,0.000,0.320,0.000,0.000,0.640,0.000,0.000,0.000,0.000,0.320,0.000,0.000,0.000,0.320,2.560,0.000,0.320,0.000,0.000,0.640,0.640,0.000,0.000,0.000,0.320,0.000,0.320
8000,0.960,0.000,0.000,0.320,0.000,0.000,0.000,0.960,0.000,0.000,0.000,0.320,0.000,0.640,0.000,0.000,0.320,0.500,0.000,0.000,0.000,0.640,0.000,0.320,0.320,0.320,0.320,8.640,0.000,0.960
8100,0.000,0.000,0.640,0.320,0.000,0.000,0.640,0.640,0.640,0.000,0.320,0.000,0.000,0.320,0.640,0.000,0.000,0.000,0.000,0.000,0.320,0.000,0.000,0.000,0.320,0.320,0.000,0.320,0.000,0.000
8200,0.640,0.320,0.000,0.960,0.640,0.640,0.640,0.000,0.640,0.640,0.000,0.000,0.000,0.640,0.000,0.320,0.320,0.000,0.000,0.640,0.000,0.320,0.000,0.000,0.000,0.640,0.000,0.000,0.320,0.320
8300,0.000,0.000,0.960,0.000,0.000,0.000,0.000,0.000,0.640,0.640,0.000,0.640,0.000,0.000,0.320,0.320,0.320,0.000,8.640,0.000,0.320,0.320,0.000,0.000,0.000,0.000,0.320,0.960,0.000,0.000
8400,0.000,0.640,0.000,0.320,0.000,0.000,0.000,0.000,0.000,0.000,0.320,0.320,0.000,0.000,0.320,0.000,0.000,0.000,0.000,0.320,0.640,0.000,0.640,0.000,0.000,0.000,0.320,0.000,1.280,0.000
8500,0.000,0.640,0.000,0.000,0.000,0.000,0.320,0.000,0.000,0.000,0.000,7.680,0.960,0.640,0.000,0.000,0.320,0.320,0.000,0.000,0.000,0.000,0.640,0.640,0.640,0.640,0.640,0.000,0.000,0.320
8600,0.000,0.000,0.000,0.000,0.000,0.320,0.000,0.640,0.640,0.000,0.640,0.320,8.000,0.000,0.640,0.000,0.000,0.320,0.320,0.640,0.000,0.000,0.640,0.000,0.640,0.000,0.320,0.000,0.000,0.000
8700,0.000,0.320,0.000,0.320,0.320,0.000,0.320,0.000,0.000,0.640,8.960,0.000,0.960,0.000,0.000,0.640,0.000,0.000,0.320,8.320,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.640,0.000,0.000
8800,0.000,0.640,0.000,0.000,0.000,0.000,0.320,0.320,0.000,0.000,0.000,0.000,0.000,0.320,0.000,0.320,0.000,0.000,0.000,0.640,0.000,0.000,0.000,0.640,8.000,0.320,0.000,0.000,0.000,0.000
8900,0.000,0.320,0.000,1.280,0.000,0.640,0.320,0.000,0.000,0.000,0.000,0.000,0.640,0.640,0.000,0.320,0.000,0.640,0.320,0.000,0.320,0.640,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9000,0.000,0.000,0.640,0.000,0.320,0.000,0.320,0.640,0.000,0.000,0.000,0.000,0.000,0.000,0.320,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.640,0.320,0.320,0.000,0.000,0.000,0.000
9100,0.000,0.000,0.000,0.000,0.000,0.000,0.320,0.000,0.000,0.000,0.640,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.320,0.640,0.000,0.000,0.000,0.000,0.000,0.640,0.000,0.000
9200,0.000,0.000,0.000,0.000,0.320,0.000,0.000,0.320,0.000,0.000,0.320,0.640,0.640,0.320,0.000,0.320,0.640,0.000,0.640,0.000,0.000,0.000,0.000,0.000,0.000,0.640,0.000,0.000,0.320,0.000
9300,0.640,0.640,0.000,0.000,0.000,1.280,0.000,0.320,0.000,0.000,0.320,0.000,0.000,0.000,0.960,0.320,0.320,0.320,0.000,0.000,0.640,0.000,0.000,0.320,0.000,0.000,0.000,0.000,0.000,0.000
9400,0.960,0.000,0.000,0.000,0.640,0.000,0.320,0.000,1.600,0.960,0.000,0.640,0.000,0.320,0.320,0.640,0.000,0.640,0.000,0.320,0.640,0.000,0.000,0.960,0.320,0.320,6.720,0.000,0.320,0.960
9500,0.000,0.000,0.320,0.000,0.640,8.000,0.640,0.000,0.320,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.320,0.000,0.640,0.640,0.320,0.000,0.000,0.000,0.000,0.640,0.640,0.000,0.000,0.000
9600,1.280,0.640,0.640,0.640,0.000,0.000,0.000,0.000,0.000,0.640,0.320,0.000,0.000,0.320,0.000,0.640,0.000,0.320,0.000,0.000,0.000,0.320,1.280,0.320,0.640,0.320,0.000,0.320,0.640,0.000
9700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.320,0.000,0.000,0.960,0.000,0.640,0.000,0.320,0.000,0.960,0.000,0.320,0.320,0.000,0.000,0.320,0.000,1.280,0.320
