cycle,pc,cta_id,cluster_id,warp_id,tid
5005,0,23,23,1,ffffffff
5006,0,23,23,2,ffffffff
5007,0,23,23,3,ffffffff
5008,0,23,23,6,ffffffff
5009,0,23,23,7,ffffffff
5010,0,23,23,4,ffffffff
5011,0,23,23,5,ffffffff
5012,0,53,23,8,ffffffff
5013,0,53,23,9,ffffffff
5014,0,53,23,10,ffffffff
5015,0,53,23,15,ffffffff
5016,0,83,23,17,ffffffff
5017,0,83,23,18,ffffffff
5018,0,83,23,19,ffffffff
5019,0,83,23,16,ffffffff
5020,0,83,23,21,ffffffff
5021,0,83,23,22,ffffffff
5022,0,83,23,23,ffffffff
5023,0,83,23,20,ffffffff
5024,0,113,23,25,ffffffff
5025,0,113,23,26,ffffffff
5026,0,113,23,27,ffffffff
5027,0,113,23,24,ffffffff
5028,0,113,23,29,ffffffff
5029,0,113,23,30,ffffffff
5030,0,113,23,31,ffffffff
5031,0,113,23,28,ffffffff
5032,8,23,23,1,ffffffff
5033,8,23,23,2,ffffffff
5034,8,23,23,3,ffffffff
5035,0,23,23,0,ffffffff
5036,8,23,23,5,ffffffff
5037,8,23,23,6,ffffffff
5038,8,23,23,7,ffffffff
5039,8,23,23,4,ffffffff
5040,8,53,23,9,ffffffff
5041,8,53,23,10,ffffffff
5042,8,53,23,11,ffffffff
5043,8,53,23,8,ffffffff
5044,8,53,23,13,ffffffff
5045,8,53,23,14,ffffffff
5046,8,53,23,15,ffffffff
5047,8,53,23,12,ffffffff
5048,8,83,23,17,ffffffff
5049,8,83,23,18,ffffffff
5050,8,83,23,19,ffffffff
5051,8,83,23,16,ffffffff
5052,8,83,23,21,ffffffff
5053,8,83,23,22,ffffffff
5054,8,83,23,23,ffffffff
5055,8,83,23,20,ffffffff
5056,8,113,23,25,ffffffff
5057,8,113,23,26,ffffffff
5058,8,113,23,27,ffffffff
5059,8,113,23,24,ffffffff
5060,8,113,23,29,ffffffff
5061,8,113,23,30,ffffffff
5062,8,113,23,31,ffffffff
5063,8,113,23,28,ffffffff
5064,10,23,23,1,ffffffff
5065,10,23,23,2,ffffffff
5066,10,23,23,3,ffffffff
5067,8,23,23,0,ffffffff
5068,10,23,23,5,ffffffff
5069,10,23,23,6,ffffffff
5070,10,23,23,7,ffffffff
5071,10,23,23,4,ffffffff
5072,10,53,23,9,ffffffff
5073,10,53,23,10,ffffffff
5074,10,53,23,11,ffffffff
5075,10,53,23,8,ffffffff
5076,10,53,23,13,ffffffff
5077,10,53,23,14,ffffffff
5078,10,53,23,15,ffffffff
5079,10,53,23,12,ffffffff
5080,10,83,23,17,ffffffff
5081,10,83,23,18,ffffffff
5082,10,83,23,19,ffffffff
5083,10,83,23,16,ffffffff
5084,10,83,23,21,ffffffff
5085,10,83,23,22,ffffffff
5086,10,83,23,23,ffffffff
5087,10,83,23,20,ffffffff
5088,10,113,23,25,ffffffff
5089,10,113,23,26,ffffffff
5090,10,113,23,27,ffffffff
5091,10,113,23,24,ffffffff
5092,10,113,23,29,ffffffff
5093,10,113,23,30,ffffffff
5094,10,113,23,31,ffffffff
5095,10,113,23,28,ffffffff
5096,18,23,23,1,ffffffff
5097,18,23,23,2,ffffffff
5098,18,23,23,3,ffffffff
5099,10,23,23,0,ffffffff
5100,18,23,23,5,ffffffff
5101,18,23,23,6,ffffffff
5102,18,23,23,7,ffffffff
5103,18,23,23,4,ffffffff
5104,18,53,23,9,ffffffff
5105,18,53,23,10,ffffffff
5106,18,53,23,11,ffffffff
5107,18,53,23,8,ffffffff
5108,18,53,23,13,ffffffff
5109,18,53,23,14,ffffffff
5110,18,53,23,15,ffffffff
5111,18,53,23,12,ffffffff
5112,18,83,23,17,ffffffff
5113,18,83,23,18,ffffffff
5114,18,83,23,19,ffffffff
5115,18,83,23,16,ffffffff
5116,18,83,23,21,ffffffff
5117,18,83,23,22,ffffffff
5118,18,83,23,23,ffffffff
5119,18,83,23,20,ffffffff
5120,18,113,23,25,ffffffff
5121,18,113,23,26,ffffffff
5122,18,113,23,27,ffffffff
5123,18,113,23,24,ffffffff
5124,18,113,23,29,ffffffff
5125,18,113,23,30,ffffffff
5126,18,113,23,31,ffffffff
5127,18,113,23,28,ffffffff
5128,20,23,23,1,ffffffff
5129,20,23,23,2,ffffffff
5130,20,23,23,3,ffffffff
5131,18,23,23,0,ffffffff
5132,20,23,23,5,ffffffff
