cycle,row_hit,row_miss
5000,0,0
5100,0,0
5200,0,0
5300,0,0
5400,0,0
5500,0,0
5600,0,0
5700,19,1
5800,52,4
5900,63,1
6000,64,0
6100,62,0
6200,54,0
6300,0,0
6400,0,0
6500,0,0
6600,0,0
6700,0,0
6800,0,0
6900,0,0
7000,0,0
7100,0,0
7200,26,4
7300,64,0
7400,63,2
7500,63,0
7600,64,0
7700,34,0
7800,0,0
7900,0,0
8000,0,0
8100,0,0
8200,8,0
8300,8,0
8400,42,0
8500,48,2
8600,64,0
8700,63,2
8800,59,0
8900,24,0
9000,0,0
9100,0,0
9200,0,0
9300,0,0
9400,16,0
9500,18,2
9600,35,0
9700,56,0
9800,49,2
9900,61,0
10000,36,2
10100,42,0
10200,1,0
10300,0,0
10400,0,0
10500,8,0
10600,6,0
10700,26,0
10800,40,0
10900,18,2
11000,55,0
11100,55,2
11200,36,0
11300,41,0
11400,16,0
11500,15,0
11600,0,0
11700,16,0
11800,6,0
11900,27,2
12000,43,0
12100,25,0
12200,33,2
12300,61,0
12400,21,0
12500,33,6
12600,63,0
12700,45,0
12800,39,0
12900,26,0
13000,19,2
13100,63,0
13200,21,2
13300,45,0
13400,37,0
13500,57,2
13600,63,2
13700,59,0
13800,48,0
13900,12,0
14000,11,1
14100,62,1
14200,54,2
14300,45,0
14400,52,0
14500,32,2
14600,55,0
14700,63,2
14800,50,0
14900,62,0
15000,41,2
15100,59,0
15200,54,2
15300,40,0
15400,44,0
15500,35,0
15600,56,2
15700,48,2
15800,37,0
15900,63,0
16000,64,2
16100,51,0
16200,37,2
16300,46,2
16400,63,0
16500,42,2
16600,63,0
16700,44,2
16800,35,2
16900,27,0
17000,51,2
17100,19,2
17200,64,0
17300,63,2
17400,62,0
17500,60,0
17600,22,2
17700,12,2
17800,48,2
17900,62,0
18000,62,0
18100,62,2
18200,65,2
18300,32,0
18400,18,0
18500,28,4
18600,62,0
18700,64,0
18800,62,2
18900,55,2
19000,15,2
19100,16,0
19200,53,0
19300,64,2
19400,64,2
19500,62,0
19600,64,0
19700,29,2
19800,14,0
19900,15,0
20000,12,2
20100,46,2
20200,68,2
20300,62,1
20400,64,1
20500,63,2
20600,62,0
20700,14,0
20800,16,0
20900,16,3
21000,62,1
21100,62,1
21200,64,2
21300,47,0
21400,15,2
21500,34,1
21600,27,2
21700,65,4
21800,61,0
21900,47,0
22000,18,0
22100,15,0
22200,59,2
22300,62,2
22400,36,1
22500,14,2
22600,66,1
22700,65,2
22800,63,0
22900,64,0
23000,44,0
23100,13,2
23200,16,0
23300,24,2
23400,62,2
23500,64,4
23600,64,0
23700,63,0
23800,58,0
23900,48,1
24000,16,1
24100,15,2
24200,31,2
24300,64,0
24400,64,1
24500,61,1
24600,64,0
24700,57,4
24800,21,2
24900,16,2
25000,25,0
25100,61,5
25200,64,0
25300,62,0
25400,36,2
25500,15,1
25600,13,1
25700,45,0
25800,64,2
25900,42,2
26000,10,0
26100,14,0
26200,40,0
26300,9,0
26400,2,0
26500,2,0
26600,0,0
