cycle,row_hit,row_miss
5000,0,0
5100,0,0
5200,0,0
5300,0,0
5400,0,0
5500,0,0
5600,0,0
5700,19,1
5800,53,4
5900,64,1
6000,63,0
6100,62,0
6200,53,0
6300,0,0
6400,0,0
6500,0,0
6600,0,0
6700,0,0
6800,0,0
6900,0,0
7000,0,0
7100,0,0
7200,17,3
7300,61,1
7400,64,1
7500,62,1
7600,64,0
7700,46,0
7800,0,0
7900,0,0
8000,0,0
8100,0,0
8200,8,0
8300,16,0
8400,32,0
8500,55,2
8600,64,0
8700,50,2
8800,62,0
8900,29,0
9000,0,0
9100,0,0
9200,0,0
9300,1,0
9400,19,0
9500,21,2
9600,37,0
9700,52,0
9800,47,2
9900,30,0
10000,64,0
10100,39,2
10200,4,0
10300,0,0
10400,0,0
10500,11,0
10600,5,0
10700,15,0
10800,47,0
10900,29,2
11000,61,0
11100,45,0
11200,46,2
11300,44,0
11400,13,0
11500,0,0
11600,8,0
11700,7,0
11800,9,0
11900,26,2
12000,44,0
12100,16,0
12200,40,2
12300,44,0
12400,38,0
12500,52,4
12600,55,2
12700,46,0
12800,37,0
12900,26,0
13000,21,1
13100,60,1
13200,46,2
13300,31,0
13400,45,0
13500,62,0
13600,55,4
13700,61,0
13800,48,0
13900,17,0
14000,30,2
14100,40,0
14200,46,0
14300,58,2
14400,17,0
14500,62,2
14600,65,0
14700,60,2
14800,57,0
14900,21,0
15000,51,1
15100,55,1
15200,61,0
15300,53,2
15400,40,0
15500,37,1
15600,62,1
15700,43,0
15800,27,2
15900,63,0
16000,64,2
16100,60,0
16200,52,2
16300,32,2
16400,39,0
16500,64,2
16600,38,0
16700,62,2
16800,35,0
16900,49,2
17000,64,1
17100,34,1
17200,58,2
17300,38,2
17400,18,0
17500,29,0
17600,64,0
17700,64,3
17800,62,1
17900,62,0
18000,28,2
18100,16,0
18200,42,0
18300,64,4
18400,63,0
18500,64,1
18600,31,2
18700,13,1
18800,55,0
18900,63,2
19000,63,4
19100,64,0
19200,57,0
19300,15,0
19400,15,2
19500,33,2
19600,64,0
19700,63,0
19800,54,2
19900,18,0
20000,10,2
20100,55,4
20200,60,0
20300,64,3
20400,60,1
20500,58,0
20600,54,1
20700,62,1
20800,23,1
20900,13,1
21000,16,0
21100,42,2
21200,62,2
21300,28,0
21400,32,2
21500,57,4
21600,63,0
21700,40,0
21800,10,4
21900,60,0
22000,66,2
22100,61,0
22200,25,0
22300,11,4
22400,38,0
22500,65,1
22600,64,3
22700,63,0
22800,35,0
22900,12,1
23000,17,2
23100,58,1
23200,64,0
23300,64,1
23400,60,1
23500,18,2
23600,14,0
23700,17,2
23800,64,2
23900,66,0
24000,64,4
24100,60,0
24200,28,0
24300,13,2
24400,37,0
24500,64,1
24600,62,1
24700,56,3
24800,26,1
24900,13,0
25000,60,2
25100,64,2
25200,62,2
25300,64,0
25400,50,2
25500,14,0
25600,13,1
25700,14,3
25800,57,2
25900,60,2
26000,17,0
26100,6,1
26200,35,1
26300,19,0
26400,0,0
26500,1,0
26600,1,0
