kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
sssp_base.1.sm_75.ptx 231 : 3394615 29340494 0 0 0 0 0 0 157137 
sssp_base.1.sm_75.ptx 230 : 3394615 40942162 0 0 0 0 0 0 0 
sssp_base.1.sm_75.ptx 229 : 3394615 39469892 0 0 0 0 0 0 0 
sssp_base.1.sm_75.ptx 228 : 3394615 56904621 0 0 0 0 0 0 0 
sssp_base.1.sm_75.ptx 227 : 3394615 80776896 0 0 0 0 0 0 0 
sssp_base.1.sm_75.ptx 224 : 131224 12250748 0 0 0 104329 98110 0 0 
sssp_base.1.sm_75.ptx 223 : 131224 2213729 0 0 0 0 0 0 0 
sssp_base.1.sm_75.ptx 222 : 131224 1424549 0 0 0 0 0 0 0 
sssp_base.1.sm_75.ptx 220 : 131224 0 0 0 0 0 0 0 0 
sssp_base.1.sm_75.ptx 219 : 131224 2494259 0 0 0 0 0 0 0 
sssp_base.1.sm_75.ptx 218 : 131224 29337808 0 0 0 98110 98110 0 0 
sssp_base.1.sm_75.ptx 217 : 131224 66720744 0 0 0 131224 98110 0 0 
sssp_base.1.sm_75.ptx 215 : 131669 7861 0 0 0 0 0 0 291 
sssp_base.1.sm_75.ptx 214 : 131669 2858413 0 0 0 0 0 0 0 
sssp_base.1.sm_75.ptx 213 : 131669 94628367 35680 0 0 131666 98261 0 0 
sssp_base.1.sm_75.ptx 211 : 3394615 37561355 0 0 0 0 0 0 90341 
sssp_base.1.sm_75.ptx 210 : 3394615 83197031 0 0 0 0 0 0 0 
sssp_base.1.sm_75.ptx 209 : 3394615 6078598211 13748128 0 0 3363808 485313 0 0 
sssp_base.1.sm_75.ptx 208 : 3394615 115976203 0 0 0 0 0 0 0 
sssp_base.1.sm_75.ptx 207 : 3394615 6366037763 10888416 0 0 3384016 485313 0 0 
sssp_base.1.sm_75.ptx 206 : 3394615 7681793751 49998688 0 0 3394581 485313 0 0 
sssp_base.1.sm_75.ptx 205 : 3394615 91853807 0 0 0 0 0 0 0 
sssp_base.1.sm_75.ptx 204 : 3394615 103113690 0 0 0 0 0 0 0 
sssp_base.1.sm_75.ptx 203 : 3394615 7651339567 50191680 0 0 3394581 485313 0 0 
sssp_base.1.sm_75.ptx 200 : 90888 9443314 0 0 0 74286 70211 0 0 
sssp_base.1.sm_75.ptx 199 : 90888 1535355 0 0 0 0 0 0 0 
sssp_base.1.sm_75.ptx 198 : 90888 1018700 0 0 0 0 0 0 0 
sssp_base.1.sm_75.ptx 196 : 90888 0 0 0 0 0 0 0 0 
sssp_base.1.sm_75.ptx 195 : 90888 1807042 0 0 0 0 0 0 0 
sssp_base.1.sm_75.ptx 194 : 90888 20344450 0 0 0 70211 70211 0 0 
sssp_base.1.sm_75.ptx 193 : 90888 46533152 0 0 0 90888 70211 0 0 
sssp_base.1.sm_75.ptx 191 : 91278 10714 0 0 0 0 0 0 216 
sssp_base.1.sm_75.ptx 190 : 91278 2184594 0 0 0 0 0 0 0 
sssp_base.1.sm_75.ptx 189 : 91278 64373703 20928 0 0 91274 70381 0 0 
sssp_base.1.sm_75.ptx 187 : 3394615 51055495 0 0 0 0 0 0 63824 
sssp_base.1.sm_75.ptx 186 : 3394615 100026205 0 0 0 0 0 0 0 
sssp_base.1.sm_75.ptx 185 : 3394615 6098698080 12117888 0 0 3356681 485313 0 0 
sssp_base.1.sm_75.ptx 184 : 3394615 136887320 0 0 0 0 0 0 0 
sssp_base.1.sm_75.ptx 183 : 3394615 6438469000 10971072 0 0 3384016 485313 0 0 
sssp_base.1.sm_75.ptx 182 : 3394615 7851766560 49924864 0 0 3394581 485313 0 0 
sssp_base.1.sm_75.ptx 181 : 3394615 118785242 0 0 0 0 0 0 0 
sssp_base.1.sm_75.ptx 180 : 3394615 122309837 0 0 0 0 0 0 0 
sssp_base.1.sm_75.ptx 179 : 3394615 7737733627 50114048 0 0 3394581 485313 0 0 
sssp_base.1.sm_75.ptx 176 : 72943 8018922 0 0 0 59761 56719 0 0 
sssp_base.1.sm_75.ptx 175 : 72943 1337639 0 0 0 0 0 0 0 
sssp_base.1.sm_75.ptx 174 : 72943 824092 0 0 0 0 0 0 0 
sssp_base.1.sm_75.ptx 172 : 72943 0 0 0 0 0 0 0 0 
sssp_base.1.sm_75.ptx 171 : 72943 1506077 0 0 0 0 0 0 0 
