cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,0,0,0,0,0
5300,0,0,0,0,0,0
5400,0,0,0,0,0,0
5500,0,0,0,0,0,0
5600,0,0,0,0,0,0
5700,0,0,0,0,0,0
5800,0,0,0,0,0,0
5900,45,0,0,0,0,0
6000,59,0,0,0,0,0
6100,55,1,8,0,5,1
6200,20,4,26,0,21,4
6300,19,6,19,0,23,6
6400,17,15,20,0,29,15
6500,12,12,19,0,18,12
6600,19,11,23,0,15,11
6700,23,13,18,0,15,13
6800,26,9,9,0,15,9
6900,22,4,16,0,21,4
7000,23,8,9,0,31,8
7100,23,8,21,0,18,8
7200,28,8,16,0,25,8
7300,31,8,18,0,22,8
7400,24,5,15,0,18,5
7500,22,5,6,0,16,5
7600,19,5,5,0,17,5
7700,22,4,8,0,10,4
7800,14,5,10,0,16,5
7900,44,6,9,0,20,6
8000,40,3,8,0,24,3
8100,24,4,5,0,14,4
8200,45,8,5,0,18,8
8300,42,6,4,0,9,6
8400,36,4,16,0,17,4
8500,14,0,35,0,2,0
8600,2,0,15,0,0,0
8700,3,0,14,0,2,0
8800,4,0,16,0,1,0
8900,7,1,11,0,1,1
9000,0,0,11,0,1,0
9100,1,0,11,0,1,0
9200,0,0,8,0,0,0
9300,1,0,15,0,0,0
9400,0,0,7,0,3,0
9500,3,0,16,0,0,0
9600,0,0,11,0,0,0
9700,1,0,11,0,1,0
9800,0,0,10,0,0,0
9900,0,0,9,0,0,0
10000,0,0,6,0,1,0
10100,1,0,8,0,0,0
10200,2,1,10,0,0,1
10300,0,0,9,0,1,0
10400,0,0,8,0,0,0
10500,0,0,5,0,0,0
10600,0,0,10,0,0,0
10700,0,0,9,0,0,0
10800,0,0,7,0,0,0
10900,0,0,7,0,0,0
11000,0,0,9,0,0,0
11100,0,0,6,0,0,0
11200,1,0,8,0,2,0
11300,0,0,5,0,3,0
11400,1,0,9,0,1,0
11500,1,0,6,0,2,0
11600,0,0,6,0,0,0
11700,0,0,8,0,0,0
11800,0,0,8,0,1,0
11900,0,0,9,0,0,0
12000,2,0,7,0,0,0
12100,0,0,7,0,1,0
12200,0,0,5,0,1,0
12300,0,0,9,0,0,0
12400,0,0,9,0,0,0
12500,0,0,10,0,0,0
12600,0,0,7,0,0,0
12700,0,0,9,0,0,0
12800,0,0,6,0,1,0
12900,0,0,11,0,1,0
13000,0,0,8,0,0,0
13100,1,0,9,0,0,0
13200,1,0,6,0,1,0
13300,0,0,8,0,0,0
13400,0,0,8,0,0,0
13500,1,0,8,0,0,0
13600,0,0,6,0,0,0
13700,0,0,8,0,2,0
13800,0,0,6,0,0,0
13900,0,0,8,0,1,0
14000,0,0,12,0,0,0
14100,0,0,6,0,0,0
14200,0,0,8,0,1,0
14300,1,0,8,0,0,0
14400,0,0,7,0,0,0
14500,1,0,7,0,0,0
14600,0,0,9,0,1,0
14700,0,0,9,0,1,0
14800,0,0,9,0,0,0
14900,0,0,8,0,0,0
15000,0,0,12,0,0,0
15100,0,0,5,0,1,0
15200,0,0,11,0,0,0
15300,0,0,8,0,1,0
15400,0,0,9,0,0,0
15500,0,0,7,0,1,0
15600,0,0,8,0,2,0
15700,0,0,8,0,0,0
15800,0,0,8,0,0,0
15900,0,0,9,0,0,0
16000,1,0,9,0,0,0
16100,1,0,6,0,1,0
16200,1,1,8,0,0,1
16300,0,0,8,0,1,0
16400,2,0,11,0,1,0
16500,0,0,7,0,0,0
16600,0,0,10,0,0,0
16700,2,0,8,0,1,0
16800,4,1,8,0,0,1
16900,1,0,8,0,1,0
17000,0,0,11,0,0,0
17100,2,1,9,0,1,1
17200,1,0,7,0,1,0
17300,2,0,10,0,0,0
17400,1,1,9,0,1,1
17500,2,1,6,0,2,1
17600,1,0,10,0,0,0
17700,1,0,8,0,0,0
17800,1,0,10,0,0,0
17900,6,0,6,0,3,0
18000,9,1,11,0,1,1
18100,10,2,7,0,1,2
18200,9,0,9,0,2,0
18300,14,2,8,0,2,2
18400,12,0,6,0,1,0
18500,5,0,3,0,0,0
18600,2,0,1,0,0,0
18700,6,0,2,0,2,0
18800,6,1,2,0,0,1
18900,15,0,8,0,3,0
19000,10,0,6,0,3,0
19100,9,0,0,0,2,0
