cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,0,0,0,0,0
5300,0,0,0,0,0,0
5400,0,0,0,0,0,0
5500,0,0,0,0,0,0
5600,0,0,0,0,0,0
5700,0,0,0,0,0,0
5800,2,0,0,0,0,0
5900,69,0,0,0,0,0
6000,68,0,0,0,0,0
6100,22,1,16,0,6,1
6200,9,8,39,0,24,8
6300,13,14,20,0,33,14
6400,17,12,13,0,20,12
6500,29,16,23,0,25,16
6600,21,10,19,0,15,10
6700,16,9,13,0,20,9
6800,32,3,18,0,18,3
6900,32,10,20,0,21,10
7000,17,11,23,0,17,11
7100,13,7,15,0,27,7
7200,14,6,7,0,18,6
7300,30,9,11,0,15,9
7400,8,5,3,0,19,5
7500,13,3,4,0,17,3
7600,23,11,8,0,22,11
7700,17,3,4,0,5,3
7800,13,3,3,0,20,3
7900,46,10,13,0,31,10
8000,56,13,11,0,20,13
8100,33,1,5,15,13,1
8200,0,0,0,100,0,0
8300,0,0,0,100,0,0
8400,0,0,0,100,0,0
8500,0,0,0,100,0,0
8600,0,0,0,100,0,0
8700,0,0,0,100,0,0
8800,54,0,6,27,13,0
8900,73,0,14,0,13,0
9000,19,1,10,0,0,1
9100,20,1,13,0,1,1
9200,18,0,50,0,3,0
9300,3,0,11,0,0,0
9400,1,0,13,0,0,0
9500,4,0,11,0,0,0
9600,3,0,12,0,0,0
9700,0,0,8,0,1,0
9800,0,0,9,0,0,0
9900,2,0,8,0,0,0
10000,1,0,12,0,0,0
10100,0,0,9,0,0,0
10200,3,0,9,0,2,0
10300,0,0,8,0,1,0
10400,0,0,8,0,0,0
10500,0,0,7,0,1,0
10600,0,1,11,0,0,1
10700,0,0,9,0,1,0
10800,1,0,7,0,0,0
10900,0,0,10,0,0,0
11000,0,1,8,0,2,1
11100,0,0,7,0,0,0
11200,0,0,8,0,0,0
11300,1,0,7,0,0,0
11400,0,0,8,0,0,0
11500,0,0,7,0,0,0
11600,0,0,6,0,0,0
11700,0,0,10,0,0,0
11800,0,0,11,0,0,0
11900,0,0,7,0,0,0
12000,0,0,8,0,1,0
12100,1,0,8,0,0,0
12200,1,0,8,0,0,0
12300,0,0,8,0,0,0
12400,1,0,10,0,0,0
12500,0,0,6,0,0,0
12600,0,0,9,0,0,0
12700,0,0,8,0,0,0
12800,0,0,9,0,1,0
12900,0,0,10,0,0,0
13000,0,0,8,0,0,0
13100,0,0,5,0,2,0
13200,1,0,8,0,0,0
13300,1,0,6,0,0,0
13400,0,0,8,0,0,0
13500,0,0,11,0,0,0
13600,0,0,9,0,1,0
13700,0,0,6,0,0,0
13800,1,0,9,0,0,0
13900,0,0,8,0,0,0
14000,0,0,9,0,1,0
14100,0,0,7,0,0,0
14200,0,0,10,0,1,0
14300,0,0,6,0,1,0
14400,0,0,8,0,0,0
14500,0,0,6,0,1,0
14600,0,0,7,0,0,0
14700,0,0,8,0,1,0
14800,0,0,7,0,0,0
14900,0,0,8,0,0,0
15000,0,1,8,0,1,1
15100,0,0,8,0,0,0
15200,0,0,10,0,0,0
15300,0,0,7,0,0,0
15400,0,0,7,0,1,0
15500,0,0,11,0,0,0
15600,1,0,8,0,0,0
15700,0,0,8,0,0,0
15800,1,1,10,0,1,1
15900,0,0,5,0,1,0
16000,0,0,8,0,0,0
16100,1,0,7,0,1,0
16200,0,0,8,0,0,0
16300,0,0,6,0,1,0
16400,1,0,9,0,0,0
16500,1,0,8,0,3,0
16600,0,0,6,0,0,0
16700,0,1,10,0,1,1
16800,0,0,6,0,0,0
16900,0,0,11,0,1,0
17000,1,1,7,0,2,1
17100,1,1,3,11,2,1
17200,0,0,0,100,0,0
17300,0,0,0,100,0,0
17400,0,0,0,100,0,0
17500,0,0,0,100,0,0
17600,0,0,0,100,0,0
17700,7,2,58,21,4,2
17800,2,1,4,0,0,1
17900,1,1,10,26,0,1
18000,10,0,22,60,4,0
18100,10,1,17,0,0,1
18200,16,2,17,0,0,2
18300,5,0,11,54,2,0
18400,0,0,0,100,0,0
18500,0,0,0,100,0,0
18600,21,0,37,26,5,0
18700,5,0,9,0,0,0
18800,0,0,11,0,0,0
18900,4,0,6,0,2,0
19000,9,0,9,0,1,0
19100,5,0,9,0,1,0
