Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
2000000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.240477
2000100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.241892
2000200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.338439
2000300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.241663
2000400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.185595
2000500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.374220
2000600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.320704
2000700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.198577
2000800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.227979
2000900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.246767
2001000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.282042
2001100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.226665
2001200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.285371
2001300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.185656
2001400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.333427
2001500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.317791
2001600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.252126
2001700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.243872
2001800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.244991
2001900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.314407
2002000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.247062
2002100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.260995
2002200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.296791
2002300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.218547
2002400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.185656
2002500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.274601
2002600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.290279
2002700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.239024
2002800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.185717
2002900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.287359
2003000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.380283
2003100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.253457
2003200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.229384
2003300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.306856
2003400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.259014
2003500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.232256
2003600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.295367
2003700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.227840
2003800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.308912
2003900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.218547
2004000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.185656
2004100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.264775
2004200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.287698
2004300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.233287
2004400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.214980
2004500,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.264696
2004600,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.301569
2004700,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.324173
2004800,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.270432
2004900,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.254771
2005000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.296791
2005100,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.198577
2005200,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.267750
2005300,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.319972
2005400,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.185595
