Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
1000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,10.008253
2000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.674274
3000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.674274
4000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.674274
5000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.674274
6000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.391937
7000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.837011
8000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.992840
9000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,32.140751
10000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.820110
11000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,33.079238
12000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,27.504151
13000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,33.012127
14000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,26.860256
15000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.767316
16000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,27.390913
17000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.593395
18000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,28.657052
19000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.922847
20000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,32.014648
21000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,31.632543
22000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,36.926767
23000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,33.852848
24000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,36.641457
25000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.252372
26000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,36.027350
27000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,34.534732
28000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.513366
29000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,20.265110
