cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,0,0,0,0,0
5300,0,0,0,0,0,0
5400,0,0,0,0,0,0
5500,0,0,0,0,0,0
5600,0,0,0,0,0,0
5700,9,0,13,0,31,0
5800,20,0,8,0,29,0
5900,28,0,5,0,18,0
6000,33,0,3,0,1,0
6100,45,2,3,0,4,2
6200,56,7,1,0,10,7
6300,74,2,1,0,1,2
6400,73,1,1,0,2,1
6500,80,1,0,0,0,1
6600,79,0,0,0,2,0
6700,61,1,0,0,0,1
6800,84,0,0,0,3,0
6900,74,0,0,0,1,0
7000,79,0,0,0,1,0
7100,77,0,0,0,0,0
7200,69,0,0,0,0,0
7300,87,0,0,0,1,0
7400,80,0,0,0,1,0
7500,72,0,0,0,2,0
7600,74,1,0,0,1,1
7700,68,0,0,0,0,0
7800,77,0,0,0,0,0
7900,58,0,0,0,0,0
8000,69,0,1,0,0,0
8100,73,0,3,0,0,0
8200,74,0,3,0,1,0
8300,48,0,8,0,0,0
8400,56,1,3,0,3,1
8500,55,1,2,0,1,1
8600,64,1,7,0,5,1
8700,51,0,9,0,7,0
8800,67,0,5,0,4,0
8900,66,0,7,0,3,0
9000,65,2,1,0,7,2
9100,60,2,3,0,6,2
9200,60,1,4,0,5,1
9300,90,0,0,0,5,0
9400,72,0,1,0,1,0
9500,83,0,1,0,1,0
9600,80,0,1,0,1,0
9700,74,0,0,0,1,0
9800,62,0,1,0,0,0
9900,75,0,0,0,0,0
10000,63,0,0,0,1,0
10100,77,0,0,0,0,0
10200,76,0,1,0,0,0
10300,75,0,0,0,0,0
10400,66,0,0,0,0,0
10500,79,0,0,0,1,0
10600,51,0,0,0,0,0
10700,83,0,0,0,1,0
10800,67,0,0,0,1,0
10900,63,0,1,0,1,0
11000,71,0,0,0,1,0
11100,81,0,0,0,3,0
11200,79,0,0,0,0,0
11300,74,0,0,0,0,0
11400,73,0,0,0,0,0
11500,67,0,0,0,0,0
11600,88,0,0,0,0,0
11700,74,0,0,0,0,0
11800,69,0,0,0,0,0
11900,73,0,0,0,0,0
12000,51,0,0,0,0,0
12100,65,0,0,0,0,0
12200,47,0,2,0,0,0
12300,52,0,0,0,1,0
12400,62,0,1,0,1,0
12500,71,0,0,0,4,0
12600,78,0,3,0,6,0
12700,66,0,0,0,3,0
12800,76,0,0,0,3,0
12900,72,0,0,0,0,0
13000,58,0,1,0,2,0
13100,71,0,0,0,0,0
13200,63,0,0,0,2,0
13300,78,0,0,0,1,0
13400,74,0,0,0,2,0
13500,69,0,0,0,0,0
13600,69,0,0,0,1,0
13700,68,0,0,0,5,0
13800,70,0,0,0,1,0
13900,77,0,0,0,1,0
14000,76,0,0,0,1,0
14100,59,0,0,0,0,0
14200,65,0,0,0,0,0
14300,60,0,1,0,1,0
14400,69,0,0,0,0,0
14500,62,0,0,0,0,0
14600,80,0,0,0,2,0
14700,74,0,0,0,1,0
14800,74,0,1,0,1,0
14900,65,0,0,0,0,0
15000,77,0,0,0,0,0
15100,64,0,0,0,1,0
15200,71,0,0,0,2,0
15300,71,0,1,0,0,0
15400,73,0,0,0,0,0
15500,54,0,0,0,1,0
15600,47,0,0,0,1,0
15700,54,0,0,0,1,0
15800,85,0,0,0,0,0
15900,73,0,0,0,0,0
16000,76,0,0,0,1,0
16100,74,0,0,0,0,0
16200,80,0,1,0,0,0
16300,67,0,1,0,0,0
16400,82,0,0,0,0,0
16500,71,0,0,0,2,0
16600,54,0,1,0,0,0
16700,66,0,0,0,0,0
16800,59,0,0,0,0,0
16900,71,0,0,0,0,0
17000,79,0,0,0,1,0
17100,71,0,0,0,0,0
17200,60,0,0,0,0,0
17300,73,0,0,0,0,0
17400,65,0,0,0,1,0
17500,59,0,1,0,0,0
17600,67,0,0,0,1,0
17700,78,0,0,0,0,0
17800,74,0,0,0,1,0
17900,62,0,0,0,0,0
18000,68,0,0,0,1,0
18100,68,0,2,0,3,0
18200,70,0,1,0,1,0
18300,77,0,0,0,1,0
18400,78,0,0,0,1,0
18500,65,0,0,0,0,0
18600,65,0,0,0,0,0
18700,63,0,3,0,0,0
18800,58,0,1,0,1,0
18900,72,0,0,0,1,0
19000,58,0,0,0,3,0
19100,78,0,0,0,0,0
