cycle,pc,cta_id,cluster_id,warp_id,tid
5005,0,17,3,2,ffffffff
5006,0,17,3,3,ffffffff
5007,0,17,3,1,ffffffff
5008,0,17,3,7,ffffffff
5009,0,17,3,4,ffffffff
5010,0,17,3,5,ffffffff
5011,0,17,3,6,ffffffff
5012,0,47,3,8,ffffffff
5013,0,47,3,10,ffffffff
5014,0,47,3,11,ffffffff
5015,0,47,3,13,ffffffff
5016,0,77,3,18,ffffffff
5017,0,77,3,19,ffffffff
5018,0,77,3,16,ffffffff
5019,0,77,3,17,ffffffff
5020,0,77,3,22,ffffffff
5021,0,77,3,23,ffffffff
5022,0,77,3,20,ffffffff
5023,0,77,3,21,ffffffff
5024,0,107,3,26,ffffffff
5025,0,107,3,27,ffffffff
5026,0,107,3,24,ffffffff
5027,0,107,3,25,ffffffff
5028,0,107,3,30,ffffffff
5029,0,107,3,31,ffffffff
5030,0,107,3,28,ffffffff
5031,0,107,3,29,ffffffff
5032,8,17,3,2,ffffffff
5033,8,17,3,3,ffffffff
5034,0,17,3,0,ffffffff
5035,8,17,3,1,ffffffff
5036,8,17,3,6,ffffffff
5037,8,17,3,7,ffffffff
5038,8,17,3,4,ffffffff
5039,8,17,3,5,ffffffff
5040,8,47,3,10,ffffffff
5041,8,47,3,11,ffffffff
5042,8,47,3,8,ffffffff
5043,8,47,3,9,ffffffff
5044,8,47,3,14,ffffffff
5045,8,47,3,15,ffffffff
5046,8,47,3,12,ffffffff
5047,8,47,3,13,ffffffff
5048,8,77,3,18,ffffffff
5049,8,77,3,19,ffffffff
5050,8,77,3,16,ffffffff
5051,8,77,3,17,ffffffff
5052,8,77,3,22,ffffffff
5053,8,77,3,23,ffffffff
5054,8,77,3,20,ffffffff
5055,8,77,3,21,ffffffff
5056,8,107,3,26,ffffffff
5057,8,107,3,27,ffffffff
5058,8,107,3,24,ffffffff
5059,8,107,3,25,ffffffff
5060,8,107,3,30,ffffffff
5061,8,107,3,31,ffffffff
5062,8,107,3,28,ffffffff
5063,8,107,3,29,ffffffff
5064,10,17,3,2,ffffffff
5065,10,17,3,3,ffffffff
5066,8,17,3,0,ffffffff
5067,10,17,3,1,ffffffff
5068,10,17,3,6,ffffffff
5069,10,17,3,7,ffffffff
5070,10,17,3,4,ffffffff
5071,10,17,3,5,ffffffff
5072,10,47,3,10,ffffffff
5073,10,47,3,11,ffffffff
5074,10,47,3,8,ffffffff
5075,10,47,3,9,ffffffff
5076,10,47,3,14,ffffffff
5077,10,47,3,15,ffffffff
5078,10,47,3,12,ffffffff
5079,10,47,3,13,ffffffff
5080,10,77,3,18,ffffffff
5081,10,77,3,19,ffffffff
5082,10,77,3,16,ffffffff
5083,10,77,3,17,ffffffff
5084,10,77,3,22,ffffffff
5085,10,77,3,23,ffffffff
5086,10,77,3,20,ffffffff
5087,10,77,3,21,ffffffff
5088,10,107,3,26,ffffffff
5089,10,107,3,27,ffffffff
5090,10,107,3,24,ffffffff
5091,10,107,3,25,ffffffff
5092,18,17,3,2,ffffffff
5092,10,107,3,30,ffffffff
5093,18,17,3,3,ffffffff
5093,10,107,3,31,ffffffff
5094,10,107,3,28,ffffffff
5095,18,17,3,1,ffffffff
5095,10,107,3,29,ffffffff
5096,10,17,3,0,ffffffff
5097,0,47,3,12,ffffffff
5098,18,17,3,4,ffffffff
5098,28,17,3,2,ffffffff
5099,30,17,3,2,ffffffff
5100,0,47,3,14,ffffffff
5101,28,17,3,3,ffffffff
5102,20,17,3,2,ffffffff
5102,30,17,3,3,ffffffff
5103,0,47,3,15,ffffffff
5104,28,17,3,1,ffffffff
5105,20,17,3,3,ffffffff
5105,30,17,3,1,ffffffff
5106,0,47,3,9,ffffffff
5107,28,17,3,4,ffffffff
5108,20,17,3,1,ffffffff
5108,20,17,3,4,ffffffff
5108,18,17,3,6,ffffffff
5108,18,17,3,7,ffffffff
5108,30,17,3,4,ffffffff
5109,18,47,3,11,ffffffff
5109,18,47,3,8,ffffffff
5109,18,17,3,5,ffffffff
5109,18,47,3,10,ffffffff
5110,18,47,3,12,ffffffff
5110,18,47,3,9,ffffffff
5110,18,47,3,14,ffffffff
5110,18,47,3,15,ffffffff
5111,18,47,3,13,ffffffff
5111,18,77,3,18,ffffffff
5111,18,77,3,19,ffffffff
5111,18,77,3,16,ffffffff
5112,18,77,3,22,ffffffff
5112,18,77,3,23,ffffffff
5112,18,77,3,20,ffffffff
5112,18,77,3,17,ffffffff
5113,18,107,3,27,ffffffff
5113,18,107,3,24,ffffffff
5113,18,77,3,21,ffffffff
5113,18,107,3,26,ffffffff
5114,18,107,3,28,ffffffff
5114,18,107,3,25,ffffffff
5114,18,107,3,30,ffffffff
5114,18,107,3,31,ffffffff
5115,18,107,3,29,ffffffff
5115,38,17,3,2,ffffffff
5115,38,17,3,3,ffffffff
5115,18,17,3,0,ffffffff
5116,20,17,3,6,ffffffff
5116,20,17,3,7,ffffffff
5116,38,17,3,4,ffffffff
5116,38,17,3,1,ffffffff
5117,20,47,3,11,ffffffff
5117,20,47,3,8,ffffffff
5117,20,17,3,5,ffffffff
5117,20,47,3,10,ffffffff
5118,20,47,3,12,ffffffff
5118,20,47,3,9,ffffffff
5118,20,47,3,14,ffffffff
5118,20,47,3,15,ffffffff
5119,20,47,3,13,ffffffff
5119,20,77,3,18,ffffffff
5119,20,77,3,19,ffffffff
5119,20,77,3,16,ffffffff
5120,20,77,3,22,ffffffff
5120,20,77,3,23,ffffffff
5120,20,77,3,20,ffffffff
5120,20,77,3,17,ffffffff
5120,40,17,3,2,ffffffff
5121,20,107,3,27,ffffffff
5121,20,107,3,24,ffffffff
5121,20,77,3,21,ffffffff
5121,20,107,3,26,ffffffff
5121,40,17,3,3,ffffffff
5122,20,107,3,28,ffffffff
5122,20,107,3,25,ffffffff
5122,20,107,3,30,ffffffff
5122,20,107,3,31,ffffffff
5122,28,17,3,6,ffffffff
5123,20,107,3,29,ffffffff
5123,20,17,3,0,ffffffff
5123,28,17,3,7,ffffffff
5124,40,17,3,4,ffffffff
5125,40,17,3,1,ffffffff
5126,28,47,3,11,ffffffff
5127,28,47,3,8,ffffffff
5128,28,17,3,5,ffffffff
5129,28,47,3,10,ffffffff
5130,28,47,3,14,ffffffff
5131,28,47,3,13,ffffffff
5132,28,77,3,19,ffffffff
5133,28,77,3,16,ffffffff
5134,28,77,3,20,ffffffff
5135,28,77,3,17,ffffffff
5136,28,77,3,22,ffffffff
5137,28,77,3,23,ffffffff
5138,28,107,3,24,ffffffff
5139,28,77,3,21,ffffffff
5140,28,107,3,26,ffffffff
5141,28,107,3,27,ffffffff
5142,28,107,3,28,ffffffff
5143,28,107,3,25,ffffffff
5144,28,107,3,30,ffffffff
5145,28,107,3,31,ffffffff
5146,28,17,3,0,ffffffff
5147,28,107,3,29,ffffffff
5148,48,17,3,2,ffffffff
5149,48,17,3,3,ffffffff
5150,48,17,3,4,ffffffff
5151,48,17,3,1,ffffffff
5152,30,17,3,6,ffffffff
5153,30,17,3,7,ffffffff
5154,30,47,3,8,ffffffff
5155,30,17,3,5,ffffffff
5156,30,47,3,10,ffffffff
5157,30,47,3,11,ffffffff
5158,30,47,3,12,ffffffff
5159,30,47,3,9,ffffffff
5160,30,47,3,14,ffffffff
5161,30,47,3,15,ffffffff
5162,30,77,3,16,ffffffff
5163,30,47,3,13,ffffffff
5164,30,77,3,18,ffffffff
5165,30,77,3,19,ffffffff
5166,30,77,3,20,ffffffff
5167,30,77,3,17,ffffffff
5168,30,77,3,22,ffffffff
5169,30,77,3,23,ffffffff
5170,30,107,3,24,ffffffff
5171,30,77,3,21,ffffffff
5172,30,107,3,26,ffffffff
5173,30,107,3,27,ffffffff
5174,30,107,3,28,ffffffff
5175,30,107,3,25,ffffffff
5176,30,107,3,30,ffffffff
5177,30,107,3,31,ffffffff
5178,30,17,3,0,ffffffff
5179,30,107,3,29,ffffffff
5180,50,17,3,2,ffffffff
5181,50,17,3,3,ffffffff
5182,50,17,3,4,ffffffff
5183,50,17,3,1,ffffffff
5184,40,17,3,6,ffffffff
5185,40,17,3,7,ffffffff
5186,40,47,3,8,ffffffff
5187,40,17,3,5,ffffffff
5188,48,17,3,6,ffffffff
5189,48,17,3,7,ffffffff
5190,48,47,3,8,ffffffff
5191,48,17,3,5,ffffffff
5192,38,17,3,6,ffffffff
5192,50,17,3,6,ffffffff
5193,38,17,3,7,ffffffff
5193,50,17,3,7,ffffffff
5194,38,47,3,8,ffffffff
5194,50,47,3,8,ffffffff
5195,38,17,3,5,ffffffff
5195,50,17,3,5,ffffffff
5196,40,47,3,10,ffffffff
5197,48,47,3,10,ffffffff
5198,40,47,3,11,ffffffff
5199,40,77,3,16,ffffffff
5200,48,47,3,11,ffffffff
5201,38,47,3,10,ffffffff
5201,48,77,3,16,ffffffff
5202,40,47,3,13,ffffffff
