cycle,pc,cta_id,cluster_id,warp_id,tid
5005,0,26,12,6,ffffffff
5006,0,26,12,7,ffffffff
5007,0,26,12,5,ffffffff
5008,0,26,12,3,ffffffff
5009,0,26,12,0,ffffffff
5010,0,26,12,1,ffffffff
5011,0,26,12,2,ffffffff
5012,0,26,12,4,ffffffff
5013,8,26,12,6,ffffffff
5014,8,26,12,7,ffffffff
5015,0,56,12,9,ffffffff
5016,0,56,12,14,ffffffff
5017,0,56,12,15,ffffffff
5018,0,56,12,12,ffffffff
5019,0,56,12,13,ffffffff
5020,0,86,12,18,ffffffff
5021,0,86,12,19,ffffffff
5022,0,86,12,16,ffffffff
5023,0,86,12,17,ffffffff
5024,0,86,12,22,ffffffff
5025,0,86,12,23,ffffffff
5026,0,86,12,20,ffffffff
5027,0,86,12,21,ffffffff
5028,0,116,12,26,ffffffff
5029,0,116,12,27,ffffffff
5030,0,116,12,24,ffffffff
5031,0,116,12,25,ffffffff
5032,0,116,12,30,ffffffff
5033,0,116,12,31,ffffffff
5034,0,116,12,28,ffffffff
5035,0,116,12,29,ffffffff
5036,8,26,12,2,ffffffff
5037,8,26,12,3,ffffffff
5038,8,26,12,0,ffffffff
5039,8,26,12,1,ffffffff
5040,10,26,12,6,ffffffff
5041,10,26,12,7,ffffffff
5042,8,26,12,4,ffffffff
5043,10,26,12,5,ffffffff
5044,8,56,12,10,ffffffff
5045,8,56,12,11,ffffffff
5046,8,56,12,8,ffffffff
5047,8,56,12,9,ffffffff
5048,8,56,12,14,ffffffff
5049,8,56,12,15,ffffffff
5050,8,56,12,12,ffffffff
5051,8,56,12,13,ffffffff
5052,8,86,12,18,ffffffff
5053,8,86,12,19,ffffffff
5054,8,86,12,16,ffffffff
5055,8,86,12,17,ffffffff
5056,10,56,12,10,ffffffff
5057,10,56,12,11,ffffffff
5058,8,86,12,20,ffffffff
5059,10,56,12,9,ffffffff
5060,10,56,12,14,ffffffff
5061,10,56,12,15,ffffffff
5062,8,116,12,24,ffffffff
5063,10,56,12,13,ffffffff
5064,10,86,12,18,ffffffff
5065,10,86,12,19,ffffffff
5066,8,116,12,28,ffffffff
5067,10,86,12,17,ffffffff
5068,8,86,12,22,ffffffff
5069,8,86,12,23,ffffffff
5070,10,26,12,0,ffffffff
5071,8,86,12,21,ffffffff
5072,8,116,12,26,ffffffff
5073,8,116,12,27,ffffffff
5074,10,26,12,4,ffffffff
5075,8,116,12,25,ffffffff
5076,8,116,12,30,ffffffff
5077,8,116,12,31,ffffffff
5078,10,56,12,8,ffffffff
5079,8,116,12,29,ffffffff
5080,10,26,12,2,ffffffff
5081,10,26,12,3,ffffffff
5082,10,56,12,12,ffffffff
5083,10,26,12,1,ffffffff
5084,10,86,12,22,ffffffff
5085,10,86,12,23,ffffffff
5086,10,86,12,16,ffffffff
5087,10,86,12,21,ffffffff
5088,10,116,12,26,ffffffff
5089,10,116,12,27,ffffffff
5090,10,86,12,20,ffffffff
5091,10,116,12,25,ffffffff
5092,18,26,12,6,ffffffff
5092,10,116,12,30,ffffffff
5093,18,26,12,7,ffffffff
5093,0,56,12,10,ffffffff
5094,10,116,12,31,ffffffff
5095,18,26,12,5,ffffffff
5095,0,56,12,11,ffffffff
5096,10,116,12,24,ffffffff
5097,10,116,12,29,ffffffff
