cycle,pc,cta_id,cluster_id,warp_id,tid
5005,0,20,6,7,ffffffff
5006,0,20,6,5,ffffffff
5007,0,20,6,6,ffffffff
5008,0,20,6,0,ffffffff
5009,0,20,6,1,ffffffff
5010,0,20,6,2,ffffffff
5011,0,20,6,3,ffffffff
5012,8,20,6,5,ffffffff
5013,8,20,6,7,ffffffff
5014,0,20,6,4,ffffffff
5015,0,50,6,10,ffffffff
5016,0,50,6,15,ffffffff
5017,0,50,6,12,ffffffff
5018,0,50,6,13,ffffffff
5019,0,50,6,14,ffffffff
5020,0,80,6,19,ffffffff
5021,0,80,6,16,ffffffff
5022,0,80,6,17,ffffffff
5023,0,80,6,18,ffffffff
5024,0,80,6,23,ffffffff
5025,0,80,6,20,ffffffff
5026,0,80,6,21,ffffffff
5027,0,80,6,22,ffffffff
5028,0,110,6,27,ffffffff
5029,0,110,6,24,ffffffff
5030,0,110,6,25,ffffffff
5031,0,110,6,26,ffffffff
5032,0,110,6,31,ffffffff
5033,0,110,6,28,ffffffff
5034,0,110,6,29,ffffffff
5035,0,110,6,30,ffffffff
5036,8,20,6,3,ffffffff
5037,8,20,6,0,ffffffff
5038,8,20,6,1,ffffffff
5039,8,20,6,2,ffffffff
5040,10,20,6,7,ffffffff
5041,8,20,6,4,ffffffff
5042,10,20,6,5,ffffffff
5043,10,20,6,6,ffffffff
5044,8,50,6,11,ffffffff
5045,8,50,6,8,ffffffff
5046,8,50,6,9,ffffffff
5047,8,50,6,10,ffffffff
5048,8,50,6,15,ffffffff
5049,8,50,6,12,ffffffff
5050,8,50,6,13,ffffffff
5051,8,50,6,14,ffffffff
5052,8,80,6,19,ffffffff
5053,8,80,6,16,ffffffff
5054,8,80,6,17,ffffffff
5055,8,80,6,18,ffffffff
5056,10,50,6,11,ffffffff
5057,8,80,6,20,ffffffff
5058,10,50,6,9,ffffffff
5059,10,50,6,10,ffffffff
5060,10,50,6,15,ffffffff
5061,8,110,6,24,ffffffff
5062,10,50,6,13,ffffffff
5063,10,50,6,14,ffffffff
5064,10,80,6,19,ffffffff
5065,8,110,6,28,ffffffff
5066,10,80,6,17,ffffffff
5067,10,80,6,18,ffffffff
5068,8,80,6,23,ffffffff
5069,10,20,6,0,ffffffff
5070,8,80,6,21,ffffffff
5071,8,80,6,22,ffffffff
5072,8,110,6,27,ffffffff
5073,10,20,6,4,ffffffff
5074,8,110,6,25,ffffffff
5075,8,110,6,26,ffffffff
5076,8,110,6,31,ffffffff
5077,10,50,6,8,ffffffff
5078,8,110,6,29,ffffffff
5079,8,110,6,30,ffffffff
5080,10,20,6,3,ffffffff
5081,10,50,6,12,ffffffff
5082,10,20,6,1,ffffffff
5083,10,20,6,2,ffffffff
5084,10,80,6,23,ffffffff
5085,10,80,6,16,ffffffff
5086,10,80,6,21,ffffffff
5087,10,80,6,22,ffffffff
5088,10,110,6,27,ffffffff
5089,10,80,6,20,ffffffff
5090,10,110,6,25,ffffffff
5091,10,110,6,26,ffffffff
5092,18,20,6,7,ffffffff
5092,10,110,6,31,ffffffff
5093,0,50,6,11,ffffffff
5094,18,20,6,5,ffffffff
5094,10,110,6,24,ffffffff
5095,18,20,6,6,ffffffff
5095,10,110,6,29,ffffffff
5096,0,50,6,9,ffffffff
5097,10,110,6,30,ffffffff
5098,18,20,6,0,ffffffff
5098,18,20,6,3,ffffffff
5098,18,20,6,1,ffffffff
5098,18,20,6,2,ffffffff
5098,8,20,6,6,ffffffff
5099,18,50,6,10,ffffffff
5099,20,20,6,7,ffffffff
5099,20,20,6,0,ffffffff
5099,20,20,6,5,ffffffff
5099,10,110,6,28,ffffffff
5100,18,50,6,11,ffffffff
5100,18,20,6,4,ffffffff
5100,18,50,6,9,ffffffff
5100,18,50,6,14,ffffffff
5100,0,50,6,8,ffffffff
5101,18,50,6,8,ffffffff
5101,18,50,6,13,ffffffff
5101,18,80,6,18,ffffffff
5101,18,50,6,15,ffffffff
5102,18,80,6,17,ffffffff
5102,18,80,6,22,ffffffff
5102,18,80,6,19,ffffffff
5102,18,50,6,12,ffffffff
5103,18,110,6,26,ffffffff
5103,18,80,6,23,ffffffff
5103,18,80,6,16,ffffffff
5103,18,80,6,21,ffffffff
5104,18,110,6,27,ffffffff
5104,18,80,6,20,ffffffff
5104,18,110,6,25,ffffffff
5104,18,110,6,30,ffffffff
5104,28,20,6,7,ffffffff
5105,18,110,6,24,ffffffff
5105,18,110,6,29,ffffffff
5105,20,20,6,2,ffffffff
5105,18,110,6,31,ffffffff
5105,28,20,6,0,ffffffff
5106,20,20,6,1,ffffffff
5106,20,20,6,6,ffffffff
5106,20,20,6,3,ffffffff
5106,18,110,6,28,ffffffff
5106,28,20,6,5,ffffffff
5107,20,50,6,10,ffffffff
5108,20,50,6,11,ffffffff
5108,20,20,6,4,ffffffff
5108,20,50,6,9,ffffffff
5108,20,50,6,14,ffffffff
5109,20,50,6,8,ffffffff
5109,20,50,6,13,ffffffff
5109,20,80,6,18,ffffffff
5109,20,50,6,15,ffffffff
5110,20,80,6,17,ffffffff
5110,20,80,6,22,ffffffff
5110,20,80,6,19,ffffffff
5110,20,50,6,12,ffffffff
5110,28,20,6,2,ffffffff
5111,20,110,6,26,ffffffff
5111,20,80,6,23,ffffffff
5111,20,80,6,16,ffffffff
5111,20,80,6,21,ffffffff
