cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,0,0,0,0,0
5300,0,28,17,51,28,28
5400,0,74,18,100,68,74
5500,0,110,28,113,80,110
5600,0,54,4,163,13,54
5700,0,18,1,15,3,18
5800,0,3,20,0,28,3
5900,0,0,0,0,0,0
6000,0,0,38,120,26,0
6100,0,0,2,340,0,0
6200,0,0,9,310,4,0
6300,0,0,16,361,0,0
6400,0,0,23,217,13,0
6500,0,1,10,160,20,1
6600,0,0,8,370,1,0
6700,0,1,7,289,3,1
6800,0,0,3,253,6,0
6900,0,1,6,155,19,1
7000,0,1,19,363,0,1
7100,0,0,9,285,6,0
7200,0,1,9,184,12,1
7300,0,0,6,222,10,0
7400,0,0,13,234,5,0
7500,0,1,13,175,17,1
7600,0,2,22,254,7,2
7700,0,1,6,187,15,1
7800,0,0,6,394,0,0
7900,0,0,6,346,0,0
8000,0,0,5,200,5,0
8100,0,0,1,159,3,0
8200,0,0,1,141,1,0
8300,0,2,3,128,6,2
8400,0,0,3,204,1,0
8500,0,0,9,200,6,0
8600,0,0,6,228,10,0
8700,0,0,10,254,5,0
8800,0,0,0,199,1,0
8900,0,0,6,175,6,0
9000,0,1,8,172,11,1
9100,0,7,7,135,14,7
9200,0,4,3,37,16,4
9300,0,0,0,0,0,0
9400,0,2,5,0,1,2
9500,0,4,3,0,3,4
9600,1,5,5,0,1,5
9700,0,0,0,0,0,0
9800,9,0,3,0,2,0
9900,14,0,0,0,1,0
10000,0,0,0,0,0,0
10100,0,0,0,0,0,0
10200,0,1,2,0,2,1
10300,7,5,0,0,0,5
10400,8,1,3,0,1,1
10500,35,0,0,0,7,0
10600,46,5,5,0,8,5
10700,55,6,2,0,9,6
10800,33,2,1,0,4,2
10900,141,0,0,0,18,0
11000,141,0,0,0,17,0
11100,109,0,0,0,12,0
11200,39,0,2,0,7,0
11300,42,0,0,0,7,0
11400,80,1,1,0,14,1
11500,100,1,0,0,12,1
11600,60,1,1,0,6,1
11700,61,1,1,0,6,1
11800,96,0,0,0,14,0
11900,117,0,0,0,9,0
12000,183,0,4,0,32,0
12100,81,0,2,0,10,0
12200,74,0,1,0,5,0
12300,141,1,1,0,21,1
12400,127,0,3,0,16,0
12500,114,0,1,0,12,0
12600,68,2,1,0,7,2
12700,78,0,1,0,4,0
12800,198,0,0,0,26,0
12900,132,2,2,0,12,2
13000,69,1,0,0,7,1
13100,45,0,2,0,6,0
13200,84,2,6,0,17,2
13300,116,1,0,0,16,1
13400,83,2,0,0,7,2
13500,139,1,1,0,16,1
13600,47,2,2,0,3,2
13700,114,1,0,0,15,1
13800,121,0,1,0,15,0
13900,62,4,1,0,8,4
14000,42,1,0,0,4,1
14100,97,0,0,0,17,0
14200,122,1,0,0,17,1
14300,154,0,0,0,16,0
14400,92,0,0,0,9,0
14500,92,1,1,0,5,1
14600,105,0,1,0,4,0
14700,145,0,1,0,8,0
14800,147,2,1,0,12,2
14900,171,1,0,0,6,1
15000,150,1,2,0,13,1
15100,63,2,0,0,4,2
15200,138,0,0,0,4,0
15300,161,0,1,0,6,0
15400,187,0,1,0,8,0
15500,170,0,0,0,13,0
15600,75,1,2,0,2,1
15700,97,2,0,0,4,2
15800,155,0,1,0,11,0
15900,205,1,4,0,20,1
16000,117,0,2,0,5,0
16100,131,1,2,0,11,1
16200,48,0,0,0,2,0
16300,142,2,1,0,8,2
16400,133,0,1,0,9,0
16500,124,1,0,0,8,1
16600,100,0,1,0,9,0
16700,148,0,0,0,10,0
16800,132,0,0,0,6,0
16900,137,0,1,0,4,0
17000,98,0,1,0,5,0
17100,77,0,1,0,6,0
17200,156,1,2,0,4,1
17300,101,0,0,0,2,0
17400,143,0,0,0,3,0
17500,150,0,2,0,6,0
17600,102,1,2,0,9,1
17700,39,1,2,0,0,1
17800,72,1,1,0,4,1
17900,139,1,1,0,11,1
18000,106,1,2,0,5,1
18100,94,1,1,0,2,1
18200,64,0,0,0,0,0
18300,103,1,1,0,3,1
18400,117,1,1,0,3,1
18500,78,0,1,0,6,0
18600,97,0,2,0,8,0
18700,63,1,3,0,7,1
18800,61,0,1,0,0,0
18900,69,1,0,0,2,1
19000,46,21,11,10,22,21
19100,41,51,11,65,38,51
