1000000,27,0,0,0,1,0
1000100,17,0,0,0,0,0
1000200,13,0,1,0,4,0
1000300,34,0,0,0,1,0
1000400,28,0,0,0,1,0
1000500,8,0,1,0,10,0
1000600,2,0,0,0,1,0
1000700,17,0,0,0,0,0
1000800,27,0,0,0,2,0
1000900,20,0,1,0,1,0
1001000,28,0,0,0,1,0
1001100,18,0,0,0,0,0
1001200,31,0,0,0,0,0
1001300,32,0,1,0,3,0
1001400,23,0,0,0,11,0
1001500,7,0,0,0,1,0
1001600,7,0,1,0,1,0
1001700,13,0,0,0,1,0
1001800,39,0,0,0,0,0
1001900,30,0,1,0,1,0
1002000,19,0,0,0,11,0
1002100,10,0,1,0,4,0
1002200,2,0,0,0,1,0
1002300,1,0,0,0,1,0
1002400,20,0,0,0,0,0
1002500,39,0,1,0,0,0
1002600,38,0,0,0,1,0
1002700,34,0,1,0,1,0
1002800,25,0,0,0,3,0
1002900,13,0,10,0,0,0
1003000,7,0,0,0,1,0
1003100,14,0,1,0,1,0
1003200,9,0,0,0,5,0
1003300,12,0,0,0,0,0
1003400,25,0,0,0,0,0
1003500,14,0,11,0,0,0
1003600,22,0,0,0,0,0
1003700,24,0,1,0,0,0
1003800,20,0,0,0,2,0
1003900,22,0,1,0,3,0
1004000,27,0,0,0,2,0
1004100,17,0,0,0,0,0
1004200,25,0,1,0,1,0
1004300,26,0,0,0,0,0
1004400,40,0,0,0,0,0
1004500,16,0,2,0,10,0
1004600,11,0,1,0,2,0
1004700,13,0,0,0,0,0
1004800,15,0,0,0,0,0
1004900,31,0,0,0,1,0
1005000,25,0,1,0,14,0
1005100,3,0,0,0,0,0
1005200,4,0,0,0,1,0
1005300,7,0,1,0,0,0
1005400,14,0,1,0,0,0
1005500,38,0,0,0,0,0
1005600,39,0,0,0,0,0
1005700,46,0,0,0,1,0
1005800,35,0,2,0,3,0
1005900,21,0,0,0,3,0
1006000,3,0,0,0,11,0
1006100,2,0,0,0,0,0
1006200,26,0,0,0,0,0
1006300,28,0,0,0,1,0
1006400,14,0,2,0,11,0
1006500,16,0,0,0,0,0
1006600,14,0,0,0,1,0
1006700,3,0,0,0,1,0
1006800,17,0,0,0,1,0
1006900,25,0,2,0,2,0
1007000,30,0,0,0,1,0
1007100,19,0,0,0,0,0
1007200,19,0,0,0,1,0
1007300,39,0,0,0,0,0
1007400,32,0,0,0,3,0
1007500,27,0,0,0,0,0
1007600,14,0,1,0,14,0
1007700,13,0,0,0,0,0
1007800,14,0,0,0,0,0
1007900,11,0,0,0,10,0
1008000,14,0,1,0,0,0
1008100,30,0,1,0,1,0
1008200,24,0,0,0,3,0
1008300,11,0,1,0,1,0
1008400,5,0,1,0,0,0
1008500,18,0,0,0,1,0
1008600,33,0,0,0,1,0
1008700,34,0,1,0,3,0
1008800,24,0,0,0,0,0
1008900,15,0,0,0,1,0
1009000,8,0,0,0,1,0
1009100,22,0,0,0,0,0
1009200,32,0,11,0,0,0
1009300,29,0,0,0,0,0
1009400,17,0,6,0,0,0
1009500,12,0,5,0,4,0
1009600,21,0,0,0,1,0
1009700,13,0,2,0,0,0
1009800,1,0,0,0,1,0
1009900,18,0,0,0,0,0
1010000,30,0,0,0,0,0
1010100,30,0,1,0,3,0
1010200,31,0,0,0,0,0
1010300,27,0,2,0,1,0
1010400,13,0,1,0,0,0
1010500,22,0,0,0,0,0
1010600,22,0,0,0,4,0
1010700,20,0,0,0,11,0
1010800,15,0,0,0,0,0
1010900,6,0,0,0,10,0
1011000,19,0,0,0,0,0
1011100,18,0,0,0,2,0
1011200,26,0,0,0,0,0
1011300,29,0,0,0,2,0
1011400,21,0,1,0,4,0
1011500,14,0,0,0,0,0
1011600,13,0,0,0,1,0
1011700,31,0,0,0,1,0
1011800,41,0,0,0,1,0
1011900,24,0,1,0,3,0
1012000,11,0,0,0,0,0
1012100,7,0,0,0,0,0
1012200,33,0,0,0,0,0
1012300,23,0,0,0,10,0
1012400,20,0,0,0,13,0
1012500,8,0,1,0,3,0
1012600,1,0,0,0,1,0
1012700,1,0,0,0,0,0
1012800,30,0,0,0,0,0
1012900,33,0,0,0,2,0
1013000,30,0,0,0,0,0
1013100,25,0,1,0,2,0
1013200,16,0,1,0,3,0
1013300,28,0,0,0,0,0
1013400,18,0,0,0,1,0
1013500,23,0,0,0,1,0
1013600,16,0,0,0,0,0
1013700,38,0,0,0,0,0
1013800,36,0,1,0,2,0
1013900,8,0,2,0,20,0
1014000,2,0,0,0,0,0
1014100,0,0,0,0,1,0
1014200,15,0,1,0,0,0
1014300,31,0,1,0,2,0
1014400,24,0,0,0,1,0
1014500,15,0,0,0,1,0
1014600,16,0,0,0,3,0
1014700,18,0,0,0,0,0
1014800,26,0,0,0,1,0
1014900,30,0,0,0,0,0
1015000,26,0,0,0,1,0
1015100,32,0,2,0,3,0
1015200,20,0,0,0,0,0
1015300,25,0,0,0,1,0
1015400,11,0,20,0,0,0
1015500,14,0,0,0,0,0
1015600,21,0,2,0,1,0
1015700,14,0,0,0,2,0
1015800,14,0,0,0,0,0
1015900,22,0,1,0,0,0
1016000,18,0,1,0,0,0
1016100,25,0,1,0,2,0
1016200,17,0,1,0,2,0
1016300,12,0,1,0,0,0
1016400,16,0,0,0,0,0
1016500,13,0,0,0,0,0
1016600,44,0,0,0,0,0
1016700,42,0,0,0,1,0
1016800,27,0,1,0,10,0
1016900,22,0,0,0,2,0
1017000,9,0,1,0,13,0
1017100,2,0,0,0,1,0
1017200,12,0,0,0,1,0
1017300,19,0,0,0,1,0
1017400,26,0,0,0,2,0
1017500,32,0,0,0,2,0
1017600,17,0,0,0,1,0
1017700,13,0,0,0,0,0
1017800,18,0,0,0,1,0
1017900,13,0,1,0,1,0
1018000,25,0,0,0,0,0
1018100,31,0,0,0,4,0
1018200,20,0,0,0,0,0
1018300,17,0,0,0,11,0
1018400,20,0,0,0,0,0
1018500,30,0,0,0,1,0
1018600,17,0,0,0,11,0
1018700,18,0,0,0,0,0
1018800,17,0,1,0,4,0
1018900,19,0,0,0,0,0
1019000,28,0,1,0,2,0
1019100,20,0,0,0,1,0
1019200,27,0,0,0,0,0
1019300,13,0,0,0,3,0
1019400,16,0,1,0,1,0
1019500,5,0,0,0,0,0
1019600,24,0,1,0,0,0
1019700,29,0,0,0,1,0
1019800,29,0,0,0,10,0
1019900,25,0,1,0,2,0
1020000,16,0,0,0,1,0
1020100,13,0,0,0,3,0
1020200,19,0,0,0,8,0
1020300,18,0,0,0,1,0
1020400,15,0,0,0,0,0
1020500,27,0,1,0,2,0
1020600,32,0,0,0,0,0
1020700,27,0,1,0,5,0
1020800,4,0,0,0,0,0
1020900,16,0,0,0,0,0
1021000,26,0,0,0,0,0
1021100,19,0,1,0,4,0
1021200,33,0,0,0,1,0
1021300,14,0,10,0,0,0
1021400,15,0,0,0,0,0
1021500,15,0,1,0,0,0
1021600,22,0,1,0,1,0
1021700,22,0,10,0,1,0
1021800,14,0,1,0,2,0
1021900,6,0,0,0,0,0
1022000,22,0,2,0,0,0
1022100,24,0,0,0,0,0
1022200,41,0,1,0,1,0
1022300,26,0,1,0,1,0
1022400,12,0,1,0,0,0
1022500,17,0,1,0,3,0
1022600,18,0,1,0,0,0
1022700,23,0,0,0,10,0
1022800,21,0,0,0,1,0
1022900,18,0,1,0,2,0
1023000,17,0,0,0,0,0
1023100,21,0,0,0,1,0
1023200,29,0,1,0,0,0
1023300,17,0,0,0,12,0
1023400,16,0,0,0,2,0
1023500,22,0,0,0,0,0
1023600,18,0,1,0,2,0
1023700,18,0,1,0,2,0
1023800,17,0,0,0,1,0
1023900,6,0,0,0,0,0
1024000,26,0,0,0,0,0
1024100,29,0,0,0,0,0
1024200,16,0,0,0,11,0
1024300,31,0,0,0,0,0
1024400,22,0,1,0,4,0
1024500,15,0,0,0,2,0
1024600,27,0,0,0,0,0
1024700,21,0,0,0,0,0
1024800,32,0,0,0,13,0
1024900,22,0,0,0,2,0
1025000,13,0,0,0,0,0
1025100,10,0,0,0,2,0
1025200,6,0,0,0,1,0
1025300,28,0,0,0,0,0
1025400,21,0,0,0,1,0
1025500,21,0,1,0,4,0
1025600,15,0,0,0,0,0
1025700,10,0,0,0,10,0
1025800,16,0,0,0,0,0
1025900,29,0,0,0,3,0
1026000,24,0,0,0,1,0
1026100,32,0,0,0,0,0
1026200,21,0,0,0,0,0
1026300,32,0,1,0,3,0
1026400,27,0,0,0,11,0
1026500,19,0,0,0,1,0
1026600,17,0,1,0,2,0
1026700,8,0,0,0,1,0
1026800,11,0,1,0,0,0
1026900,26,0,0,0,0,0
1027000,23,0,0,0,3,0
1027100,15,0,0,0,0,0
1027200,13,0,10,0,0,0
1027300,8,0,1,0,3,0
1027400,14,0,1,0,0,0
1027500,20,0,0,0,0,0
1027600,35,0,1,0,1,0
1027700,32,0,0,0,0,0
1027800,25,0,1,0,0,0
1027900,33,0,2,0,0,0
1028000,23,0,10,0,0,0
1028100,19,0,1,0,4,0
1028200,7,0,1,0,0,0
1028300,9,0,0,0,0,0
1028400,20,0,1,0,1,0
1028500,24,0,0,0,0,0
1028600,38,0,1,0,0,0
1028700,14,0,1,0,12,0
1028800,3,0,0,0,0,0
1028900,5,0,1,0,1,0
1029000,14,0,0,0,0,0
1029100,33,0,0,0,0,0
1029200,25,0,1,0,4,0
1029300,30,0,0,0,0,0
1029400,29,0,0,0,1,0
1029500,25,0,0,0,0,0
1029600,19,0,0,0,12,0
1029700,16,0,0,0,0,0
1029800,17,0,0,0,2,0
1029900,24,0,0,0,0,0
1030000,24,0,1,0,4,0
1030100,21,0,0,0,10,0
1030200,21,0,1,0,3,0
1030300,4,0,0,0,0,0
1030400,11,0,0,0,1,0
1030500,8,0,0,0,0,0
1030600,28,0,0,0,2,0
1030700,32,0,0,0,1,0
1030800,26,0,0,0,0,0
1030900,21,0,0,0,2,0
1031000,34,0,0,0,0,0
1031100,23,0,1,0,3,0
1031200,10,0,0,0,10,0
1031300,15,0,1,0,0,0
1031400,19,0,0,0,2,0
1031500,20,0,0,0,0,0
1031600,24,0,0,0,10,0
1031700,19,0,0,0,1,0
1031800,19,0,0,0,0,0
1031900,18,0,1,0,4,0
1032000,20,0,0,0,3,0
1032100,7,0,0,0,2,0
1032200,22,0,0,0,0,0
1032300,32,0,0,0,1,0
1032400,38,0,1,0,1,0
1032500,27,0,0,0,1,0
1032600,14,0,0,0,1,0
1032700,5,0,0,0,10,0
1032800,17,0,0,0,1,0
1032900,27,0,0,0,2,0
1033000,28,0,0,0,2,0
1033100,10,0,10,0,0,0
1033200,21,0,0,0,1,0
1033300,14,0,1,0,1,0
1033400,9,0,1,0,0,0
1033500,22,0,0,0,1,0
1033600,18,0,0,0,0,0
1033700,36,0,1,0,3,0
1033800,30,0,1,0,1,0
1033900,24,0,0,0,1,0
1034000,26,0,0,0,0,0
1034100,18,0,3,0,1,0
1034200,22,0,0,0,0,0
1034300,14,0,11,0,1,0
1034400,15,0,0,0,0,0
1034500,17,0,0,0,0,0
1034600,5,0,0,0,11,0
1034700,29,0,0,0,1,0
1034800,22,0,2,0,2,0
1034900,6,0,0,0,1,0
1035000,23,0,0,0,0,0
1035100,21,0,1,0,0,0
1035200,14,0,1,0,0,0
1035300,31,0,0,0,1,0
1035400,35,0,0,0,0,0
1035500,36,0,0,0,2,0
1035600,27,0,1,0,4,0
1035700,18,0,1,0,1,0
1035800,13,0,0,0,0,0
1035900,8,0,0,0,10,0
1036000,24,0,0,0,0,0
1036100,20,0,1,0,12,0
1036200,9,0,0,0,0,0
1036300,15,0,1,0,2,0
1036400,11,0,0,0,1,0
1036500,23,0,0,0,0,0
1036600,23,0,1,0,3,0
1036700,24,0,0,0,1,0
1036800,18,0,0,0,1,0
1036900,19,0,0,0,1,0
1037000,25,0,0,0,1,0
1037100,28,0,0,0,0,0
1037200,24,0,1,0,0,0
1037300,34,0,0,0,0,0
1037400,30,0,1,0,14,0
1037500,19,0,1,0,1,0
1037600,4,0,0,0,11,0
1037700,3,0,0,0,0,0
1037800,6,0,0,0,2,0
1037900,22,0,0,0,0,0
1038000,22,0,0,0,3,0
1038100,12,0,0,0,1,0
1038200,19,0,0,0,0,0
1038300,17,0,0,0,1,0
1038400,41,0,0,0,2,0
1038500,37,0,1,0,2,0
1038600,18,0,0,0,2,0
1038700,16,0,0,0,0,0
1038800,8,0,0,0,1,0
1038900,19,0,1,0,1,0
1039000,23,0,0,0,10,0
1039100,24,0,0,0,0,0
1039200,19,0,10,0,0,0
1039300,17,0,3,0,3,0
1039400,20,0,0,0,2,0
1039500,17,0,0,0,2,0
1039600,12,0,1,0,0,0
1039700,12,0,0,0,0,0
1039800,16,0,1,0,1,0
1039900,24,0,1,0,1,0
1040000,24,0,0,0,0,0
1040100,25,0,1,0,0,0
1040200,21,0,0,0,0,0
1040300,26,0,0,0,0,0
1040400,34,0,0,0,3,0
1040500,28,0,10,0,0,0
1040600,14,0,0,0,3,0
1040700,8,0,0,0,1,0
1040800,10,0,0,0,11,0
1040900,11,0,0,0,0,0
1041000,25,0,1,0,1,0
1041100,26,0,1,0,0,0
1041200,20,0,1,0,5,0
1041300,11,0,0,0,1,0
1041400,14,0,0,0,0,0
1041500,28,0,0,0,0,0
1041600,32,0,0,0,0,0
1041700,32,0,1,0,3,0
1041800,16,0,0,0,0,0
1041900,16,0,0,0,0,0
1042000,16,0,0,0,1,0
1042100,24,0,0,0,11,0
1042200,28,0,0,0,0,0
1042300,14,0,1,0,13,0
1042400,3,0,1,0,1,0
1042500,18,0,0,0,0,0
1042600,11,0,0,0,1,0
1042700,18,0,0,0,0,0
1042800,31,0,1,0,2,0
1042900,28,0,0,0,0,0
1043000,23,0,2,0,4,0
1043100,24,0,0,0,0,0
1043200,22,0,0,0,1,0
1043300,26,0,0,0,1,0
1043400,17,0,0,0,1,0
1043500,20,0,1,0,0,0
1043600,21,0,0,0,1,0
1043700,21,0,0,0,10,0
1043800,16,0,1,0,2,0
1043900,6,0,0,0,8,0
1044000,16,0,0,0,2,0
1044100,24,0,1,0,2,0
1044200,20,0,0,0,3,0
1044300,7,0,0,0,1,0
1044400,13,0,0,0,0,0
1044500,13,0,0,0,0,0
1044600,36,0,0,0,0,0
1044700,42,0,0,0,0,0
1044800,44,0,2,0,1,0
1044900,22,0,2,0,5,0
1045000,15,0,0,0,0,0
1045100,14,0,0,0,0,0
1045200,4,0,2,0,10,0
1045300,24,0,0,0,1,0
1045400,16,0,0,0,1,0
1045500,8,0,10,0,1,0
1045600,4,0,0,0,0,0
1045700,20,0,1,0,0,0
1045800,25,0,0,0,1,0
1045900,24,0,0,0,0,0
1046000,28,0,1,0,4,0
1046100,13,0,1,0,3,0
1046200,24,0,0,0,0,0
1046300,24,0,0,0,0,0
1046400,18,0,4,0,12,0
1046500,29,71,14,40,37,71
1046600,27,0,0,0,1,0
1046700,24,0,0,0,2,0
1046800,7,0,11,0,3,0
1046900,1,2,14,9,32,2
1047000,19,4,8,1,24,4
1047100,19,0,0,0,0,0
1047200,17,0,0,0,13,0
1047300,14,5,7,0,16,5
1047400,18,5,3,0,10,5
1047500,0,0,0,0,0,0
1047600,17,0,0,0,1,0
1047700,78,0,0,0,1,0
1047800,108,0,2,0,1,0
1047900,45,0,3,0,13,0
1048000,37,0,0,0,0,0
1048100,45,0,2,0,7,0
1048200,29,0,0,0,0,0
1048300,43,0,1,0,2,0
1048400,22,0,0,0,7,0
1048500,37,0,0,0,3,0
1048600,34,0,0,0,2,0
1048700,19,0,5,0,14,0
1048800,5,0,0,0,2,0
1048900,19,0,0,0,1,0
1049000,15,0,1,0,2,0
1049100,11,0,0,0,0,0
1049200,30,0,1,0,0,0
1049300,22,0,1,0,4,0
1049400,29,0,0,0,2,0
1049500,32,0,0,0,1,0
1049600,34,0,0,0,0,0
1049700,31,0,0,0,2,0
1049800,28,0,3,0,3,0
1049900,14,0,0,0,0,0
1050000,6,0,0,0,10,0
1050100,17,0,0,0,1,0
1050200,30,0,0,0,0,0
