cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,0,0,0,0,0
5300,0,39,16,48,29,39
5400,0,71,18,104,67,71
5500,0,66,30,136,78,66
5600,0,100,4,218,15,100
5700,0,8,0,48,3,8
5800,0,0,5,0,5,0
5900,0,2,9,6,20,2
6000,0,0,5,0,5,0
6100,0,1,7,0,9,1
6200,0,0,0,0,0,0
6300,0,2,21,0,19,2
6400,0,0,31,225,21,0
6500,0,2,16,192,24,2
6600,0,0,9,356,0,0
6700,0,0,7,324,2,0
6800,0,0,13,244,8,0
6900,0,2,8,248,9,2
7000,0,0,4,396,0,0
7100,0,0,13,303,6,0
7200,0,0,1,196,3,0
7300,0,0,3,187,3,0
7400,0,0,9,170,9,0
7500,0,0,17,263,14,0
7600,0,0,9,189,15,0
7700,0,2,6,216,16,2
7800,0,2,3,395,0,2
7900,0,3,12,361,5,3
8000,0,5,12,169,19,5
8100,0,8,8,226,9,8
8200,0,3,6,224,6,3
8300,0,3,2,99,8,3
8400,0,0,0,93,7,0
8500,0,4,0,75,10,4
8600,0,0,0,0,0,0
8700,0,2,2,0,0,2
8800,0,0,0,0,0,0
8900,0,0,0,0,0,0
9000,0,1,2,0,0,1
9100,0,0,2,0,1,0
9200,0,0,0,0,0,0
9300,0,0,2,0,1,0
9400,0,0,0,0,0,0
9500,0,1,2,0,1,1
9600,0,1,2,0,2,1
9700,0,0,2,0,0,0
9800,0,0,0,0,0,0
9900,0,1,1,0,1,1
10000,0,4,1,0,6,4
10100,0,7,3,0,3,7
10200,19,11,0,0,2,11
10300,10,0,0,0,1,0
10400,41,0,1,0,3,0
10500,26,4,1,0,3,4
10600,60,0,0,0,5,0
10700,130,0,0,0,20,0
10800,45,0,3,0,1,0
10900,105,0,2,0,8,0
11000,63,1,2,0,8,1
11100,104,0,3,0,10,0
11200,71,0,0,0,3,0
11300,77,0,2,0,5,0
11400,99,1,1,0,9,1
11500,65,0,3,0,8,0
11600,98,0,3,0,15,0
11700,89,0,4,0,10,0
11800,56,0,3,0,9,0
11900,100,1,3,0,9,1
12000,41,0,1,0,2,0
12100,101,0,0,0,10,0
12200,156,1,4,0,14,1
12300,85,0,3,0,9,0
12400,36,0,0,0,5,0
12500,92,0,0,0,11,0
12600,136,0,1,0,12,0
12700,102,0,1,0,7,0
12800,41,0,2,0,1,0
12900,84,0,4,0,8,0
13000,72,1,0,0,10,1
13100,138,0,5,0,13,0
13200,35,0,2,0,7,0
13300,67,1,2,0,12,1
13400,70,1,0,0,13,1
13500,70,1,1,0,2,1
13600,108,0,4,0,10,0
13700,83,0,0,0,13,0
13800,108,0,0,0,12,0
13900,93,0,0,0,9,0
14000,76,0,0,0,6,0
14100,83,2,2,0,13,2
14200,81,0,2,0,8,0
14300,69,1,1,0,7,1
14400,81,0,2,0,7,0
14500,120,0,1,0,6,0
14600,144,1,1,0,4,1
14700,153,1,3,0,4,1
14800,145,1,1,0,5,1
14900,102,0,3,0,8,0
15000,72,0,1,0,2,0
15100,161,0,0,0,6,0
15200,101,0,3,0,3,0
15300,88,1,2,0,5,1
15400,98,0,2,0,11,0
15500,130,0,1,0,7,0
15600,104,1,4,0,4,1
15700,65,0,1,0,7,0
15800,105,1,3,0,10,1
15900,109,0,1,0,4,0
16000,93,0,2,0,5,0
16100,136,1,1,0,12,1
16200,62,0,2,0,1,0
16300,68,0,0,0,4,0
16400,110,0,3,0,10,0
16500,91,0,3,0,3,0
16600,70,0,4,0,7,0
16700,63,0,0,0,5,0
16800,45,0,2,0,2,0
16900,60,0,1,0,1,0
17000,51,0,1,0,4,0
17100,88,0,0,0,10,0
17200,45,0,2,0,3,0
17300,29,0,2,0,5,0
17400,63,0,2,0,1,0
17500,65,0,1,0,5,0
17600,35,0,2,0,5,0
17700,65,0,0,0,7,0
17800,41,0,1,0,0,0
17900,56,0,2,0,4,0
18000,62,0,0,0,2,0
18100,57,0,2,0,6,0
18200,63,0,1,0,6,0
18300,57,0,0,0,3,0
18400,54,0,3,0,3,0
18500,41,0,1,0,5,0
18600,20,0,1,0,0,0
18700,34,0,0,0,2,0
18800,44,0,1,0,1,0
18900,34,0,1,0,0,0
19000,42,0,3,0,8,0
19100,29,0,1,0,1,0
