cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,0,0,0,0,0
5300,0,29,16,50,29,29
5400,0,73,19,102,67,73
5500,0,107,27,105,76,107
5600,0,39,6,250,16,39
5700,0,36,0,37,4,36
5800,0,0,25,30,22,0
5900,0,0,7,213,10,0
6000,0,1,0,67,0,1
6100,0,0,4,385,0,0
6200,0,0,4,159,7,0
6300,0,3,8,33,10,3
6400,0,0,21,344,2,0
6500,0,0,22,279,8,0
6600,0,2,13,142,34,2
6700,0,2,17,142,23,2
6800,0,0,14,386,0,0
6900,0,0,18,352,2,0
7000,0,0,16,227,20,0
7100,0,0,6,188,6,0
7200,0,0,1,197,2,0
7300,0,0,0,165,4,0
7400,0,0,5,284,4,0
7500,0,0,6,191,6,0
7600,0,0,4,207,5,0
7700,0,0,2,200,3,0
7800,0,0,3,149,2,0
7900,0,0,5,233,6,0
8000,0,2,12,219,15,2
8100,0,3,16,314,8,3
8200,0,1,3,204,9,1
8300,0,1,2,117,4,1
8400,0,3,5,146,17,3
8500,0,5,5,113,16,5
8600,0,10,4,0,3,10
8700,0,1,1,0,1,1
8800,0,0,0,0,0,0
8900,0,0,0,0,0,0
9000,0,0,0,0,0,0
9100,0,0,0,0,0,0
9200,0,0,0,0,0,0
9300,0,0,3,0,1,0
9400,0,0,0,0,0,0
9500,0,2,0,0,1,2
9600,0,0,0,0,0,0
9700,0,4,1,0,4,4
9800,0,0,0,0,0,0
9900,0,3,3,0,1,3
10000,0,2,5,0,1,2
10100,0,5,1,0,1,5
10200,44,0,0,0,7,0
10300,22,0,1,0,6,0
10400,1,2,0,0,1,2
10500,8,5,3,0,2,5
10600,34,2,0,0,3,2
10700,107,0,1,0,19,0
10800,111,1,1,0,17,1
10900,50,0,0,0,4,0
11000,60,0,0,0,8,0
11100,92,2,6,0,17,2
11200,110,0,1,0,11,0
11300,78,1,2,0,12,1
11400,66,0,7,0,11,0
11500,99,0,2,0,15,0
11600,86,3,2,0,7,3
11700,118,0,2,0,19,0
11800,67,0,0,0,19,0
11900,34,1,1,0,5,1
12000,97,1,1,0,10,1
12100,144,0,1,0,17,0
12200,85,0,0,0,8,0
12300,118,0,2,0,8,0
12400,81,1,1,0,7,1
12500,61,1,4,0,3,1
12600,105,0,1,0,16,0
12700,113,2,0,0,15,2
12800,75,0,1,0,7,0
12900,108,0,1,0,15,0
13000,64,1,2,0,7,1
13100,32,5,0,0,5,5
13200,69,3,0,0,6,3
13300,62,1,0,0,6,1
13400,174,1,0,0,21,1
13500,91,1,1,0,8,1
13600,86,1,1,0,17,1
13700,56,0,0,0,7,0
13800,68,2,2,0,5,2
13900,123,2,0,0,9,2
14000,68,0,0,0,7,0
14100,148,1,1,0,14,1
14200,164,0,1,0,10,0
14300,105,0,0,0,5,0
14400,126,0,1,0,7,0
14500,96,1,0,0,5,1
14600,131,1,1,0,6,1
14700,148,0,2,0,3,0
14800,140,0,1,0,12,0
14900,153,1,0,0,6,1
15000,113,1,3,0,9,1
15100,63,0,1,0,4,0
15200,126,0,1,0,5,0
15300,139,1,2,0,10,1
15400,162,0,2,0,12,0
15500,186,0,0,0,5,0
15600,167,1,2,0,4,1
15700,152,0,3,0,15,0
15800,99,1,1,0,2,1
15900,125,1,2,0,1,1
16000,161,0,0,0,12,0
16100,148,1,3,0,4,1
16200,109,0,4,0,12,0
16300,70,0,0,0,0,0
16400,144,0,3,0,4,0
16500,103,1,0,0,5,1
16600,79,0,0,0,1,0
16700,82,0,3,0,10,0
16800,76,0,1,0,5,0
16900,82,0,2,0,5,0
17000,43,0,0,0,0,0
17100,93,0,0,0,2,0
17200,98,0,0,0,2,0
17300,110,0,1,0,2,0
17400,104,0,2,0,8,0
17500,78,1,1,0,6,1
17600,71,0,0,0,1,0
17700,58,1,2,0,3,1
17800,75,1,1,0,2,1
17900,49,1,1,0,0,1
18000,58,0,1,0,3,0
18100,50,0,3,0,10,0
18200,47,3,1,0,1,3
18300,60,0,0,0,0,0
18400,48,11,6,0,12,11
18500,48,61,13,46,39,61
18600,43,0,1,0,3,0
18700,22,0,1,0,1,0
18800,21,1,4,0,9,1
18900,15,0,11,0,10,0
19000,25,0,62,124,43,0
19100,17,1,4,4,18,1
