cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,0,0,0,0,0
5300,0,0,0,0,0,0
5400,0,0,0,0,0,0
5500,0,0,0,0,0,0
5600,0,0,0,0,0,0
5700,30,0,0,0,0,0
5800,71,0,0,0,0,0
5900,59,0,0,0,0,0
6000,0,0,0,0,0,0
6100,40,0,0,0,0,0
6200,0,0,0,0,0,0
6300,42,0,0,0,0,0
6400,78,0,10,0,12,0
6500,0,0,0,0,18,0
6600,0,0,0,0,0,0
6700,0,0,10,0,8,0
6800,0,0,10,0,39,0
6900,0,0,0,0,13,0
7000,0,0,10,0,7,0
7100,0,0,0,0,23,0
7200,0,0,0,0,0,0
7300,0,0,0,0,0,0
7400,0,0,0,0,0,0
7500,9,0,0,0,0,0
7600,85,0,0,0,0,0
7700,61,0,0,0,0,0
7800,20,0,0,0,0,0
7900,16,0,0,0,0,0
8000,75,0,0,0,0,0
8100,49,0,6,0,18,0
8200,5,0,7,0,21,0
8300,0,0,10,0,29,0
8400,0,0,13,0,38,0
8500,0,0,4,0,14,0
8600,8,0,0,0,0,0
8700,0,0,0,0,0,0
8800,25,0,0,0,0,0
8900,52,0,0,0,0,0
9000,53,0,0,0,0,0
9100,48,0,2,0,6,0
9200,33,0,1,0,3,0
9300,25,0,1,0,3,0
9400,40,0,5,0,15,0
9500,36,0,6,0,18,0
9600,4,0,9,0,27,0
9700,8,0,12,0,36,0
9800,4,0,4,0,12,0
9900,12,0,0,0,0,0
10000,23,0,0,0,0,0
10100,42,0,0,0,0,0
10200,24,0,3,0,7,0
10300,62,0,0,0,2,0
10400,55,0,1,0,3,0
10500,30,0,1,0,3,0
10600,36,0,3,0,9,0
10700,32,0,4,0,12,0
10800,4,0,15,0,42,0
10900,12,0,9,0,30,0
11000,12,0,4,0,12,0
11100,16,0,0,0,0,0
11200,23,0,3,0,9,0
11300,38,0,1,0,3,0
11400,39,0,0,0,0,0
11500,43,0,2,0,6,0
11600,39,0,1,0,3,0
11700,43,0,3,0,9,0
11800,22,0,3,0,9,0
11900,21,0,6,0,18,0
12000,28,0,4,0,10,0
12100,16,0,8,0,26,0
12200,20,0,8,0,24,0
12300,16,0,4,0,12,0
12400,31,0,1,0,3,0
12500,43,0,2,0,0,0
12600,35,0,1,0,8,0
12700,31,0,2,0,7,0
12800,48,0,3,0,9,0
12900,28,0,6,0,18,0
13000,20,0,4,0,12,0
13100,28,0,4,0,12,0
13200,32,0,3,0,9,0
13300,20,0,6,0,18,0
13400,24,0,2,0,4,0
13500,29,0,5,0,17,0
13600,23,0,4,0,12,0
13700,44,0,4,0,12,0
13800,18,0,1,0,3,0
13900,38,0,4,0,12,0
14000,18,0,8,0,24,0
14100,45,0,1,0,3,0
14200,27,0,6,0,18,0
14300,10,0,1,0,3,0
14400,30,0,5,0,12,0
14500,36,0,2,0,9,0
14600,35,0,3,0,9,0
14700,27,0,4,0,12,0
14800,17,0,4,0,12,0
14900,36,0,7,0,18,0
15000,27,0,4,0,15,0
15100,16,0,4,0,12,0
15200,24,0,9,0,26,0
15300,12,0,10,0,31,0
15400,4,0,7,0,20,0
15500,0,0,9,0,28,0
15600,16,0,6,0,18,0
15700,12,0,4,0,12,0
15800,16,0,6,0,18,0
15900,27,0,7,0,21,0
16000,17,0,6,0,18,0
16100,16,0,8,0,23,0
16200,4,0,7,0,22,0
16300,8,0,7,0,18,0
16400,12,0,9,0,30,0
16500,4,0,4,0,11,0
16600,0,0,9,0,28,0
16700,0,0,10,0,28,0
16800,0,0,5,0,17,0
16900,0,0,1,0,3,0
17000,0,0,1,0,3,0
17100,0,0,3,0,7,0
17200,0,0,1,0,5,0
