cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,0,0,0,0,0
5300,0,0,0,0,0,0
5400,0,0,0,0,0,0
5500,0,0,0,0,0,0
5600,0,0,0,0,0,0
5700,40,0,0,0,0,0
5800,71,0,0,0,0,0
5900,49,0,0,0,0,0
6000,40,0,0,0,0,0
6100,0,0,0,0,0,0
6200,0,0,0,0,0,0
6300,61,0,0,0,0,0
6400,59,0,0,0,0,0
6500,0,0,0,0,0,0
6600,0,0,0,0,0,0
6700,0,0,10,0,30,0
6800,0,0,0,0,0,0
6900,0,0,0,0,0,0
7000,0,0,26,0,37,0
7100,0,0,4,0,53,0
7200,0,0,0,0,0,0
7300,0,0,0,0,0,0
7400,0,0,0,0,0,0
7500,0,0,0,0,0,0
7600,64,0,0,0,0,0
7700,80,0,0,0,0,0
7800,41,0,0,0,0,0
7900,15,0,0,0,0,0
8000,55,0,0,0,0,0
8100,58,0,6,0,18,0
8200,7,0,13,0,37,0
8300,0,0,13,0,41,0
8400,0,0,6,0,17,0
8500,0,0,2,0,7,0
8600,8,0,0,0,0,0
8700,0,0,0,0,0,0
8800,12,0,0,0,0,0
8900,50,0,0,0,0,0
9000,50,0,0,0,0,0
9100,58,0,1,0,3,0
9200,58,0,1,0,3,0
9300,27,0,2,0,6,0
9400,54,0,4,0,12,0
9500,3,0,12,0,35,0
9600,5,0,11,0,32,0
9700,7,0,9,0,29,0
9800,4,0,0,0,0,0
9900,8,0,0,0,0,0
10000,25,0,0,0,0,0
10100,35,0,0,0,0,0
10200,40,0,2,0,6,0
10300,50,0,1,0,3,0
10400,55,0,1,0,3,0
10500,31,0,2,0,6,0
10600,10,0,5,0,15,0
10700,24,0,5,0,15,0
10800,34,0,5,0,15,0
10900,12,0,9,0,27,0
11000,13,0,3,0,9,0
11100,19,0,7,0,21,0
11200,23,0,1,0,3,0
11300,41,0,2,0,6,0
11400,33,0,1,0,3,0
11500,41,0,1,0,3,0
11600,44,0,2,0,6,0
11700,35,0,3,0,9,0
11800,34,0,6,0,18,0
11900,25,0,4,0,12,0
12000,20,0,6,0,18,0
12100,20,0,2,0,6,0
12200,12,0,6,0,18,0
12300,20,0,7,0,19,0
12400,36,0,3,0,11,0
12500,37,0,0,0,0,0
12600,31,0,2,0,6,0
12700,32,0,3,0,5,0
12800,45,0,3,0,13,0
12900,26,0,4,0,12,0
13000,22,0,4,0,12,0
13100,39,0,3,0,9,0
13200,21,0,5,0,15,0
13300,20,0,5,0,15,0
13400,30,0,7,0,16,0
13500,29,0,3,0,14,0
13600,16,0,4,0,10,0
13700,35,0,1,0,5,0
13800,45,0,1,0,3,0
13900,29,0,5,0,15,0
14000,44,0,3,0,9,0
14100,29,0,7,0,17,0
14200,17,0,2,0,10,0
14300,31,0,2,0,6,0
14400,25,0,5,0,12,0
14500,23,0,8,0,27,0
14600,30,0,3,0,9,0
14700,32,0,3,0,9,0
14800,29,0,6,0,17,0
14900,29,0,0,0,1,0
15000,38,0,8,0,21,0
15100,16,0,4,0,15,0
15200,4,0,3,0,9,0
15300,16,0,12,0,34,0
15400,8,0,10,0,28,0
15500,8,0,7,0,25,0
15600,8,0,6,0,17,0
15700,12,0,5,0,16,0
15800,17,0,8,0,24,0
15900,16,0,5,0,15,0
16000,20,0,9,0,27,0
16100,19,0,6,0,18,0
16200,4,0,10,0,29,0
16300,8,0,5,0,15,0
16400,6,0,9,0,28,0
16500,10,0,6,0,18,0
16600,0,0,5,0,15,0
16700,0,0,10,0,30,0
16800,0,0,5,0,15,0
16900,0,0,2,0,6,0
17000,0,0,1,0,3,0
17100,0,0,3,0,6,0
17200,0,0,1,0,6,0
