Cycle,RunTimeDynamic(W)
22000000,7.352583
22001000,7.352583
22002000,7.352583
22003000,7.352583
22004000,7.352583
22005000,7.352583
22006000,7.352583
22007000,7.352583
22008000,7.352583
22009000,7.352583
22010000,7.352583
22011000,7.352583
22012000,7.352583
22013000,7.352583
22014000,7.352583
22015000,7.352583
22016000,7.352583
22017000,7.352583
22018000,7.352583
22019000,7.352583
22020000,7.352583
22021000,7.352583
22022000,7.352583
22023000,7.352583
22024000,7.352583
22025000,7.352583
22026000,7.352583
22027000,7.352583
22028000,7.352583
22029000,7.352583
22030000,7.352583
22031000,7.352583
22032000,7.352583
22033000,7.352583
22034000,7.352583
22035000,7.352583
22036000,7.352583
22037000,7.352583
22038000,7.352583
22039000,7.352583
22040000,7.352583
22041000,7.352583
22042000,7.352583
22043000,7.352583
22044000,7.352583
22045000,7.352583
22046000,7.352583
22047000,7.352583
22048000,7.352583
22049000,7.352583
22050000,7.352583
22051000,7.352583
22052000,7.352583
22053000,7.352583
22054000,7.352583
22055000,7.352583
22056000,7.352583
22057000,7.352583
22058000,7.352583
22059000,7.352583
22060000,7.352583
22061000,7.352583
22062000,7.352583
22063000,7.352583
22064000,7.352583
22065000,7.352583
22066000,7.352583
22067000,7.352583
22068000,7.352583
22069000,7.352583
22070000,7.352583
22071000,7.352583
22072000,7.352583
22073000,7.352583
22074000,7.352583
22075000,7.352583
22076000,7.352583
22077000,7.352583
22078000,7.352583
22079000,7.352583
22080000,7.352583
22081000,7.352583
22082000,7.352583
22083000,7.352583
22084000,7.352583
22085000,7.352583
22086000,7.352583
22087000,7.352583
22088000,7.352583
22089000,7.352583
22090000,7.352583
22091000,7.352583
22092000,7.352583
22093000,7.352583
22094000,7.352583
22095000,7.352583
22096000,7.352583
22097000,7.352583
22098000,7.352583
22099000,7.352583
22100000,7.352583
22101000,7.352583
22102000,7.352583
22103000,7.352583
22104000,7.352583
22105000,7.352583
22106000,7.352583
22107000,7.352583
22108000,7.352583
22109000,7.352583
22110000,7.352583
22111000,7.352583
22112000,7.352583
22113000,7.352583
22114000,7.352583
22115000,7.352583
22116000,7.352583
22117000,7.352583
22118000,7.352583
22119000,7.352583
22120000,7.352583
22121000,7.352583
22122000,7.352583
22123000,7.352583
22124000,7.352583
22125000,7.352583
22126000,7.352583
22127000,7.352583
22128000,7.352583
22129000,7.352583
22130000,7.352583
22131000,7.352583
22132000,7.352583
22133000,7.352583
22134000,7.352583
22135000,7.352583
22136000,7.352583
22137000,7.352583
22138000,7.352583
22139000,7.352583
22140000,7.352583
22141000,7.352583
22142000,7.352583
22143000,7.352583
22144000,7.352583
22145000,7.352583
22146000,7.352583
22147000,7.352583
22148000,7.352583
22149000,7.352583
22150000,7.352583
22151000,7.352583
22152000,7.352583
22153000,7.352583
22154000,7.352583
22155000,7.352583
22156000,7.352583
22157000,7.352583
22158000,7.352583
22159000,7.352583
22160000,7.352583
22161000,7.352583
22162000,7.352583
22163000,7.352583
22164000,7.352583
22165000,7.352583
22166000,7.352583
22167000,7.352583
22168000,7.352583
22169000,7.352583
22170000,7.352583
22171000,7.352583
22172000,7.352583
22173000,7.352583
22174000,7.352583
22175000,7.352583
22176000,7.352583
22177000,7.352583
22178000,7.352583
22179000,7.352583
22180000,7.352583
22181000,7.352583
22182000,7.352583
22183000,7.352583
22184000,7.352583
22185000,7.352583
22186000,7.352583
22187000,7.352583
22188000,7.352583
22189000,7.352583
22190000,7.352583
22191000,7.352583
22192000,7.352583
