cycle,row_hit,row_miss
5000,0,0
5100,0,0
5200,0,0
5300,0,0
5400,0,0
5500,0,0
5600,0,0
5700,0,0
5800,2,6
5900,61,6
6000,63,3
6100,56,3
6200,6,15
6300,61,2
6400,52,20
6500,20,15
6600,10,27
6700,7,20
6800,10,22
6900,16,22
7000,11,21
7100,12,23
7200,18,18
7300,11,23
7400,8,18
7500,13,24
7600,11,19
7700,15,23
7800,14,19
7900,6,22
8000,17,21
8100,7,23
8200,20,20
8300,4,24
8400,9,16
8500,11,24
8600,11,23
8700,15,21
8800,11,17
8900,13,23
9000,15,23
9100,17,22
9200,9,22
9300,6,20
9400,13,22
9500,6,21
9600,9,24
9700,7,20
9800,9,19
9900,9,21
10000,10,15
10100,13,26
10200,6,23
10300,13,18
10400,15,21
10500,10,24
10600,5,18
10700,11,23
10800,6,22
10900,15,22
11000,10,22
11100,16,18
11200,22,21
11300,5,20
11400,10,22
11500,16,25
11600,9,18
11700,9,21
11800,11,23
11900,18,18
12000,7,23
12100,11,16
12200,15,24
12300,9,26
12400,9,20
12500,12,19
12600,15,21
12700,8,17
12800,28,28
12900,6,19
13000,10,18
13100,19,22
13200,11,24
13300,12,24
13400,13,19
13500,5,20
13600,18,22
13700,7,22
13800,14,23
13900,2,18
14000,12,20
14100,11,24
14200,7,19
14300,13,23
14400,8,23
14500,16,21
14600,8,21
14700,8,22
14800,11,17
14900,11,25
15000,7,22
15100,4,21
15200,3,21
15300,1,22
15400,1,18
15500,1,19
15600,4,26
15700,1,19
15800,3,23
15900,3,16
16000,2,24
16100,5,24
16200,1,20
16300,0,21
16400,0,20
16500,3,22
16600,1,18
16700,1,26
16800,4,15
16900,1,25
17000,3,19
17100,2,25
17200,1,19
17300,0,22
17400,2,21
17500,2,19
17600,2,23
17700,3,21
17800,0,22
17900,4,23
18000,3,18
18100,2,22
18200,0,22
18300,2,23
18400,1,21
18500,4,18
18600,5,22
18700,3,19
18800,4,28
18900,2,19
19000,2,20
19100,1,23
19200,2,19
19300,1,17
19400,1,27
19500,1,22
19600,4,21
19700,0,20
19800,2,23
19900,4,21
20000,2,16
20100,3,26
20200,2,21
20300,0,22
20400,2,14
20500,1,28
20600,1,20
20700,3,19
20800,2,22
20900,0,20
21000,1,24
21100,1,22
21200,2,20
21300,0,24
21400,0,18
21500,2,24
21600,0,20
21700,2,16
21800,2,26
21900,0,19
22000,0,24
22100,1,21
22200,0,17
22300,1,22
22400,1,22
22500,1,20
22600,1,23
22700,1,23
22800,1,17
22900,3,25
23000,1,21
23100,2,20
23200,1,21
23300,0,23
23400,1,20
23500,0,20
23600,2,20
23700,0,19
23800,0,23
23900,1,23
24000,4,22
24100,2,20
24200,1,21
24300,1,22
24400,0,19
24500,1,21
24600,1,23
24700,2,19
24800,1,20
24900,0,21
25000,4,24
25100,2,20
25200,6,23
25300,4,20
25400,1,20
25500,4,24
25600,4,19
25700,4,21
25800,8,16
25900,10,21
26000,4,19
26100,1,16
26200,6,17
26300,1,23
26400,7,22
26500,4,19
26600,3,24
26700,0,21
26800,5,23
26900,0,19
27000,0,21
27100,10,19
27200,1,21
27300,2,20
27400,0,23
27500,5,23
27600,2,21
27700,3,18
27800,4,22
27900,11,18
28000,1,19
28100,1,20
28200,7,18
28300,1,18
28400,0,23
28500,4,20
28600,2,27
28700,3,21
28800,1,24
28900,3,20
29000,0,23
29100,4,22
29200,3,19
29300,3,21
29400,1,20
29500,4,23
29600,3,22
29700,1,20
29800,1,21
29900,1,22
30000,2,22
30100,0,21
30200,2,22
30300,4,21
30400,4,21
30500,2,23
30600,0,22
30700,0,19
30800,0,22
30900,3,21
31000,1,21
31100,4,23
31200,2,22
31300,0,19
31400,2,24
31500,2,19
31600,1,21
31700,2,22
31800,4,22
31900,0,22
32000,1,19
32100,0,21
32200,4,21
32300,1,22
32400,1,20
32500,1,21
32600,3,22
32700,0,19
32800,5,21
32900,1,21
33000,0,19
33100,1,21
33200,1,19
33300,2,23
33400,0,21
33500,1,21
33600,0,20
33700,1,21
33800,0,22
33900,0,23
34000,2,20
34100,2,22
34200,3,20
34300,3,23
34400,1,21
34500,0,22
34600,1,18
34700,2,23
34800,2,18
34900,1,24
35000,2,21
35100,1,23
35200,3,17
35300,1,25
35400,1,20
35500,1,22
35600,2,21
35700,2,22
35800,4,20
35900,1,21
36000,0,21
36100,0,20
36200,3,23
36300,1,20
36400,2,22
36500,0,22
36600,1,21
36700,2,23
36800,0,18
36900,2,22
37000,1,23
37100,1,21
37200,2,22
37300,1,22
37400,1,21
37500,2,22
37600,2,21
37700,0,20
37800,1,20
37900,2,23
38000,0,19
38100,2,22
38200,2,23
38300,5,21
38400,1,20
38500,5,22
38600,1,20
38700,1,22
38800,2,21
38900,2,24
39000,0,19
39100,1,23
39200,0,21
39300,3,19
39400,0,22
39500,2,20
39600,2,21
39700,1,22
39800,3,21
39900,0,20
40000,4,23
40100,1,19
40200,0,21
40300,1,22
40400,6,20
40500,0,23
40600,4,22
40700,4,20
40800,5,21
40900,2,22
41000,0,22
