cycle,row_hit,row_miss
5000,0,0
5100,0,0
5200,0,0
5300,0,0
5400,0,0
5500,0,0
5600,0,0
5700,0,0
5800,20,8
5900,63,5
6000,64,0
6100,61,2
6200,11,13
6300,19,6
6400,56,17
6500,30,20
6600,11,25
6700,9,22
6800,19,21
6900,2,21
7000,13,23
7100,14,18
7200,13,21
7300,11,23
7400,9,23
7500,16,17
7600,8,23
7700,12,21
7800,8,22
7900,12,19
8000,16,23
8100,12,23
8200,8,16
8300,13,26
8400,9,20
8500,14,18
8600,14,24
8700,11,22
8800,7,23
8900,10,22
9000,11,17
9100,9,22
9200,8,18
9300,11,19
9400,7,24
9500,8,28
9600,6,19
9700,13,22
9800,12,21
9900,7,21
10000,4,20
10100,13,21
10200,18,19
10300,15,16
10400,26,26
10500,13,23
10600,8,20
10700,9,22
10800,14,21
10900,6,22
11000,14,19
11100,17,24
11200,7,21
11300,14,18
11400,11,21
11500,11,19
11600,10,26
11700,12,23
11800,6,18
11900,10,21
12000,14,22
12100,11,17
12200,15,21
12300,11,24
12400,16,16
12500,13,27
12600,9,20
12700,5,17
12800,12,25
12900,11,23
13000,9,19
13100,8,22
13200,9,23
13300,4,19
13400,11,18
13500,13,22
13600,11,24
13700,12,18
13800,13,24
13900,11,23
14000,8,20
14100,12,21
14200,10,18
14300,11,22
14400,6,21
14500,4,20
14600,10,23
14700,5,23
14800,14,24
14900,10,20
15000,11,23
15100,2,21
15200,3,19
15300,4,23
15400,3,21
15500,4,13
15600,4,23
15700,2,27
15800,3,20
15900,1,21
16000,2,18
16100,3,24
16200,3,18
16300,1,25
16400,1,19
16500,3,17
16600,0,26
16700,3,21
16800,5,23
16900,4,18
17000,2,25
17100,1,22
17200,2,14
17300,1,26
17400,4,16
17500,2,24
17600,1,21
17700,3,23
17800,0,23
17900,1,21
18000,3,16
18100,1,23
18200,1,26
18300,1,19
18400,6,19
18500,2,23
18600,3,21
18700,2,22
18800,0,22
18900,0,21
19000,2,18
19100,4,20
19200,2,24
19300,2,20
19400,2,21
19500,2,25
19600,1,20
19700,1,20
19800,0,17
19900,3,28
20000,5,22
20100,1,21
20200,1,18
20300,0,20
20400,7,21
20500,1,23
20600,0,22
20700,2,23
20800,2,19
20900,1,22
21000,1,20
21100,1,21
21200,1,22
21300,0,22
21400,0,22
21500,0,20
21600,3,20
21700,1,21
21800,1,18
21900,1,22
22000,2,20
22100,0,26
22200,0,20
22300,1,21
22400,0,21
22500,4,21
22600,2,21
22700,2,22
22800,3,20
22900,1,22
23000,3,21
23100,0,19
23200,3,23
23300,2,21
23400,0,21
23500,0,20
23600,1,22
23700,1,21
23800,5,21
23900,3,20
24000,1,18
24100,1,25
24200,0,18
24300,0,23
24400,2,17
24500,5,26
24600,2,20
24700,2,19
24800,1,22
24900,5,22
25000,4,22
25100,3,20
25200,6,19
25300,10,22
25400,8,21
25500,13,20
25600,2,22
25700,3,21
25800,6,18
25900,2,23
26000,3,21
26100,3,19
26200,4,21
26300,3,19
26400,1,21
26500,1,23
26600,0,20
26700,0,20
26800,2,18
26900,0,23
27000,0,21
27100,3,17
27200,1,20
27300,0,12
27400,1,17
27500,0,23
27600,1,16
27700,2,15
27800,2,20
27900,4,10
28000,0,5
28100,2,12
28200,0,17
28300,6,17
28400,3,21
28500,4,25
28600,2,23
28700,2,22
28800,3,18
28900,1,21
29000,2,24
29100,4,22
29200,4,20
29300,0,22
29400,1,22
29500,4,20
29600,1,20
29700,3,20
29800,2,20
29900,1,20
30000,2,25
30100,2,20
30200,1,21
30300,3,21
30400,0,22
30500,3,20
30600,0,21
30700,0,23
30800,1,21
30900,2,20
31000,1,22
31100,3,22
31200,0,21
31300,3,20
31400,5,22
31500,1,21
31600,2,20
31700,3,21
31800,0,21
31900,1,20
32000,1,21
32100,1,22
32200,3,20
32300,2,22
32400,1,20
32500,2,22
32600,2,21
32700,1,21
32800,0,20
32900,0,22
33000,1,21
33100,3,21
33200,2,19
33300,0,22
33400,2,22
33500,3,21
33600,0,19
33700,1,21
33800,1,20
33900,0,22
34000,1,20
34100,1,21
34200,3,20
34300,4,20
34400,1,20
34500,2,22
34600,0,19
34700,1,21
34800,1,22
34900,4,20
35000,0,22
35100,2,21
35200,1,20
35300,1,21
35400,3,21
35500,2,20
35600,2,22
35700,1,21
35800,2,20
35900,1,22
36000,1,19
36100,3,23
36200,0,22
36300,1,22
36400,1,21
36500,1,19
36600,4,22
36700,1,21
36800,0,22
36900,2,19
37000,4,23
37100,5,19
37200,1,20
37300,1,20
37400,0,24
37500,0,21
37600,2,21
37700,3,22
37800,0,19
37900,3,22
38000,5,23
38100,2,22
38200,0,19
38300,0,24
38400,2,19
38500,0,23
38600,1,21
38700,2,21
38800,1,21
38900,0,20
39000,1,22
39100,1,21
39200,1,20
39300,1,21
39400,0,21
39500,2,20
39600,3,21
39700,2,19
39800,0,21
39900,1,21
40000,2,20
40100,0,21
40200,1,19
40300,3,20
40400,2,22
40500,2,20
40600,2,20
40700,1,22
40800,4,22
40900,2,22
41000,2,21
