Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
1000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.033970
2000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.033970
3000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.033970
4000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.033970
5000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.033970
6000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.721649
7000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,34.712155
8000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,25.729721
9000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,17.027621
10000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.085135
11000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.746240
12000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,17.799860
13000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.789295
14000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.871852
15000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,17.014528
16000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,17.600656
17000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,17.867598
18000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.967548
19000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.646406
20000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,17.043372
21000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,18.854538
22000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,18.917032
23000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,18.246363
24000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.909471
25000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,21.410842
26000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,19.993441
27000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,18.292812
28000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,16.556877
29000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.784181
30000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.559149
31000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.885301
32000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.058011
33000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.194241
34000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.950326
35000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.070047
36000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.626789
37000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.676639
38000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.014246
39000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.686824
40000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.717729
