Cycle,Area(mm^2),PeakDynamic(W),PeakDynamicEnergy(W),clockRate(MHz),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
1000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.000000
2000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.000000
3000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.000000
4000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.000000
5000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.000000
6000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,17.541570
7000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.894718
8000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.764135
9000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.096710
10000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.046585
11000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.912489
12000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.276420
13000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.030482
14000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.061644
15000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.273197
16000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.645295
17000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.758719
18000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.666277
19000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.518723
20000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.932814
21000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.574958
22000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.782158
23000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.039172
24000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.067273
25000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.208950
26000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.540804
27000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.853194
28000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.042576
29000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.495547
30000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.487702
31000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.906408
32000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.188920
33000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.056045
34000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,1.025767
35000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.859727
36000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.734141
37000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.832784
38000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.678319
39000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.758514
40000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.715720
41000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.750117
