Cycle,Area(mm^2),PeakDynamic(W),PeakDynamicEnergy(W),clockRate(MHz),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
9000000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.645164
9001000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.091650
9002000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.591790
9003000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.198732
9004000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.874672
9005000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.848196
9006000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.520148
9007000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.600740
9008000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.467100
9009000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.777885
9010000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.352295
9011000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.626171
9012000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.713620
9013000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.648394
9014000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.475624
9015000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.593049
9016000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.548958
9017000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.595716
9018000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.631090
9019000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.272969
9020000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.180326
9021000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.572035
9022000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.425371
9023000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.748784
9024000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.278682
9025000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.686446
9026000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.427093
9027000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.665025
9028000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.118271
9029000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.348546
9030000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.580534
9031000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.437148
9032000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.236181
9033000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.541471
9034000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.682252
9035000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.591908
9036000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.625002
9037000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.364775
9038000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.848354
9039000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.654144
9040000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.824249
9041000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.580296
9042000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.413429
9043000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.400859
9044000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.808874
9045000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.373658
9046000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.160780
9047000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.209620
9048000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.361454
9049000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.109266
9050000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.403484
9051000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.347364
9052000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.420124
9053000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.577275
9054000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.107182
9055000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.378120
9056000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.381681
9057000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.340435
9058000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.809538
9059000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.523698
9060000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.194919
9061000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.130412
9062000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.861664
9063000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.808783
9064000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.413389
9065000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.120448
9066000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.994802
9067000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.639414
9068000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.864145
9069000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.949290
9070000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.514047
9071000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.182939
9072000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.741405
9073000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.696483
9074000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,2.795468
9075000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,3.158347
