Cycle,Area(mm^2),PeakDynamic(W),PeakDynamicEnergy(W),clockRate(MHz),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
1000000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.081994
1001000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.377105
1002000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.245266
1003000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.211638
1004000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.762413
1005000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.147907
1006000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.603167
1007000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.337880
1008000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.519774
1009000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.558149
1010000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.135583
1011000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.526843
1012000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.299562
1013000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.174574
1014000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.307371
1015000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.410830
1016000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.354853
1017000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.406643
1018000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.551225
1019000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.091126
1020000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.269685
1021000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.399891
