Cycle,Area(mm^2),PeakDynamic(W),PeakDynamicEnergy(W),clockRate(MHz),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
7000000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.965159
7001000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.872831
7002000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.853466
7003000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.063549
7004000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.291924
7005000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.167093
7006000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.050074
7007000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,6.057212
7008000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.955198
7009000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.890426
7010000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.735284
7011000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.562884
7012000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.310645
7013000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.376453
7014000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.592561
7015000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.335175
7016000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.374788
7017000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.364330
7018000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.608499
7019000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.163385
7020000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.684790
7021000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.411596
7022000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.442495
7023000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.898954
7024000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.181140
7025000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.371094
7026000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.006974
7027000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.173210
7028000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.130822
7029000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.120783
7030000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.090568
7031000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.920049
7032000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.266311
7033000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.208597
7034000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.039387
7035000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.272559
7036000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.045340
7037000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.116832
7038000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,4.996065
7039000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.015025
7040000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.043326
7041000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,5.109569
