cycle,row_hit,row_miss
5000,0,0
5100,0,0
5200,0,0
5300,0,0
5400,0,0
5500,0,0
5600,23,0
5700,62,4
5800,63,0
5900,68,1
6000,13,1
6100,29,4
6200,63,2
6300,63,1
6400,62,1
6500,59,0
6600,28,2
6700,32,2
6800,63,7
6900,60,3
7000,19,6
7100,14,1
7200,33,3
7300,56,10
7400,56,9
7500,18,9
7600,13,3
7700,31,6
7800,56,12
7900,45,8
8000,9,8
8100,45,11
8200,52,11
8300,55,10
8400,17,5
8500,8,10
8600,40,20
8700,48,16
8800,42,22
8900,26,15
9000,12,7
9100,45,19
9200,51,13
9300,50,9
9400,42,6
9500,18,4
9600,52,13
9700,37,4
9800,32,5
9900,36,8
10000,40,7
10100,42,2
10200,21,1
10300,15,5
10400,11,5
10500,4,4
10600,6,7
10700,7,12
10800,5,4
10900,6,5
11000,13,3
11100,22,3
11200,14,3
11300,13,2
11400,15,1
11500,14,3
11600,14,0
11700,7,5
11800,8,2
11900,5,5
12000,2,1
12100,1,5
12200,4,4
12300,3,5
12400,4,2
12500,5,10
12600,4,8
12700,9,8
12800,0,12
12900,4,15
13000,3,12
13100,2,7
13200,3,4
13300,2,6
13400,4,8
13500,8,8
13600,8,5
13700,4,6
13800,3,6
13900,2,4
14000,2,8
14100,3,10
14200,2,4
14300,0,12
14400,6,3
14500,5,7
14600,4,4
14700,0,9
14800,4,6
14900,2,5
15000,4,1
15100,2,5
15200,0,3
15300,7,8
15400,2,4
15500,6,2
15600,2,6
15700,4,2
15800,3,5
15900,2,6
16000,1,5
16100,2,6
16200,2,7
16300,3,3
16400,1,2
16500,1,1
16600,1,5
16700,1,2
16800,2,0
16900,3,2
17000,0,2
17100,0,4
17200,2,8
17300,2,2
17400,2,3
17500,2,2
17600,1,4
17700,1,3
17800,4,4
17900,2,4
18000,1,0
18100,0,1
18200,2,4
18300,1,4
18400,1,2
18500,0,0
18600,2,2
18700,2,2
18800,1,1
18900,3,3
19000,3,1
19100,0,0
19200,1,3
19300,1,0
19400,0,3
19500,1,5
19600,2,6
19700,1,0
19800,0,1
19900,0,0
20000,1,0
20100,0,1
20200,0,2
20300,3,2
20400,3,2
20500,0,1
20600,2,2
20700,1,0
20800,1,0
20900,0,0
21000,2,6
21100,0,1
21200,0,1
21300,1,3
21400,0,3
21500,2,1
21600,0,2
21700,1,1
21800,2,2
21900,1,0
22000,2,0
22100,2,2
22200,2,0
22300,0,1
22400,0,3
22500,1,2
22600,1,1
22700,1,0
22800,3,1
22900,0,0
23000,0,0
23100,0,3
23200,0,0
23300,0,0
23400,1,1
23500,2,1
23600,1,2
23700,1,1
23800,2,1
23900,0,1
24000,0,1
24100,8,3
24200,1,1
24300,1,0
24400,0,2
24500,0,4
24600,5,0
24700,0,0
24800,0,1
24900,0,2
25000,4,2
25100,2,1
25200,0,0
25300,1,3
25400,1,0
25500,0,1
25600,2,1
25700,0,0
25800,0,0
25900,1,1
26000,0,1
26100,0,0
26200,1,0
26300,0,2
26400,0,1
26500,1,1
26600,9,3
26700,2,3
26800,6,1
26900,7,0
27000,4,2
27100,3,0
27200,1,1
27300,0,0
27400,1,0
27500,0,0
27600,0,2
27700,1,3
27800,0,2
27900,1,0
28000,0,0
28100,2,3
28200,1,0
28300,0,2
28400,2,1
28500,1,0
28600,0,0
28700,0,1
28800,1,0
28900,2,1
29000,7,2
29100,1,0
29200,0,0
29300,0,0
29400,0,1
29500,8,4
29600,1,1
29700,0,2
29800,0,1
29900,0,0
30000,1,0
30100,0,1
30200,0,0
30300,1,0
30400,0,0
30500,1,0
30600,1,1
30700,1,1
30800,1,0
30900,1,1
31000,1,1
31100,0,0
31200,2,4
31300,5,3
31400,2,0
31500,1,2
31600,0,1
31700,0,1
31800,13,1
31900,7,0
32000,0,0
32100,0,2
32200,0,1
32300,2,3
32400,6,4
32500,6,0
32600,1,2
32700,0,0
32800,3,2
32900,3,0
33000,5,1
33100,0,0
33200,0,0
33300,1,0
33400,1,2
33500,0,0
33600,1,1
33700,0,0
33800,2,2
33900,3,2
34000,5,1
34100,0,0
34200,0,1
34300,2,1
34400,2,2
34500,5,1
34600,0,0
34700,0,0
34800,0,0
34900,0,0
35000,0,2
35100,0,0
35200,0,2
35300,1,0
35400,3,1
35500,13,0
35600,0,0
35700,1,0
35800,0,2
35900,0,0
36000,0,0
36100,0,2
36200,7,2
36300,8,0
36400,2,0
36500,0,1
36600,4,1
36700,6,1
36800,1,3
36900,0,1
37000,1,0
37100,0,0
37200,1,1
37300,0,3
37400,0,0
37500,0,0
37600,1,0
37700,1,0
37800,0,1
37900,0,0
38000,2,1
38100,1,0
38200,14,5
38300,6,0
38400,8,0
38500,0,0
38600,0,2
38700,12,0
38800,4,2
38900,2,2
39000,8,3
39100,1,1
39200,5,3
39300,0,0
39400,10,0
39500,2,2
39600,1,1
39700,0,0
39800,8,1
39900,8,0
40000,2,2
40100,1,3
40200,0,0
40300,0,3
40400,8,1
40500,8,1
40600,0,2
40700,1,0
40800,3,1
40900,16,1
41000,8,1
