cycle,row_hit,row_miss
5000,0,0
5100,0,0
5200,0,0
5300,0,0
5400,0,0
5500,0,0
5600,23,0
5700,68,3
5800,62,0
5900,63,1
6000,44,2
6100,14,1
6200,34,3
6300,66,0
6400,60,2
6500,65,0
6600,64,0
6700,34,7
6800,18,2
6900,44,4
7000,60,4
7100,64,2
7200,49,9
7300,16,0
7400,14,4
7500,13,4
7600,35,12
7700,56,9
7800,52,14
7900,24,11
8000,10,5
8100,34,6
8200,55,8
8300,55,10
8400,51,11
8500,31,17
8600,14,5
8700,27,16
8800,50,14
8900,52,13
9000,48,14
9100,31,11
9200,23,12
9300,55,7
9400,55,7
9500,26,3
9600,39,6
9700,31,8
9800,30,7
9900,14,1
10000,21,3
10100,26,0
10200,23,2
10300,29,2
10400,13,2
10500,10,5
10600,3,6
10700,4,2
10800,6,4
10900,3,5
11000,13,5
11100,7,8
11200,8,4
11300,16,4
11400,12,5
11500,13,2
11600,10,5
11700,16,1
11800,1,3
11900,3,3
12000,8,3
12100,2,2
12200,0,5
12300,3,5
12400,5,7
12500,7,6
12600,6,13
12700,7,11
12800,5,3
12900,1,12
13000,4,5
13100,6,8
13200,3,7
13300,2,6
13400,4,7
13500,7,7
13600,8,6
13700,6,3
13800,3,4
13900,3,5
14000,2,3
14100,1,5
14200,3,8
14300,4,0
14400,3,5
14500,1,9
14600,3,5
14700,2,9
14800,1,7
14900,3,4
15000,5,3
15100,1,7
15200,2,4
15300,2,3
15400,4,7
15500,2,7
15600,1,3
15700,6,3
15800,5,7
15900,1,3
16000,2,4
16100,1,5
16200,0,1
16300,2,1
16400,2,1
16500,0,0
16600,1,1
16700,0,3
16800,2,3
16900,0,2
17000,0,3
17100,0,2
17200,2,3
17300,1,2
17400,4,3
17500,2,3
17600,5,2
17700,2,2
17800,2,2
17900,2,2
18000,3,2
18100,1,0
18200,4,1
18300,3,2
18400,2,2
18500,0,3
18600,2,2
18700,2,6
18800,2,3
18900,2,2
19000,0,2
19100,3,1
19200,0,1
19300,1,3
19400,3,2
19500,0,4
19600,0,1
19700,0,2
19800,2,2
19900,1,1
20000,0,2
20100,1,1
20200,0,2
20300,1,0
20400,2,0
20500,0,4
20600,0,1
20700,1,3
20800,1,1
20900,0,3
21000,0,0
21100,0,2
21200,1,2
21300,0,2
21400,1,1
21500,3,1
21600,2,0
21700,1,3
21800,2,3
21900,1,0
22000,0,3
22100,2,2
22200,1,3
22300,0,0
22400,0,1
22500,1,2
22600,1,0
22700,0,0
22800,0,0
22900,1,3
23000,0,1
23100,0,0
23200,0,0
23300,0,2
23400,0,0
23500,0,1
23600,0,1
23700,0,1
23800,0,3
23900,1,1
24000,1,1
24100,0,2
24200,1,4
24300,1,3
24400,1,0
24500,5,3
24600,6,1
24700,0,0
24800,0,1
24900,1,2
25000,0,2
25100,0,1
25200,1,0
25300,0,2
25400,1,2
25500,0,0
25600,1,1
25700,0,1
25800,0,1
25900,0,0
26000,0,1
26100,2,0
26200,1,0
26300,0,1
26400,5,3
26500,0,0
26600,7,2
26700,1,0
26800,0,2
26900,7,3
27000,0,1
27100,13,0
27200,1,0
27300,1,3
27400,0,1
27500,0,0
27600,1,2
27700,0,2
27800,0,1
27900,1,4
28000,1,2
28100,1,0
28200,0,0
28300,0,1
28400,0,1
28500,0,0
28600,0,1
28700,2,0
28800,2,1
28900,0,0
29000,0,1
29100,0,1
29200,0,1
29300,0,0
29400,5,1
29500,8,1
29600,0,1
29700,0,2
29800,0,1
29900,1,1
30000,0,1
30100,0,2
30200,0,0
30300,1,0
30400,1,1
30500,6,2
30600,0,1
30700,1,1
30800,1,3
30900,1,0
31000,4,1
31100,0,1
31200,0,0
31300,1,0
31400,7,1
31500,0,1
31600,0,1
31700,1,0
31800,1,2
31900,2,0
32000,1,2
32100,0,0
32200,0,1
32300,8,2
32400,4,2
32500,8,0
32600,0,1
32700,1,3
32800,4,0
32900,6,0
33000,8,1
33100,1,0
33200,1,1
33300,1,0
33400,1,1
33500,0,2
33600,0,1
33700,0,1
33800,0,0
33900,2,0
34000,0,0
34100,0,0
34200,1,0
34300,0,0
34400,7,2
34500,2,1
34600,0,0
34700,0,2
34800,1,1
34900,0,1
35000,6,3
35100,0,0
35200,0,1
35300,0,0
35400,5,0
35500,4,4
35600,0,0
35700,1,0
35800,0,0
35900,0,0
36000,0,0
36100,0,0
36200,7,4
36300,3,2
36400,2,1
36500,0,0
36600,9,1
36700,0,0
36800,6,0
36900,0,0
37000,0,0
37100,2,2
37200,1,1
37300,0,0
37400,0,1
37500,0,2
37600,0,1
37700,7,1
37800,0,0
37900,0,2
38000,0,3
38100,2,0
38200,11,4
38300,4,0
38400,8,1
38500,0,0
38600,0,2
38700,15,0
38800,1,0
38900,8,2
39000,4,2
39100,0,2
39200,7,2
39300,2,0
39400,2,1
39500,6,1
39600,0,0
39700,1,0
39800,0,2
39900,5,0
40000,9,2
40100,0,1
40200,0,2
40300,2,1
40400,4,3
40500,4,1
40600,2,1
40700,0,3
40800,0,1
40900,5,1
41000,18,2
