1000000,0,0
1000100,0,0
1000200,1,0
1000300,1,0
1000400,0,0
1000500,1,0
1000600,0,0
1000700,7,2
1000800,8,0
1000900,1,0
1001000,2,1
1001100,1,1
1001200,7,4
1001300,0,0
1001400,0,0
1001500,7,0
1001600,0,0
1001700,0,1
1001800,0,1
1001900,1,0
1002000,1,0
1002100,0,1
1002200,8,3
1002300,0,0
1002400,0,2
1002500,0,1
1002600,2,1
1002700,7,2
1002800,0,0
1002900,1,0
1003000,1,1
1003100,0,0
1003200,1,1
1003300,0,0
1003400,0,1
1003500,1,0
1003600,0,1
1003700,1,0
1003800,0,0
1003900,0,0
1004000,1,0
1004100,0,2
1004200,0,3
1004300,6,0
1004400,1,0
1004500,0,2
1004600,0,2
1004700,0,0
1004800,7,1
1004900,1,0
1005000,0,2
1005100,0,1
1005200,0,1
1005300,0,1
1005400,0,0
1005500,1,1
1005600,0,0
1005700,4,1
1005800,3,1
1005900,0,1
1006000,0,1
1006100,0,0
1006200,1,0
1006300,0,1
1006400,0,0
1006500,0,0
1006600,7,1
1006700,1,0
1006800,1,0
1006900,0,1
1007000,6,1
1007100,6,1
1007200,2,0
1007300,0,1
1007400,0,2
1007500,0,0
1007600,0,1
1007700,2,0
1007800,1,1
1007900,0,1
1008000,1,1
1008100,1,2
1008200,0,0
1008300,0,1
1008400,0,0
1008500,0,1
1008600,0,1
1008700,1,2
1008800,0,0
1008900,0,0
1009000,1,0
1009100,0,1
1009200,0,0
1009300,0,0
1009400,0,0
1009500,0,0
1009600,0,1
1009700,0,0
1009800,0,0
1009900,0,0
1010000,1,1
1010100,1,2
1010200,1,1
1010300,1,1
1010400,1,1
1010500,0,0
1010600,0,1
1010700,1,0
1010800,0,1
1010900,0,1
1011000,0,1
1011100,0,0
1011200,1,0
1011300,0,0
1011400,0,1
1011500,1,1
1011600,0,0
1011700,0,0
1011800,0,0
1011900,0,1
1012000,0,0
1012100,0,0
1012200,0,0
1012300,0,1
1012400,0,1
1012500,0,0
1012600,0,0
1012700,0,0
1012800,0,2
1012900,0,1
1013000,0,0
1013100,0,1
1013200,0,1
1013300,1,0
1013400,2,2
