cycle,row_hit,row_miss
5000,1,0
5100,0,0
5200,0,0
5300,0,0
5400,0,0
5500,0,0
5600,24,0
5700,65,3
5800,61,0
5900,68,0
6000,60,2
6100,24,1
6200,13,4
6300,65,1
6400,62,0
6500,61,1
6600,66,2
6700,26,3
6800,17,3
6900,53,7
7000,62,3
7100,29,3
7200,13,0
7300,19,11
7400,59,7
7500,56,5
7600,51,9
7700,9,6
7800,10,5
7900,39,10
8000,57,9
8100,52,11
8200,41,11
8300,11,5
8400,21,8
8500,56,10
8600,50,17
8700,26,16
8800,10,10
8900,43,20
9000,46,16
9100,32,12
9200,11,4
9300,39,16
9400,43,10
9500,25,7
9600,52,12
9700,46,6
9800,26,6
9900,43,3
10000,30,3
10100,29,8
10200,31,4
10300,22,0
10400,4,6
10500,21,4
10600,10,2
10700,9,7
10800,2,5
10900,6,4
11000,2,5
11100,8,7
11200,16,6
11300,13,6
11400,15,3
11500,10,3
11600,18,1
11700,14,6
11800,9,5
11900,5,4
12000,4,4
12100,4,5
12200,7,2
12300,5,8
12400,3,8
12500,7,8
12600,9,7
12700,2,10
12800,2,21
12900,6,11
13000,2,12
13100,6,10
13200,3,13
13300,4,6
13400,7,8
13500,6,8
13600,3,5
13700,5,3
13800,4,4
13900,4,5
14000,8,4
14100,4,5
14200,4,5
14300,2,4
14400,2,7
14500,6,6
14600,0,1
14700,1,3
14800,1,11
14900,2,5
15000,1,5
15100,2,6
15200,2,5
15300,4,9
15400,5,9
15500,2,3
15600,1,5
15700,4,5
15800,3,6
15900,6,3
16000,0,4
16100,0,1
16200,2,1
16300,2,1
16400,1,2
16500,2,5
16600,5,5
16700,2,4
16800,1,1
16900,2,4
17000,1,4
17100,2,4
17200,2,7
17300,3,2
17400,1,2
17500,4,1
17600,4,2
17700,1,0
17800,0,1
17900,3,4
18000,2,2
18100,3,2
18200,0,2
18300,1,2
18400,3,1
18500,1,2
18600,2,2
18700,2,4
18800,2,3
18900,3,2
19000,0,6
19100,1,6
19200,1,2
19300,0,1
19400,1,1
19500,3,1
19600,1,3
19700,0,0
19800,0,2
19900,1,2
20000,5,2
20100,2,4
20200,0,6
20300,0,1
20400,0,2
20500,1,3
20600,1,1
20700,2,2
20800,1,0
20900,0,1
21000,1,3
21100,0,0
21200,0,4
21300,1,1
21400,0,2
21500,0,4
21600,0,1
21700,1,1
21800,2,0
21900,0,2
22000,1,1
22100,1,1
22200,1,0
22300,1,0
22400,0,0
22500,0,2
22600,5,2
22700,2,2
22800,0,2
22900,0,2
23000,1,1
23100,1,3
23200,1,1
23300,1,0
23400,0,1
23500,2,1
23600,0,0
23700,2,2
23800,1,2
23900,0,0
24000,0,0
24100,7,4
24200,0,0
24300,0,0
24400,2,4
24500,0,2
24600,6,1
24700,0,0
24800,1,3
24900,1,1
25000,0,0
25100,0,2
25200,0,1
25300,0,0
25400,1,3
25500,0,3
25600,2,3
25700,0,1
25800,0,2
25900,0,1
26000,0,1
26100,0,0
26200,0,1
26300,1,4
26400,1,1
26500,0,1
26600,7,4
26700,1,0
26800,0,0
26900,9,1
27000,1,0
27100,4,0
27200,1,1
27300,0,1
27400,1,0
27500,0,0
27600,0,2
27700,0,0
27800,0,0
27900,0,2
28000,0,1
28100,0,1
28200,1,1
28300,1,2
28400,0,1
28500,2,1
28600,0,1
28700,0,1
28800,1,3
28900,0,1
29000,6,3
29100,1,2
29200,1,0
29300,2,0
29400,0,1
29500,11,1
29600,2,0
29700,2,1
29800,1,0
29900,1,4
30000,1,0
30100,0,1
30200,0,0
30300,1,0
30400,1,0
30500,0,0
30600,1,3
30700,1,0
30800,0,0
30900,1,0
31000,1,0
31100,1,0
31200,0,1
31300,1,2
31400,8,3
31500,0,1
31600,0,1
31700,1,1
31800,10,1
31900,3,1
32000,0,2
32100,1,2
32200,0,0
32300,4,1
32400,0,0
32500,8,3
32600,0,1
32700,2,1
32800,7,2
32900,0,0
33000,1,2
33100,0,1
33200,1,2
33300,1,0
33400,1,0
33500,0,0
33600,1,1
33700,2,1
33800,1,0
33900,0,1
34000,8,2
34100,0,1
34200,0,1
34300,0,1
34400,6,2
34500,2,0
34600,0,0
34700,1,1
34800,0,2
34900,0,2
35000,1,3
35100,1,0
35200,0,1
35300,1,1
35400,5,1
35500,8,0
35600,1,1
35700,1,0
35800,0,3
35900,1,2
36000,0,0
36100,0,2
36200,7,2
36300,8,1
36400,1,0
36500,0,2
36600,1,1
36700,7,0
36800,0,1
36900,1,2
37000,0,0
37100,1,0
37200,1,0
37300,2,0
37400,1,1
37500,0,0
37600,0,2
37700,1,1
37800,0,2
37900,0,1
38000,1,0
38100,2,1
38200,14,4
38300,3,1
38400,8,0
38500,0,0
38600,0,3
38700,8,2
38800,6,2
38900,1,1
39000,9,2
39100,2,1
39200,0,3
39300,1,1
39400,9,0
39500,1,0
39600,0,2
39700,1,1
39800,2,1
39900,9,0
40000,6,0
40100,1,1
40200,0,0
40300,0,0
40400,7,2
40500,11,2
40600,0,0
40700,0,2
40800,1,0
40900,21,2
41000,2,0
41100,0,0
41200,1,2
41300,1,0
41400,0,1
41500,4,0
41600,4,0
41700,3,1
41800,0,2
41900,1,0
42000,1,0
42100,0,1
42200,0,1
42300,0,2
42400,0,2
42500,2,2
42600,0,0
42700,0,1
42800,1,0
42900,1,0
43000,1,0
43100,0,1
43200,0,0
43300,1,0
43400,1,0
43500,0,2
43600,2,0
43700,1,1
43800,2,0
43900,1,0
44000,0,2
44100,1,2
44200,0,1
44300,1,1
44400,7,2
44500,1,1
44600,0,0
44700,0,1
44800,0,0
44900,4,1
45000,1,1
45100,0,3
45200,2,1
45300,1,0
45400,0,2
45500,0,0
45600,0,2
45700,0,2
45800,0,0
45900,0,1
46000,0,4
46100,6,0
46200,0,0
46300,0,1
46400,1,0
46500,8,2
46600,2,0
46700,0,0
46800,1,4
46900,2,1
47000,0,0
47100,1,2
47200,0,0
47300,0,0
47400,0,2
47500,0,1
47600,0,0
47700,0,0
47800,0,1
47900,2,2
48000,1,1
48100,0,0
48200,6,1
48300,1,2
48400,1,1
48500,2,1
48600,0,0
48700,0,0
48800,0,0
48900,1,0
49000,0,0
49100,1,1
49200,0,0
49300,1,0
49400,1,1
49500,14,4
49600,1,0
49700,7,2
49800,0,0
49900,14,3
50000,8,0
50100,11,0
50200,6,1
50300,0,2
50400,1,0
50500,0,0
50600,8,2
50700,1,1
50800,0,2
50900,0,1
51000,4,2
51100,4,1
51200,0,0
51300,0,0
51400,2,0
51500,2,0
51600,2,0
51700,0,1
51800,4,1
51900,0,0
52000,1,0
52100,2,0
52200,0,0
52300,0,2
52400,1,0
52500,2,0
52600,6,3
52700,0,0
52800,1,1
52900,0,1
53000,0,2
53100,4,1
53200,3,2
53300,1,1
