cycle,row_hit,row_miss
5000,0,0
5100,0,0
5200,0,0
5300,0,0
5400,0,0
5500,0,0
5600,23,0
5700,66,2
5800,65,0
5900,62,2
6000,64,2
6100,49,1
6200,16,1
6300,13,3
6400,41,1
6500,60,3
6600,63,2
6700,64,0
6800,14,7
6900,35,6
7000,64,3
7100,63,0
7200,55,8
7300,50,5
7400,14,1
7500,15,3
7600,19,9
7700,52,11
7800,53,10
7900,53,10
8000,15,5
8100,13,9
8200,50,12
8300,52,10
8400,52,11
8500,30,12
8600,17,3
8700,54,17
8800,47,13
8900,25,14
9000,13,5
9100,29,10
9200,45,17
9300,14,9
9400,27,7
9500,55,13
9600,36,9
9700,12,4
9800,54,10
9900,51,11
10000,57,3
10100,18,4
10200,48,3
10300,59,3
10400,36,3
10500,36,6
10600,0,4
10700,4,5
10800,1,6
10900,3,6
11000,4,8
11100,3,7
11200,13,6
11300,18,3
11400,16,7
11500,6,7
11600,12,2
11700,7,3
11800,11,7
11900,5,4
12000,1,4
12100,3,4
12200,3,7
12300,7,5
12400,4,14
12500,7,12
12600,5,7
12700,9,6
12800,8,13
12900,4,9
13000,4,14
13100,6,5
13200,5,5
13300,5,2
13400,3,7
13500,5,10
13600,2,7
13700,1,4
13800,5,4
13900,3,1
14000,3,4
14100,5,5
14200,5,3
14300,3,5
14400,2,5
14500,2,2
14600,2,5
14700,3,5
14800,2,4
14900,3,5
15000,2,7
15100,5,5
15200,3,3
15300,2,8
15400,2,5
15500,3,4
15600,5,5
15700,3,4
15800,1,3
15900,1,11
16000,0,3
16100,2,3
16200,2,3
16300,2,5
16400,1,3
16500,3,2
16600,1,5
16700,0,6
16800,1,0
16900,1,3
17000,1,3
17100,1,7
17200,0,6
17300,0,1
17400,0,1
17500,2,3
17600,3,5
17700,0,1
17800,2,1
17900,1,6
18000,1,2
18100,1,2
18200,3,4
18300,1,6
18400,0,4
18500,1,1
18600,2,2
18700,2,1
18800,1,2
18900,0,1
19000,0,0
19100,2,2
19200,2,3
19300,3,2
19400,2,4
19500,1,6
19600,2,2
19700,0,3
19800,3,0
19900,0,1
20000,0,3
20100,0,1
20200,1,4
20300,0,1
20400,0,1
20500,0,1
20600,1,2
20700,1,4
20800,1,0
20900,1,4
21000,1,2
21100,1,2
21200,1,0
21300,0,4
21400,0,2
21500,0,3
21600,2,1
21700,2,2
21800,1,1
21900,1,2
22000,0,1
22100,1,0
22200,0,2
22300,0,3
22400,0,1
22500,0,0
22600,1,1
22700,0,1
22800,1,1
22900,1,0
23000,1,1
23100,1,0
23200,0,2
23300,0,1
23400,0,2
23500,0,0
23600,0,0
23700,4,1
23800,1,1
23900,0,0
24000,1,1
24100,5,4
24200,0,2
24300,0,1
24400,1,1
24500,0,0
24600,0,3
24700,4,0
24800,0,0
24900,2,3
25000,0,2
25100,2,0
25200,0,1
25300,0,0
25400,2,1
25500,0,2
25600,0,0
25700,2,0
25800,0,1
25900,1,0
26000,0,0
26100,1,1
26200,0,0
26300,0,0
26400,6,2
26500,0,1
26600,1,1
26700,0,2
26800,1,1
26900,4,2
27000,1,1
27100,12,0
27200,0,0
27300,0,0
27400,0,1
27500,1,0
27600,0,1
27700,1,0
27800,0,0
27900,2,0
28000,1,0
28100,2,1
28200,0,2
28300,3,1
28400,1,0
28500,1,0
28600,1,1
28700,0,0
28800,0,0
28900,0,5
29000,5,1
29100,1,0
29200,1,0
29300,0,0
29400,2,3
29500,0,0
29600,0,0
29700,1,1
29800,3,0
29900,0,0
30000,0,0
30100,0,0
30200,1,0
30300,1,0
30400,1,1
30500,7,2
30600,0,2
30700,1,1
30800,0,2
30900,1,0
31000,12,1
31100,1,0
31200,0,1
31300,1,1
31400,0,2
31500,0,0
31600,0,0
31700,1,0
31800,8,1
31900,8,1
32000,0,0
32100,0,0
32200,1,1
32300,15,3
32400,1,0
32500,1,1
32600,2,1
32700,0,0
32800,5,0
32900,5,0
33000,3,0
33100,1,0
33200,0,0
33300,1,1
33400,1,0
33500,1,1
33600,2,1
33700,0,0
33800,1,1
33900,1,0
34000,5,4
34100,0,0
34200,0,1
34300,0,0
34400,9,0
34500,8,1
34600,1,1
34700,0,0
34800,1,0
34900,0,2
35000,8,1
35100,0,1
35200,0,0
35300,1,1
35400,1,1
35500,7,0
35600,0,1
35700,0,1
35800,1,0
35900,0,0
36000,1,0
36100,2,1
36200,3,1
36300,7,2
36400,3,0
36500,0,0
36600,0,1
36700,6,0
36800,9,1
36900,2,0
37000,0,1
37100,0,1
37200,0,1
37300,2,0
37400,0,0
37500,0,0
37600,2,0
37700,6,3
37800,3,1
37900,1,0
38000,1,0
38100,1,0
38200,5,2
38300,0,1
38400,5,3
38500,10,0
38600,6,0
38700,4,0
38800,4,2
38900,8,2
39000,7,0
39100,4,1
39200,5,1
39300,1,0
39400,3,2
39500,12,1
39600,0,1
39700,0,0
39800,0,0
39900,15,1
40000,5,0
40100,0,1
40200,0,1
40300,0,0
40400,9,1
40500,0,0
40600,0,0
40700,0,1
40800,1,0
40900,17,1
41000,8,1
