cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,4,1,0,0,4
5300,0,27,0,0,0,27
5400,0,0,0,0,0,0
5500,0,0,8,1,24,0
5600,0,0,24,129,72,0
5700,0,0,0,0,0,0
5800,0,0,0,0,0,0
5900,1,0,5,0,9,0
6000,5,0,7,0,17,0
6100,6,0,6,0,19,0
6200,3,0,3,0,9,0
6300,5,0,6,0,15,0
6400,11,0,13,0,36,0
6500,10,0,11,13,30,0
6600,3,0,1,0,9,0
6700,0,0,0,0,0,0
6800,9,0,15,33,29,0
6900,21,0,11,9,43,0
7000,0,0,8,15,24,0
7100,0,0,0,0,0,0
7200,10,0,4,0,9,0
7300,13,0,13,15,39,0
7400,2,0,16,15,39,0
7500,5,0,1,0,9,0
7600,8,0,0,0,0,0
7700,3,0,13,15,36,0
7800,11,0,13,0,36,0
7900,8,0,8,19,24,0
8000,0,0,0,0,0,0
8100,5,0,9,0,21,0
8200,18,0,0,0,3,0
8300,3,0,25,69,66,0
8400,4,0,0,0,6,0
8500,8,0,8,19,24,0
8600,1,0,3,0,6,0
8700,15,0,13,2,30,0
8800,6,0,10,36,36,0
8900,1,0,5,0,9,0
9000,6,0,4,0,15,0
9100,1,0,5,0,9,0
9200,6,0,4,0,15,0
9300,0,0,0,0,0,0
9400,0,0,0,0,0,0
