Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
1000000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.004731
1001000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.635862
1002000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.523049
1003000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.332919
1004000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.198285
1005000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.559288
1006000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.254488
1007000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.849265
1008000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.270292
1009000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.585533
1010000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.769808
1011000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.612528
1012000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.561074
1013000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.060430
1014000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.701986
1015000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.737920
1016000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.006126
1017000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.621137
1018000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.753149
1019000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.475405
1020000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.407242
1021000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.413964
1022000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.605179
1023000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,12.954396
1024000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.707627
1025000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.132113
1026000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.241874
1027000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.695817
1028000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.076508
1029000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.677323
1030000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.481833
1031000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.564916
1032000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.436593
1033000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.878585
1034000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.444643
1035000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.851746
1036000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.018310
1037000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.659090
1038000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.717972
1039000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.361746
1040000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,14.523351
1041000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.831513
1042000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,13.723290
1043000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,15.527134
