cycle,hit,hit_res,miss,res_fail,sec_miss,mshr_hit
5000,0,0,0,0,0,0
5100,0,0,0,0,0,0
5200,0,7,9,9,24,7
5300,0,0,0,0,0,0
5400,0,0,0,0,0,0
5500,0,20,32,1,1,20
5600,0,62,89,102,17,62
5700,0,58,86,114,16,58
5800,0,56,61,80,14,56
5900,0,0,0,0,0,0
6000,0,0,0,0,0,0
6100,0,0,43,0,0,0
6200,0,0,20,0,0,0
6300,0,0,50,0,0,0
6400,0,0,0,0,0,0
6500,0,0,55,5,0,0
6600,0,0,10,0,0,0
6700,0,4,48,0,2,4
6800,0,4,18,0,6,4
6900,0,11,26,0,7,11
7000,34,9,9,0,7,9
7100,26,0,2,0,1,0
7200,13,0,8,0,4,0
7300,45,0,18,0,3,0
7400,26,1,24,0,7,1
7500,0,0,0,0,0,0
7600,12,0,3,0,1,0
7700,20,0,15,0,7,0
7800,5,0,1,0,0,0
7900,5,0,16,0,1,0
8000,5,0,4,0,0,0
8100,0,0,3,0,0,0
8200,14,0,15,0,1,0
8300,15,0,14,0,2,0
8400,2,0,0,0,0,0
8500,6,0,4,0,1,0
8600,29,0,8,0,2,0
8700,26,0,14,0,3,0
8800,4,0,8,0,0,0
8900,39,0,5,0,8,0
9000,33,0,6,0,6,0
9100,0,0,0,0,0,0
9200,19,0,6,0,3,0
9300,57,0,19,0,5,0
9400,15,0,16,0,3,0
9500,34,0,3,0,5,0
9600,17,0,7,0,2,0
9700,30,1,12,0,4,1
9800,36,0,12,0,4,0
9900,66,0,24,0,8,0
10000,23,0,4,0,3,0
10100,68,0,42,0,9,0
10200,4,0,3,0,1,0
10300,46,3,37,0,11,3
10400,0,0,0,0,0,0
10500,85,0,19,0,5,0
10600,40,1,18,0,3,1
10700,0,0,2,0,0,0
10800,55,0,12,0,10,0
10900,8,0,14,0,0,0
11000,34,1,8,0,6,1
11100,0,0,3,0,0,0
11200,41,1,27,0,7,1
11300,38,0,2,0,9,0
11400,9,0,14,0,2,0
11500,45,0,4,0,5,0
11600,53,0,43,0,4,0
11700,4,0,19,0,0,0
11800,0,0,2,0,0,0
11900,25,0,42,0,1,0
12000,0,0,2,0,0,0
12100,25,0,2,0,2,0
12200,8,0,7,0,1,0
12300,0,0,3,0,0,0
12400,15,0,3,0,1,0
12500,9,0,18,0,1,0
12600,0,0,2,0,0,0
12700,0,0,2,0,0,0
12800,5,0,9,0,3,0
12900,9,0,10,0,1,0
13000,25,0,1,0,3,0
13100,14,0,8,0,2,0
13200,32,0,9,0,1,0
13300,18,0,12,0,3,0
13400,24,0,24,0,1,0
13500,19,2,11,0,3,2
13600,0,0,0,0,0,0
13700,23,0,12,0,4,0
13800,1,0,1,0,0,0
13900,22,0,7,0,3,0
14000,22,0,13,0,4,0
14100,0,0,0,0,0,0
14200,11,0,18,0,4,0
14300,40,0,3,0,3,0
14400,1,0,1,0,0,0
14500,34,0,8,0,4,0
14600,11,0,5,0,1,0
14700,6,0,17,0,7,0
14800,22,0,20,0,2,0
14900,19,0,0,0,1,0
15000,26,0,17,0,0,0
15100,13,0,2,0,0,0
15200,18,0,14,0,3,0
15300,13,0,2,0,2,0
15400,9,0,20,0,2,0
15500,0,0,0,0,0,0
15600,24,0,6,0,0,0
15700,28,0,9,0,4,0
15800,26,0,10,0,3,0
15900,9,0,1,0,1,0
16000,11,0,17,0,3,0
16100,9,0,29,0,3,0
16200,6,0,1,0,0,0
16300,12,0,6,0,4,0
16400,15,0,6,0,1,0
16500,16,0,1,0,6,0
16600,7,0,2,0,0,0
16700,8,0,24,0,2,0
16800,0,0,4,0,2,0
16900,2,0,4,0,2,0
17000,18,0,4,0,1,0
17100,35,0,3,0,0,0
17200,5,0,11,0,0,0
17300,7,0,15,0,0,0
17400,16,0,14,0,3,0
17500,9,0,1,0,0,0
17600,26,0,6,0,1,0
17700,9,0,12,0,6,0
17800,1,0,0,0,0,0
17900,15,0,8,0,2,0
18000,8,0,6,0,0,0
18100,19,0,8,0,0,0
18200,16,0,12,0,1,0
18300,19,0,8,0,3,0
18400,12,0,2,0,2,0
18500,16,0,0,0,1,0
18600,17,0,7,0,4,0
18700,11,0,5,0,1,0
18800,9,0,3,0,2,0
18900,5,0,9,0,0,0
19000,8,0,5,0,1,0
19100,4,0,0,0,1,0
