Cycle,Area(mm^2),PeakPower(W),TotalLeakage(W),PeakDynamic(W),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
1000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,8.415231
2000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.716957
3000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.716957
4000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.716957
5000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,9.716957
6000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,30.836721
7000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,26.683706
8000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.693260
9000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.526975
10000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,33.769337
11000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,34.460600
12000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,33.876422
13000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,34.756992
14000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,35.808873
15000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,35.200696
16000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,35.961403
17000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,36.432423
18000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,36.269906
19000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.289116
20000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.676510
21000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,39.418271
22000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.035325
23000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,34.627780
24000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,36.081139
25000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,35.516920
26000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,36.573021
27000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,36.328514
28000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,36.195931
29000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,36.719726
30000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,35.828418
31000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,36.801513
32000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,37.419328
33000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,35.978814
34000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.140034
35000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,40.293465
36000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,36.629100
37000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,41.012559
38000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,41.969722
39000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.086440
40000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,40.347733
41000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,39.308891
42000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,40.789839
43000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,40.753255
44000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,39.085501
45000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,41.133197
46000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.966585
47000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,40.648254
48000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,39.481291
49000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,40.835913
50000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,41.083210
51000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,40.878645
52000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,41.281963
53000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,40.489461
54000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,41.179929
55000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,39.739345
56000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,39.140802
57000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,39.115897
58000,40.6137,7.425191,0.693847,6.731343,0.599781,0.094066,38.800977
