Cycle,Area(mm^2),PeakDynamic(W),PeakDynamicEnergy(W),clockRate(MHz),SubthresholdLeakage(W),GateLeakage(W),RunTimeDynamic(W)
13000000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.162636
13001000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.168413
13002000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.162636
13003000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.169190
13004000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.167045
13005000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.160417
13006000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.157873
13007000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.162636
13008000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.169682
13009000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.164836
13010000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.162636
13011000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.164825
13012000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.159048
13013000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.162636
13014000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.166317
13015000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.164825
13016000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.164427
13017000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.162636
13018000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.162636
13019000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.165507
13020000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.160999
13021000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.169155
13022000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.162636
13023000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.159983
13024000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.166379
13025000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.167008
13026000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.158662
13027000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.164427
13028000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.164825
13029000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.162636
13030000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.166966
13031000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.169589
13032000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.160781
13033000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.164584
13034000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.166575
13035000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.163694
13036000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.164111
13037000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.164843
13038000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.164825
13039000,13.0892,0.726309,0.000000,700000000.000000,0.432316,0.001509,0.164427
